year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,9.953,666.0,0,0,0,29,10,0
1954,8.645,935.3,0,0,0,49,23,0
1955,8.855,673.6,0,0,0,61,15,16
1956,8.12,660.2,0,0,0,54,27,18
1957,9.619,790.3,0,0,0,12,3,0
1958,9.087,864.2,0,0,0,53,8,12
1959,9.974,394.2,0,2,0,29,9,5
1960,9.085,827.0,0,0,0,30,9,0
1961,9.739,740.0,0,1,0,23,9,0
1962,8.299,620.5,0,0,0,37,9,9
1963,7.648,687.5,0,1,0,85,49,69
1964,8.617,535.0,0,0,0,51,7,5
1965,8.591,851.6,0,0,0,32,5,9
1966,8.752,914.1,0,0,0,45,17,6
1967,9.914,828.2,0,0,0,18,1,2
1968,9.127,726.2,0,0,0,42,8,18
1969,8.586,723.8,0,0,0,70,22,32
1970,8.517,783.4,0,0,0,72,22,38
1971,9.343,489.1,0,0,0,18,12,6
1972,8.808,659.0,0,1,0,35,9,8
1973,9.582,779.6,0,0,0,11,0,0
1974,9.679,772.0,0,0,0,2,0,0
1975,10.015,570.3,0,7,5,7,0,0
1976,9.285,558.9,0,1,0,49,8,7
1977,9.479,598.2,0,0,0,19,1,2
1978,8.807,711.9,0,0,0,35,9,15
1979,7.986,767.0,0,0,0,59,32,46
1980,8.822,780.1,0,0,0,44,2,12
1981,8.909,772.7,0,0,0,52,12,31
1982,9.623,583.2,0,4,0,34,9,17
1983,9.886,721.7,0,2,0,18,1,2
1984,9.025,729.4,0,0,0,33,2,6
1985,8.148,745.3,0,0,0,63,27,23
1986,8.541,786.4,0,1,0,56,28,20
1987,8.194,693.5,0,0,0,56,21,20
1988,9.958,928.9,0,0,0,7,0,6
1989,10.57,589.5,0,1,0,5,0,0
1990,10.693,911.2,0,1,0,5,0,0
1991,9.468,566.6,0,0,0,22,7,10
1992,10.386,801.0,0,2,0,10,1,0
1993,9.063,762.2,0,0,0,26,3,3
1994,10.111,868.3,0,7,2,17,6,6
1995,9.974,679.4,0,4,0,27,6,11
1996,7.918,516.6,0,1,0,74,31,21
1997,9.65,582.6,0,7,6,21,12,0
1998,9.702,1069.0,0,0,0,17,3,1
1999,10.602,753.0,0,3,0,16,0,7
2000,10.464,603.8,0,1,0,8,0,1
2001,9.845,938.3,0,0,0,32,2,11
2002,10.387,777.7,0,2,4,21,4,2
2003,10.06,544.2,0,7,5,31,7,3
2004,10.123,816.4,0,1,1,19,0,2
2005,10.125,612.2,0,0,0,26,4,4
2006,10.675,763.3,0,3,0,33,6,10
2007,11.04,806.1,0,1,0,6,0,0
2008,10.552,966.9,0,3,0,9,2,0
2009,10.205,716.2,0,2,0,24,2,5
2010,8.541,726.4,0,1,0,82,28,34
2011,10.056,713.3,0,0,0,28,5,3
2012,9.768,837.9,0,0,0,24,10,8
2013,9.316,748.0,0,2,1,54,13,11
2014,11.41,759.7,0,6,5,11,4,3
2015,10.629,810.4,0,1,0,6,0,3
2016,10.686,713.1,0,0,1,14,4,2
2017,10.528,1037.6,0,0,0,14,1,0
2018,10.609,616.4,0,5,2,17,8,0
2019,10.903,874.7,0,1,0,4,2,1
2020,11.318,843.8,0,9,3,0,0,0
2021,9.566,665.1,0,1,0,29,13,14
2022,11.246,818.9,0,6,3,0,0,0
2023,11.175,969.2,0,1,0,4,0,1
2024,5.884,204.4,0,0,0,6,0,1
