year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1907,8.049,597.6,3,19,0,119,33,0
1908,7.942,399.0,7,37,0,113,28,0
1909,7.778,451.8,1,16,0,176,34,0
1910,8.885,652.6,4,28,0,94,10,0
1911,9.527,344.2,18,54,0,95,18,0
1912,7.981,513.2,2,25,0,98,22,0
1913,9.108,477.8,1,28,0,84,15,0
1914,9.083,560.6,7,39,0,70,21,0
1915,8.172,668.7,9,32,0,97,23,0
1916,8.796,610.6,0,18,0,67,10,0
1917,7.946,467.5,9,49,1,118,54,0
1918,9.081,516.9,3,27,0,88,14,0
1919,7.576,504.1,10,27,0,116,43,0
1920,8.77,585.9,6,26,0,97,26,0
1921,9.44,521.6,12,50,0,77,17,0
1922,7.113,631.4,6,27,0,115,39,0
1923,7.985,503.6,12,26,1,96,30,0
1924,7.765,465.5,6,30,0,128,42,0
1925,8.875,612.8,6,33,0,79,23,0
1926,9.072,720.9,3,28,1,66,27,0
1927,8.17,606.9,3,28,0,88,47,0
1928,8.408,398.2,9,34,1,95,26,0
1929,7.303,366.0,11,39,0,119,67,0
1930,8.963,627.8,8,20,0,98,15,0
1931,7.578,540.1,6,27,0,122,40,0
1932,8.778,567.5,13,39,2,110,25,0
1933,7.878,465.4,7,48,0,113,44,0
1934,10.47,513.7,9,69,0,70,8,0
1935,8.923,554.1,15,49,1,101,24,0
1936,8.912,499.2,4,37,0,106,11,0
1937,9.04,513.0,11,55,1,110,32,0
1938,9.334,575.5,10,49,0,78,21,0
1939,8.824,743.3,7,45,0,95,20,0
1940,6.431,577.8,2,34,0,119,68,0
1941,7.081,696.1,6,26,1,123,44,0
1942,7.42,465.7,6,30,1,125,53,0
1943,9.216,396.0,10,33,4,93,27,0
1944,8.833,647.2,10,43,0,93,23,0
1945,9.073,284.4,1,7,0,23,9,0
1946,8.601,528.6,5,31,0,104,30,0
1947,8.312,743.5,22,62,2,108,60,0
1948,9.575,561.9,9,30,0,82,17,0
1949,9.575,523.2,6,43,0,85,8,0
1950,8.918,577.9,8,34,0,91,28,0
1951,9.277,481.3,5,38,0,79,15,27
1952,8.083,581.2,6,40,0,118,28,76
1953,9.719,477.7,11,44,0,89,19,43
1954,7.887,659.4,4,25,0,101,43,52
1955,7.832,673.4,0,33,0,116,31,72
1956,7.077,586.7,1,21,0,106,48,58
1957,8.909,535.0,10,33,1,82,13,18
1958,8.476,572.0,3,26,0,96,11,34
1959,9.433,455.2,6,48,0,80,22,49
1960,8.652,526.9,4,25,0,82,25,34
1961,9.181,633.6,5,32,0,64,21,36
1962,7.6,434.2,3,26,0,98,34,47
1963,7.822,365.0,10,45,2,111,65,84
1964,8.416,544.7,14,50,1,100,34,48
1965,7.843,666.4,1,19,0,102,29,74
1966,8.816,684.1,5,41,0,86,34,55
1967,9.548,683.9,8,41,1,74,14,31
1968,8.654,557.0,8,47,2,97,29,55
1969,7.812,558.1,16,45,0,126,56,99
1970,7.872,523.6,6,48,0,112,41,94
1971,9.043,411.8,19,51,2,79,21,42
1972,8.36,414.9,10,31,3,73,23,36
1973,8.716,497.1,6,45,0,91,13,35
1974,9.274,693.2,5,20,0,47,1,11
1975,9.616,439.0,8,55,1,69,9,10
1976,8.728,361.2,9,44,1,100,29,53
1977,8.942,592.2,3,25,0,69,9,31
1978,8.38,691.7,4,27,0,91,29,37
1979,8.145,566.8,8,37,2,96,34,73
1980,7.69,649.9,2,17,0,114,37,54
1981,8.315,688.6,2,30,0,100,36,68
1982,9.362,387.1,12,58,1,83,25,24
1983,9.702,646.3,12,60,0,80,18,36
1984,8.176,560.0,5,20,2,102,20,28
1985,7.767,539.7,2,31,0,108,57,66
1986,8.137,699.7,8,42,0,86,43,66
1987,7.414,737.2,1,17,1,95,44,66
1988,9.341,608.9,3,37,1,76,9,35
1989,10.186,427.4,8,51,1,68,10,11
1990,10.031,627.7,6,35,0,53,14,27
1991,9.008,443.2,6,38,0,90,23,21
1992,9.861,522.8,17,65,3,76,17,24
1993,8.742,612.8,3,39,0,95,30,53
1994,9.874,640.9,21,42,8,58,11,9
1995,9.142,591.3,13,53,1,103,28,54
1996,7.296,475.1,2,26,0,129,53,44
1997,9.118,578.1,7,54,0,106,18,20
1998,9.369,681.8,6,26,1,67,24,28
1999,10.044,461.7,7,51,0,77,8,34
2000,10.398,559.9,9,43,0,52,13,17
2001,9.245,543.2,10,37,1,98,17,42
2002,9.763,718.4,7,51,2,76,26,36
2003,9.585,382.6,18,64,1,110,21,31
2004,9.356,534.3,2,33,0,82,15,36
2005,9.498,562.7,6,46,0,97,23,47
2006,10.196,375.6,22,64,6,86,25,67
2007,10.457,691.0,7,44,1,54,11,12
2008,10.134,596.8,12,33,0,58,9,8
2009,9.484,580.5,6,43,0,81,32,48
2010,8.179,791.8,14,45,7,113,64,97
2011,10.166,572.1,5,43,0,73,18,12
2012,9.486,622.4,11,38,1,77,27,34
2013,9.26,611.2,9,44,3,97,30,61
2014,10.793,474.2,11,44,1,45,20,16
2015,10.66,495.9,23,55,6,65,5,15
2016,10.111,495.4,11,59,2,75,15,19
2017,10.033,739.4,7,41,0,67,17,36
2018,11.189,397.7,28,81,5,75,13,7
2019,11.193,520.3,23,63,5,55,5,10
2020,11.04,510.5,12,51,3,48,1,0
2021,9.822,536.3,10,54,4,88,19,43
2022,10.981,500.7,18,60,3,68,9,4
2023,11.095,729.7,11,67,1,65,6,21
2024,13.282,633.8,18,65,2,33,7,7
