month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1955-1;-3.77;0;0;0;21
1955-2;-2.65;0;0;0;16
1955-3;-0.73;0;0;0;16
1955-4;3.79;0;0;0;2
1955-5;9.29;0;0;0;0
1955-6;12.75;0;0;0;0
1955-7;15.32;0;0;0;0
1955-8;14.75;0;0;0;0
1955-9;12.14;0;0;0;0
1955-10;7.01;0;0;0;0
1955-11;0.17;0;0;0;9
1955-12;1.53;0;0;0;4
1956-1;-1.21;0;0;0;10
1956-2;-11.03;0;0;0;26
1956-3;-2.53;0;0;0;15
1956-4;4.94;0;0;0;2
1956-5;10.39;0;0;0;0
1956-6;12.43;0;0;0;0
1956-7;15.55;0;0;0;0
1956-8;14.69;0;0;0;0
1956-9;13.13;0;0;0;0
1956-10;7.48;0;0;0;0
1956-11;-1.35;0;0;0;12
1956-12;-0.92;0;0;0;13
1957-1;-1.06;0;0;0;9
1957-2;2.39;0;0;0;3
1957-3;4.24;0;0;0;2
1957-4;5.71;0;0;0;0
1957-5;7.95;0;0;0;0
1957-6;15.91;0;0;0;0
1957-7;16.33;1;8;3;0
1957-8;13.83;0;0;0;0
1957-9;10.93;0;0;0;0
1957-10;7.59;0;0;0;0
1957-11;2.8;0;0;0;7
1957-12;-0.68;0;0;0;11
1958-1;-2.11;0;0;0;9
1958-2;2.31;0;0;0;5
1958-3;-2.99;0;0;0;19
1958-4;3.22;0;0;0;0
1958-5;14.64;0;3;0;0
1958-6;12.82;0;0;0;0
1958-7;16.11;0;1;0;0
1958-8;15.85;0;3;0;0
1958-9;12.57;0;0;0;0
1958-10;7.51;0;0;0;0
1958-11;1.89;0;0;0;7
1958-12;0.81;0;0;0;7
1959-1;-1.67;0;0;0;14
1959-2;-1.28;0;0;0;9
1959-3;4.39;0;0;0;3
1959-4;6.56;0;0;0;0
1959-5;10.57;0;0;0;0
1959-6;13.2;0;0;0;0
1959-7;16.82;0;2;0;0
1959-8;15.26;0;0;0;0
1959-9;null;null;null;null;null
1959-10;7.35;0;0;0;0
1959-11;2.4;0;0;0;1
1959-12;0.78;0;0;0;7
1960-1;-2.6;0;0;0;12
1960-2;null;null;null;null;null
1960-3;null;null;null;null;null
1960-4;null;null;null;null;null
1960-5;9.3;0;0;0;0
1960-6;null;null;null;null;null
1960-7;null;null;null;null;null
1960-8;15.43;0;3;0;0
1960-9;10.65;0;0;0;0
1960-10;8.56;0;0;0;0
1960-11;4.57;0;0;0;0
1960-12;0.89;0;0;0;6
1961-1;-4.1;0;0;0;16
1961-2;1.25;0;0;0;5
1961-3;5.47;0;0;0;1
1961-4;9.7;0;0;0;0
1961-5;8.83;0;0;0;0
1961-6;15.09;0;1;0;0
1961-7;null;null;null;null;null
1961-8;15.49;0;3;0;0
1961-9;15.66;0;0;0;0
1961-10;8.53;0;0;0;0
1961-11;3.01;0;0;0;3
1961-12;-2.71;0;0;0;15
1962-1;-0.95;0;0;0;8
1962-2;-3.64;0;0;0;15
1962-3;-2.38;0;0;0;17
1962-4;7.3;0;0;0;0
1962-5;8.77;0;0;0;0
1962-6;11.94;0;2;0;0
1962-7;14.13;0;1;0;0
1962-8;17.09;0;2;0;0
1962-9;11.36;0;0;0;0
1962-10;8.77;0;0;0;0
1962-11;0.55;0;0;0;6
1962-12;-4.82;0;0;0;14
1963-1;-8.69;0;0;0;26
1963-2;-6.88;0;0;0;24
1963-3;0.63;0;0;0;6
1963-4;6.9;0;0;0;1
1963-5;10.71;0;0;0;0
1963-6;14.58;0;1;0;0
1963-7;17.29;0;4;0;0
1963-8;15.43;0;1;0;0
