year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1957,9.794,511.5,10,36,0,90,9,24
1958,9.341,582.6,5,28,0,106,10,37
1959,10.426,453.9,8,42,0,89,17,33
1960,9.718,515.0,4,26,0,72,21,20
1961,10.149,637.3,8,34,0,63,19,25
1962,8.475,447.8,3,24,0,97,28,29
1963,8.732,347.8,10,46,2,112,66,81
1964,9.205,471.8,13,44,0,98,32,35
1965,8.665,523.4,2,22,0,101,26,59
1966,9.514,688.5,3,38,0,84,32,49
1967,9.643,588.7,4,34,2,67,12,0
1968,8.718,558.5,8,49,0,93,30,0
1969,7.814,494.1,11,46,0,124,55,87
1970,7.939,530.7,5,52,0,119,41,89
1971,9.157,382.4,17,49,0,82,19,31
1972,8.216,496.6,10,33,0,88,20,21
1973,8.674,473.8,9,44,0,97,12,29
1974,9.39,663.2,5,22,0,55,1,7
1975,9.649,454.1,13,55,0,68,8,13
1976,8.588,331.6,11,47,0,104,23,49
1977,8.963,611.8,3,22,0,74,8,11
1978,8.45,568.8,8,33,0,96,28,37
1979,8.01,550.2,7,37,0,110,34,67
1980,7.692,564.1,2,21,0,119,34,48
1981,8.701,568.4,6,35,0,104,33,65
1982,9.488,337.8,16,64,0,92,22,23
1983,9.684,544.2,12,59,0,83,15,31
1984,8.379,492.4,5,28,0,104,18,19
1985,7.957,410.2,4,38,1,110,46,56
1986,8.331,604.2,10,47,0,85,39,56
1987,7.572,616.5,2,19,1,101,43,53
1988,9.56,455.9,5,38,0,78,7,24
1989,10.227,354.1,11,53,0,70,10,5
1990,10.118,545.5,9,34,0,52,7,16
1991,9.103,380.5,8,44,0,84,17,20
1992,9.934,511.6,14,63,1,76,13,4
1993,8.881,617.2,0,34,0,90,27,34
1994,9.964,726.9,20,41,1,68,11,7
1995,9.233,604.0,17,48,0,103,22,44
1996,7.434,454.8,2,26,0,132,52,37
1997,9.336,477.0,11,59,0,117,16,18
1998,9.545,584.3,6,27,0,77,24,21
1999,10.219,430.3,6,48,0,86,10,21
2000,10.528,501.0,9,40,0,62,13,16
2001,9.253,555.4,10,33,0,98,14,36
2002,9.749,674.4,7,52,0,76,26,15
2003,9.549,392.3,16,66,0,119,20,21
2004,9.33,471.5,5,34,0,95,15,27
2005,9.446,615.1,7,46,0,105,19,44
2006,10.097,398.1,21,64,1,91,23,52
2007,10.454,756.6,5,39,0,62,10,9
2008,10.29,516.0,14,43,0,62,7,7
2009,9.767,566.8,7,46,0,84,27,41
2010,8.395,595.5,15,43,5,117,60,94
2011,10.252,568.1,5,42,0,80,13,9
2012,9.692,509.9,12,36,0,82,28,29
2013,9.531,564.2,9,44,2,94,27,57
2014,10.937,441.6,11,45,1,55,19,15
2015,10.735,448.1,19,50,4,70,2,9
2016,10.257,485.4,12,62,1,76,12,13
2017,10.193,710.3,6,41,0,74,15,21
2018,11.361,406.3,32,88,4,72,10,5
2019,11.55,472.1,30,71,2,55,4,1
2020,11.378,529.1,17,54,2,52,0,0
2021,10.159,508.0,12,58,2,82,18,25
2022,11.225,391.7,21,69,0,77,12,0
2023,12.563,544.9,13,71,1,49,2,0
