year,month,averageTemperature,totalPrecipitation,averageSnowCover
1957,1,0.881,33.8,38.0
1957,2,3.921,37.3,0.0
1957,3,6.081,44.9,0.0
1957,4,9.07,7.2,0.0
1957,5,12.242,31.5,0.0
1957,6,19.767,42.9,0.0
1957,7,20.158,81.7,0.0
1957,8,16.797,50.3,0.0
1957,9,12.557,79.2,0.0
1957,10,10.242,23.8,0.0
1957,11,5.21,19.2,0.0
1957,12,0.277,59.7,42.0
1958,1,-0.39,33.6,36.0
1958,2,1.854,60.3,35.0
1958,3,0.384,9.3,16.0
1958,4,6.28,47.6,1.0
1958,5,15.106,92.4,0.0
1958,6,16.507,59.5,0.0
1958,7,19.768,64.6,0.0
1958,8,18.574,76.4,0.0
1958,9,15.487,62.5,0.0
1958,10,10.832,36.0,0.0
1958,11,4.583,10.9,0.0
1958,12,2.565,29.5,1.0
1959,1,0.358,32.3,113.0
1959,2,0.307,3.3,13.0
1959,3,7.161,12.7,0.0
1959,4,11.133,59.1,0.0
1959,5,15.197,42.0,0.0
1959,6,19.303,37.5,0.0
1959,7,22.0,69.1,0.0
1959,8,19.842,83.4,0.0
1959,9,14.56,4.0,0.0
1959,10,9.416,43.5,0.0
1959,11,3.647,18.3,0.0
1959,12,1.432,48.7,24.0
1960,1,0.235,41.1,102.0
1960,2,-0.476,11.7,1.0
1960,3,4.384,16.1,1.0
1960,4,8.3,28.7,0.0
1960,5,15.216,18.7,0.0
1960,6,19.227,30.7,0.0
1960,7,18.281,64.3,0.0
1960,8,18.255,42.8,0.0
1960,9,14.397,19.7,0.0
1960,10,9.694,111.9,0.0
1960,11,6.353,73.6,0.0
1960,12,2.397,55.7,3.0
1961,1,-1.223,47.8,24.0
1961,2,4.968,32.1,4.0
1961,3,7.01,48.8,2.0
1961,4,12.06,59.9,2.0
1961,5,12.01,119.3,0.0
1961,6,19.54,41.9,0.0
1961,7,17.416,62.6,0.0
1961,8,17.626,37.7,0.0
1961,9,17.223,28.1,0.0
1961,10,12.148,40.4,0.0
1961,11,4.483,66.9,0.0
1961,12,-1.561,51.8,56.0
1962,1,2.348,45.5,3.0
1962,2,0.886,52.5,11.0
1962,3,1.3,34.5,42.0
1962,4,10.54,22.4,0.0
1962,5,11.952,30.5,0.0
1962,6,16.787,22.9,0.0
1962,7,16.739,82.0,0.0
1962,8,17.074,65.1,0.0
1962,9,13.06,33.0,0.0
1962,10,9.826,3.9,0.0
1962,11,3.903,15.6,51.0
1962,12,-3.116,39.9,22.0
1963,1,-8.316,16.9,322.0
1963,2,-5.218,4.6,496.0
1963,3,3.097,20.1,55.0
1963,4,9.693,27.8,0.0
1963,5,14.89,28.0,0.0
1963,6,19.237,21.9,0.0
1963,7,21.484,36.7,0.0
1963,8,18.939,62.0,0.0
1963,9,15.747,24.8,0.0
1963,10,9.394,15.5,0.0
1963,11,8.05,82.1,0.0
1963,12,-2.984,7.4,87.0
1964,1,-2.697,13.3,108.0
1964,2,-0.138,15.6,13.0
1964,3,0.106,29.6,5.0
1964,4,9.78,45.0,0.0
1964,5,15.335,49.4,0.0
1964,6,20.373,86.0,0.0
1964,7,20.816,15.9,0.0
1964,8,17.397,73.2,0.0
1964,9,14.87,27.5,0.0
1964,10,8.1,47.1,0.0
1964,11,5.18,42.8,0.0
1964,12,1.161,26.4,53.0
1965,1,1.577,46.3,12.0
1965,2,-1.189,19.9,65.0
1965,3,2.232,29.7,233.0
1965,4,8.357,73.9,0.0
1965,5,12.868,47.5,0.0
1965,6,18.147,46.5,0.0
1965,7,17.068,80.9,0.0
1965,8,17.335,20.1,0.0
1965,9,14.837,49.7,0.0
1965,10,8.829,16.1,0.0
1965,11,0.657,34.6,87.0
1965,12,2.542,58.2,14.0
1966,1,-3.252,32.9,227.0
1966,2,1.107,61.4,196.0
1966,3,4.003,37.6,11.0
1966,4,9.933,28.8,1.0
1966,5,15.461,38.1,0.0
1966,6,19.837,120.2,0.0
1966,7,18.345,80.4,0.0
1966,8,18.032,122.5,0.0
1966,9,13.643,24.5,0.0
1966,10,11.5,28.7,0.0
1966,11,2.827,34.1,0.0
1966,12,2.184,79.3,10.0
1967,1,0.226,50.3,0.0
1967,2,2.925,55.8,0.0
1967,3,6.187,38.9,0.0
1967,4,6.957,14.7,0.0
1967,5,13.981,48.7,0.0
1967,6,15.827,57.5,0.0
1967,7,19.719,57.4,0.0
1967,8,17.316,59.5,0.0
1967,9,15.167,67.2,0.0
1967,10,11.642,44.4,0.0
1967,11,4.26,31.1,0.0
1967,12,0.981,63.2,0.0
1968,1,-1.284,43.7,0.0
1968,2,0.234,24.5,0.0
1968,3,4.829,28.9,0.0
1968,4,9.797,22.9,0.0
1968,5,11.29,69.4,0.0
1968,6,17.963,52.1,0.0
1968,7,17.429,47.0,0.0
1968,8,18.161,54.2,0.0
1968,9,14.357,92.4,0.0
1968,10,10.081,39.7,0.0
1968,11,4.13,60.9,0.0
1968,12,-2.552,22.8,0.0
1969,1,-1.465,31.1,45.0
1969,2,-3.011,27.2,296.0
1969,3,-0.79,32.4,100.0
1969,4,7.33,69.1,1.0
1969,5,13.571,68.2,0.0
1969,6,16.417,90.3,0.0
1969,7,19.594,3.6,0.0
1969,8,17.623,93.6,0.0
1969,9,14.463,4.1,0.0
1969,10,10.055,14.1,0.0
1969,11,5.673,48.7,1.0
1969,12,-6.335,11.7,143.0
1970,1,-5.316,46.3,525.0
1970,2,-2.425,50.6,238.0
1970,3,0.671,46.4,367.0
