year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,10.181,405.5,29,64,2,80,46,47
1948,10.387,584.3,4,22,0,49,11,21
1949,10.242,377.0,7,42,0,74,20,31
1950,9.767,672.0,4,32,0,70,19,18
1951,9.624,534.6,4,26,0,69,5,21
1952,9.474,566.2,16,38,2,69,22,53
1953,10.176,428.3,5,47,0,78,23,51
1954,8.577,673.6,5,22,0,72,33,21
1955,8.288,593.1,1,19,0,100,28,59
1956,7.715,671.7,0,19,0,91,35,59
1957,9.841,625.2,11,30,0,65,8,27
1958,9.088,682.2,1,31,0,82,15,56
1959,10.433,409.1,8,58,0,79,10,23
1960,9.514,575.3,3,24,0,71,16,35
1961,10.304,635.0,7,40,0,52,10,38
1962,8.625,503.4,3,28,0,79,14,36
1963,8.282,537.9,6,37,0,86,44,70
1964,9.368,431.9,18,57,0,73,24,32
1965,8.622,655.5,1,18,0,81,19,65
1966,10.227,739.0,1,30,0,54,17,16
1967,10.37,589.7,5,33,0,45,10,24
1968,9.606,660.1,2,25,0,68,17,38
1969,9.49,599.0,6,36,1,77,25,53
1970,8.794,763.4,2,29,0,80,31,82
1971,9.34,503.2,8,37,0,70,21,39
1972,8.919,638.3,7,22,0,64,14,29
1973,9.416,510.2,6,43,0,88,12,32
1974,9.587,614.4,3,15,0,47,0,7
1975,10.288,540.2,5,45,0,47,0,3
1976,9.906,422.9,14,43,0,73,13,28
1977,9.671,721.5,2,21,0,56,8,33
1978,8.72,607.0,1,18,0,68,20,49
1979,8.695,552.0,3,28,0,80,24,65
1980,8.706,640.6,2,18,0,59,20,38
1981,9.535,654.6,3,27,0,70,26,64
1982,10.033,516.2,9,53,0,77,20,32
1983,10.555,657.0,16,65,0,63,14,35
1984,8.852,781.5,3,19,0,77,9,56
1985,8.473,483.3,3,33,0,90,33,59
1986,9.057,753.1,7,41,0,62,30,50
1987,8.158,753.5,1,22,0,78,33,81
1988,10.374,647.1,4,35,0,59,1,35
1989,10.727,640.5,4,47,0,42,8,6
1990,10.661,612.4,8,38,0,39,10,15
1991,9.692,423.1,7,42,1,79,16,31
1992,10.319,522.3,11,50,0,69,9,25
1993,9.78,433.0,5,44,0,74,20,32
1994,10.901,576.9,26,51,0,49,5,4
1995,10.363,803.6,13,47,0,58,13,30
1996,8.477,532.8,2,30,0,88,33,30
1997,9.905,481.8,7,51,0,68,17,25
1998,10.407,775.5,10,31,0,52,10,21
1999,10.593,634.4,5,46,0,54,9,25
2000,10.879,563.4,8,42,0,44,6,13
2001,10.5,658.5,10,38,0,55,7,21
2002,10.694,666.8,9,42,0,54,19,21
2003,10.766,385.4,29,83,1,83,19,0
2004,10.016,657.6,6,32,0,69,16,0
2005,9.81,481.3,8,42,0,76,35,0
2006,9.876,649.3,11,52,1,78,32,0
2007,11.077,669.3,4,36,0,42,3,0
2008,10.583,588.6,11,36,0,51,3,0
2009,9.95,586.3,3,34,0,74,21,36
2010,9.072,606.3,10,34,0,80,36,64
2011,10.564,480.3,4,43,0,73,16,30
2012,10.049,585.6,10,41,0,63,21,36
2013,9.283,631.2,13,38,0,85,32,45
2014,11.258,569.2,7,35,0,49,2,7
2015,10.493,438.1,21,49,1,75,9,33
2016,10.657,569.3,9,50,0,55,9,18
2017,10.177,645.2,7,42,0,63,18,34
2018,11.831,343.3,18,80,2,61,12,34
2019,11.172,516.4,18,53,0,61,7,33
2020,11.264,475.8,11,48,1,54,3,11
2021,9.68,618.1,3,41,0,87,13,50
2022,11.755,511.6,14,71,0,56,1,8
2023,11.651,642.5,12,62,0,50,8,13
2024,12.22,639.9,13,52,0,34,9,10
