year,month,averageTemperature,totalPrecipitation,averageSnowCover
1893,1,-8.194,27.7,472.0
1893,2,1.814,79.6,35.0
1893,3,4.513,26.2,1.0
1893,4,8.537,1.0,0.0
1893,5,12.684,17.0,0.0
1893,6,16.36,36.2,0.0
1893,7,18.313,67.8,0.0
1893,8,17.194,36.6,0.0
1893,9,12.74,35.4,0.0
1893,10,10.49,78.9,0.0
1893,11,2.367,71.2,0.0
1893,12,0.79,21.1,17.0
1894,1,-1.516,18.9,17.0
1894,2,2.411,48.6,13.0
1894,3,5.265,29.9,0.0
1894,4,10.057,38.2,0.0
1894,5,11.997,46.7,0.0
1894,6,14.533,95.1,0.0
1894,7,19.026,61.4,0.0
1894,8,15.49,134.6,0.0
1894,9,11.127,36.1,0.0
1894,10,7.706,55.1,0.0
1894,11,5.017,19.8,0.0
1894,12,0.274,40.1,0.0
1895,1,-3.542,56.0,398.0
1895,2,-5.339,23.4,619.0
1895,3,1.861,39.9,354.0
1895,4,9.02,19.5,0.0
1895,5,13.516,25.7,0.0
1895,6,16.583,105.7,0.0
1895,7,17.952,40.5,0.0
1895,8,17.813,41.6,0.0
1895,9,15.703,17.3,0.0
1895,10,7.461,72.0,0.0
1895,11,3.85,55.1,0.0
1895,12,-0.861,54.7,74.0
1896,1,-0.71,28.4,191.0
1896,2,0.155,16.2,25.0
1896,3,5.748,57.7,2.0
1896,4,6.467,28.9,0.0
1896,5,11.458,34.3,0.0
1896,6,17.807,56.4,0.0
1896,7,17.9,73.1,0.0
1896,8,15.177,96.0,0.0
1896,9,12.893,100.5,0.0
1896,10,10.11,42.7,0.0
1896,11,0.93,15.4,2.0
1896,12,-0.845,36.0,31.0
1897,1,-3.906,37.4,175.0
1897,2,-0.068,27.6,472.0
1897,3,5.055,62.1,1.0
1897,4,7.78,27.5,0.0
1897,5,11.342,57.8,0.0
1897,6,17.97,14.0,0.0
1897,7,16.432,117.7,0.0
1897,8,17.758,31.5,0.0
1897,9,12.71,68.9,0.0
1897,10,7.29,23.9,0.0
1897,11,2.577,27.7,7.0
1897,12,1.761,25.8,6.0
1898,1,2.645,37.1,0.0
1898,2,1.721,47.1,44.0
1898,3,3.623,85.6,7.0
1898,4,7.407,58.7,0.0
1898,5,12.432,69.6,0.0
1898,6,15.903,54.9,0.0
1898,7,14.4,128.4,0.0
1898,8,18.248,35.4,0.0
1898,9,13.6,15.7,0.0
1898,10,7.684,54.9,0.0
1898,11,4.737,4.5,1.0
1898,12,3.874,47.6,0.0
1899,1,2.39,61.9,32.0
1899,2,2.429,19.1,11.0
1899,3,2.839,19.0,5.0
1899,4,7.767,36.3,0.0
1899,5,12.116,157.2,0.0
1899,6,14.793,43.9,0.0
1899,7,17.961,106.2,0.0
1899,8,16.794,9.8,0.0
1899,9,12.563,81.2,0.0
1899,10,8.194,18.5,0.0
1899,11,7.157,29.7,0.0
1899,12,-3.694,34.7,267.0
1900,1,0.094,73.6,55.0
1900,2,0.514,38.3,288.0
1900,3,0.719,28.4,19.0
1900,4,6.61,56.5,1.0
1900,5,11.974,43.1,0.0
1900,6,16.41,97.8,0.0
1900,7,19.203,60.2,0.0
1900,8,17.165,32.0,0.0
1900,9,14.157,45.1,0.0
1900,10,9.126,41.5,0.0
1900,11,4.697,41.8,0.0
1900,12,2.716,38.2,0.0
1901,1,-4.048,39.2,33.0
1901,2,-3.729,19.0,217.0
1901,3,2.506,22.0,0.0
1901,4,8.293,42.8,0.0
1901,5,13.642,56.8,0.0
1901,6,16.173,29.1,0.0
1901,7,19.539,111.0,0.0
1901,8,17.029,51.4,0.0
1901,9,13.373,47.8,0.0
