year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1893,9.517,397.6,9,34,0,56,28,39
1894,9.677,560.2,5,18,0,43,14,24
1895,9.24,441.5,8,38,0,93,41,75
1896,9.76,534.2,4,29,0,60,9,38
1897,9.337,468.2,4,31,0,64,33,41
1898,9.817,587.4,6,32,0,51,0,11
1899,9.832,549.9,2,29,0,55,10,13
1900,9.674,516.1,10,36,1,79,19,41
1901,9.425,475.5,7,43,0,70,28,32
1902,8.699,549.3,4,21,0,61,11,27
1903,10.195,511.6,2,27,0,46,9,7
1904,9.711,358.9,7,35,0,65,22,39
1905,9.535,637.5,5,37,0,64,9,11
1906,10.236,512.4,10,43,0,56,7,18
1907,9.259,619.7,3,21,0,67,20,55
1908,9.554,407.0,8,39,0,70,13,26
1909,8.799,587.6,1,18,0,87,31,57
1910,10.134,464.4,6,26,0,56,6,26
1911,10.856,331.6,22,56,0,66,7,29
1912,9.029,442.2,2,28,0,62,20,25
1913,10.01,338.9,1,34,0,65,9,7
1914,10.293,618.5,7,45,0,49,16,5
1915,9.378,489.2,8,32,0,73,14,48
1916,9.79,538.0,0,24,0,52,8,23
1917,9.353,430.7,10,61,0,87,37,62
1918,10.214,510.0,3,27,0,57,11,28
1919,9.349,381.2,12,36,0,66,16,32
1920,10.716,522.5,6,26,0,51,5,1
1921,11.452,453.2,17,52,1,42,1,7
1922,8.409,525.5,6,26,1,82,33,56
1923,9.8,454.4,8,27,1,49,12,18
1924,9.124,455.0,3,29,0,83,32,33
1925,10.659,475.9,7,41,0,40,4,16
1926,10.325,640.2,3,24,0,45,13,11
1927,10.253,717.5,3,32,0,36,9,8
1928,9.71,435.5,9,35,0,63,11,10
1929,8.661,356.5,10,47,0,83,52,73
1930,10.458,584.9,9,29,0,57,4,7
1931,9.24,657.2,8,32,0,88,23,43
1932,10.343,456.9,15,44,2,72,13,12
1933,9.81,439.2,4,36,0,64,27,28
1934,11.688,392.1,10,63,0,43,2,7
1935,10.218,554.7,11,41,2,63,18,36
1936,10.165,473.3,6,30,0,59,5,15
1937,10.595,560.3,9,47,0,59,20,31
1938,10.767,469.4,8,47,0,50,5,21
1939,10.36,590.6,5,44,0,58,5,19
1940,7.734,471.7,1,38,0,90,49,67
1941,8.414,580.3,8,27,0,88,32,50
1942,8.429,423.7,9,35,0,91,50,59
1943,11.035,368.3,12,36,3,55,8,23
1944,10.534,411.0,17,49,0,67,5,32
1945,10.843,501.3,8,34,1,47,15,23
1946,10.575,511.1,6,37,0,63,17,29
1947,9.822,383.5,26,71,1,79,52,59
1948,11.195,591.9,13,47,0,49,11,31
1949,11.099,394.9,11,49,0,57,7,13
1950,10.692,523.7,11,43,2,53,20,22
1951,10.241,493.9,6,44,0,60,13,13
1952,9.779,451.6,6,40,0,69,8,35
1953,11.121,428.9,14,48,0,59,14,42
1954,9.052,597.0,6,25,0,71,37,22
1955,8.985,602.6,4,38,0,84,24,59
1956,8.334,622.6,1,22,0,77,33,48
1957,10.339,488.7,7,35,1,50,4,9
1958,9.659,651.3,4,25,0,79,9,39
1959,11.128,410.5,8,52,1,54,9,28
1960,9.669,516.7,4,24,0,62,21,27
1961,10.969,621.8,7,33,0,40,8,15
1962,9.232,446.4,2,17,0,61,13,23
1963,9.037,377.4,10,51,1,84,48,68
1964,9.636,432.0,15,45,1,75,24,29
1965,9.346,509.6,0,20,0,67,9,45
1966,10.322,603.9,8,39,1,55,31,44
1967,11.033,598.5,2,36,0,46,7,0
1968,10.373,501.7,10,47,0,61,11,0
1969,9.612,497.8,18,51,0,85,26,0
1970,8.929,526.9,5,51,0,89,33,0
1971,10.222,430.5,16,50,2,63,17,0
1972,9.489,451.8,9,34,1,57,16,0
1973,10.225,388.5,13,48,0,60,4,0
1974,10.29,528.3,5,19,0,46,2,0
1975,11.158,357.9,18,54,0,42,2,0
1976,10.103,308.9,16,54,0,67,17,0
1977,10.051,555.5,3,24,0,52,8,0
1978,9.724,514.6,7,32,0,66,14,0
1979,9.091,438.2,7,36,0,83,30,0
1980,9.033,557.8,2,27,0,77,23,0
1981,10.34,647.3,4,35,0,60,12,51
1982,10.685,325.9,14,60,0,57,21,23
1983,11.403,498.6,16,57,0,45,7,25
1984,9.811,463.5,4,25,0,66,6,17
1985,9.421,395.1,5,38,0,76,34,45
1986,9.147,578.7,11,47,0,65,34,57
1987,8.215,546.2,3,22,1,79,34,71
1988,10.706,443.1,4,34,0,61,1,22
1989,11.646,330.8,11,57,0,35,0,0
1990,11.538,525.3,8,36,0,26,5,8
1991,10.288,418.9,7,37,0,57,17,23
1992,11.342,433.7,14,67,1,47,7,11
1993,10.272,531.4,2,35,0,61,10,28
1994,10.809,642.8,20,42,3,37,8,10
1995,11.176,511.2,19,58,0,49,5,23
1996,8.674,381.0,6,30,0,94,38,39
1997,10.722,392.3,11,62,0,69,12,21
1998,11.215,518.0,10,28,1,33,4,10
1999,11.685,321.3,12,54,0,46,10,23
2000,11.597,482.8,11,48,1,37,7,11
2001,10.794,526.3,10,37,0,59,10,30
2002,11.58,666.0,7,56,0,40,8,25
2003,10.943,343.1,25,68,2,85,17,47
2004,10.638,514.7,6,34,0,57,13,23
2005,10.879,533.9,9,48,1,61,11,40
2006,10.961,437.9,20,68,2,79,23,69
2007,12.098,711.7,12,48,1,19,2,9
2008,11.681,463.9,16,47,0,32,2,9
2009,10.954,466.9,6,51,0,60,16,33
2010,10.01,485.4,18,49,2,68,33,63
2011,11.39,534.1,7,47,0,56,15,11
2012,10.988,505.0,10,38,1,50,19,21
2013,10.408,579.8,13,50,4,79,25,70
2014,12.283,476.3,15,45,0,26,11,14
2015,11.443,467.6,23,49,4,47,2,14
2016,11.776,405.9,15,67,0,42,11,17
2017,11.286,646.4,6,42,0,50,15,32
2018,12.579,292.3,33,96,7,58,8,7
2019,12.67,469.4,28,66,0,29,5,5
2020,12.373,442.8,20,57,4,29,0,0
2021,11.086,503.0,11,54,2,60,11,28
2022,12.551,332.7,21,69,3,39,1,2
2023,12.518,581.9,15,70,0,40,2,6
2024,13.271,509.4,22,78,0,33,7,7
