year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,11.204,492.7,9,40,0,34,2,4
1938,10.786,554.8,9,29,0,44,5,10
1939,10.622,517.2,3,37,0,39,0,10
1940,9.279,513.5,0,24,0,72,28,49
1941,9.687,531.7,11,28,0,66,17,26
1942,9.719,423.4,5,34,1,76,34,50
1943,11.557,464.3,10,30,2,39,3,11
1944,10.397,490.4,7,35,0,54,6,29
1947,11.245,338.5,30,70,5,74,34,46
1948,11.365,495.7,12,26,1,34,7,7
1949,11.384,463.3,7,46,0,49,1,5
1950,11.136,508.2,9,36,0,37,5,6
1951,10.323,517.7,2,27,0,44,0,11
1952,10.501,495.2,8,32,1,53,2,16
1953,10.673,505.6,7,32,0,61,11,35
1954,9.698,494.3,2,17,0,63,20,12
1955,9.441,494.6,1,22,0,79,10,47
1956,8.767,696.8,1,12,0,76,28,28
1957,11.074,573.2,8,21,0,36,2,1
1958,10.507,649.7,0,31,0,68,3,18
1959,11.492,336.5,9,59,0,52,6,15
1960,10.545,597.5,1,15,0,41,8,13
1961,11.622,550.6,7,33,0,30,2,5
1962,9.507,493.7,2,15,0,53,5,16
1963,8.988,426.2,5,18,0,76,40,62
1964,10.548,427.2,12,44,0,52,7,5
1965,9.813,649.0,1,11,0,52,6,14
1966,10.94,628.1,2,34,0,35,12,10
1967,11.337,434.8,5,37,0,27,5,8
1968,10.701,655.3,4,21,0,49,6,10
1969,10.787,514.0,7,42,0,52,5,14
1970,10.158,632.4,4,32,0,59,10,27
1971,10.826,409.3,2,33,0,51,12,16
1972,10.192,425.2,5,21,0,38,5,0
1973,10.764,439.5,9,40,1,47,1,8
1974,10.844,486.4,3,23,1,20,0,0
1975,12.267,456.1,11,40,0,30,0,1
1976,11.466,396.2,18,49,0,46,8,15
1977,10.723,531.1,1,12,0,32,2,4
1978,10.475,483.5,2,19,0,37,9,15
1979,9.842,503.8,1,22,0,63,21,46
1980,10.7,454.9,2,20,0,32,8,4
1981,11.028,611.3,3,19,0,46,9,21
1982,11.402,676.3,6,43,0,46,9,19
1983,11.247,515.1,8,48,0,40,8,18
1984,10.098,705.4,5,18,2,39,1,10
1985,9.671,499.6,2,25,0,65,27,43
1986,10.042,607.9,3,36,0,56,21,38
1987,9.807,681.0,4,22,1,57,22,40
1988,11.33,580.7,3,20,1,29,0,10
1989,12.056,501.1,11,51,1,28,0,0
1990,12.512,481.2,13,43,1,15,0,2
1991,10.808,403.0,14,37,4,51,11,14
1992,11.713,574.8,11,55,1,28,6,3
1993,11.454,593.9,3,40,0,47,6,12
1994,12.262,549.2,20,47,2,20,1,7
1995,12.487,483.2,15,60,0,23,4,3
1996,10.258,419.8,7,32,0,65,14,24
1997,11.551,519.1,8,42,1,36,11,19
1998,12.263,534.4,12,35,1,22,2,1
1999,12.66,479.6,13,55,0,27,3,15
2000,12.356,602.7,7,37,1,21,1,4
2001,12.278,457.8,13,54,1,31,0,9
2002,12.305,516.2,9,36,1,31,2,7
2003,12.375,321.8,22,63,3,55,10,12
2004,15.348,146.3,5,24,0,0,0,0
2005,11.831,483.0,11,48,0,41,7,6
2006,11.777,480.9,18,59,0,59,7,3
2007,12.411,568.9,6,41,0,19,0,1
2008,11.714,485.3,8,39,0,33,0,5
2009,11.367,501.2,7,45,0,48,8,10
2010,10.498,493.1,15,43,1,60,19,33
2011,12.044,394.2,8,49,0,41,5,8
2012,11.317,441.8,7,40,0,35,12,0
2013,10.693,486.4,13,43,0,67,16,29
2014,12.771,537.3,8,34,0,17,0,0
2015,11.456,510.4,16,43,0,40,1,3
2016,12.04,484.1,14,51,0,38,2,0
2017,12.279,482.8,13,47,0,36,5,9
2018,12.776,375.3,19,89,1,41,6,4
2019,12.365,472.1,16,57,0,31,2,4
2020,12.863,407.2,19,54,1,28,0,1
2021,11.364,685.9,4,43,0,49,4,6
2022,13.051,395.6,24,71,0,32,0,1
2023,13.019,487.9,19,73,0,36,1,4
2024,13.18,677.6,11,51,1,20,6,7
