year,month,averageTemperature,totalPrecipitation,averageSnowCover
1937,1,3.419,71.3,1.0
1937,2,4.961,93.6,3.0
1937,3,3.939,36.4,1.0
1937,4,8.777,60.3,0.0
1937,5,14.497,38.8,0.0
1937,6,16.393,50.2,0.0
1937,7,17.458,41.9,0.0
1937,8,17.406,41.9,0.0
1937,9,14.053,48.5,0.0
1937,10,10.748,9.8,0.0
1937,11,4.77,33.8,0.0
1937,12,1.226,47.9,48.0
1938,1,3.887,59.8,13.0
1938,2,2.314,22.4,13.0
1938,3,8.571,15.1,0.0
1938,4,5.7,51.6,2.0
1938,5,11.219,62.8,0.0
1938,6,16.787,17.6,0.0
1938,7,17.087,68.8,0.0
1938,8,17.368,185.2,0.0
1938,9,14.877,31.4,0.0
1938,10,9.435,39.9,0.0
1938,11,8.94,26.9,0.0
1938,12,-0.026,37.8,32.0
1939,1,4.771,40.5,7.0
1939,2,3.854,6.1,0.0
1939,3,3.568,62.3,11.0
1939,4,9.453,54.1,0.0
1939,5,11.732,19.6,0.0
1939,6,16.753,59.3,0.0
1939,7,17.161,44.9,0.0
1939,8,17.287,72.9,0.0
1939,9,13.817,47.2,0.0
1939,10,7.668,110.3,3.0
1939,11,7.787,58.1,1.0
1939,12,0.768,23.7,12.0
1940,1,-6.806,28.3,349.0
1940,2,0.269,34.8,88.0
1940,3,5.648,68.8,7.0
1940,4,9.1,63.8,0.0
1940,5,13.468,48.4,0.0
1940,6,17.023,72.5,0.0
1940,7,16.235,81.8,0.0
1940,8,15.342,41.9,0.0
1940,9,13.57,63.3,0.0
1940,10,8.79,9.9,0.0
1940,11,7.217,40.0,0.0
1940,12,-0.332,53.2,7.0
1941,1,-2.332,21.2,88.0
1941,2,2.261,20.9,13.0
1941,3,5.532,41.4,0.0
1941,4,7.117,22.3,0.0
1941,5,9.694,38.3,0.0
1941,6,16.947,160.5,0.0
1941,7,18.568,27.5,0.0
1941,8,15.448,107.9,0.0
1941,9,13.877,17.2,0.0
1941,10,9.594,72.5,0.0
1941,11,4.337,23.3,19.0
1941,12,3.89,36.4,1.0
1942,1,-5.313,37.7,152.0
1942,2,-4.25,32.6,426.0
1942,3,4.739,18.8,0.0
1942,4,9.45,12.9,0.0
1942,5,12.771,64.7,0.0
1942,6,15.01,63.5,0.0
1942,7,16.532,77.9,0.0
1942,8,18.377,43.9,0.0
1942,9,15.937,27.0,0.0
1942,10,12.939,41.8,0.0
1942,11,4.83,43.7,0.0
1942,12,4.613,34.0,19.0
1943,1,2.829,47.6,59.0
1943,2,4.264,18.4,0.0
1943,3,6.61,37.3,0.0
1943,4,10.81,56.5,0.0
1943,5,13.906,63.9,0.0
1943,6,14.71,68.5,0.0
1943,7,18.31,43.4,0.0
1943,8,18.203,64.9,0.0
1943,9,14.243,49.0,0.0
1943,10,11.11,14.8,0.0
1943,11,4.663,72.0,0.0
1943,12,1.745,24.6,0.0
1944,1,5.181,27.6,0.0
1944,2,-0.2,39.4,64.0
1944,3,2.497,28.2,31.0
1944,4,10.267,23.7,2.0
1944,5,12.168,40.6,0.0
1944,6,14.57,81.6,0.0
1944,7,17.206,87.0,0.0
1944,8,19.648,47.6,0.0
1944,9,13.137,56.5,0.0
1944,10,9.152,57.7,0.0
1944,11,5.753,86.4,0.0
1946,12,-0.552,33.5,18.0
1947,1,-1.732,7.1,20.0
1947,2,-4.493,31.4,132.0
1947,3,4.952,35.7,28.0
1947,4,10.683,60.2,0.0
1947,5,15.5,47.9,0.0
1947,6,18.973,35.3,0.0
1947,7,19.852,69.4,0.0
1947,8,20.21,9.1,0.0
1947,9,17.943,16.5,0.0
1947,10,9.577,25.8,0.0
1947,11,6.96,54.2,4.0
1947,12,3.452,60.3,5.0
1948,1,5.571,37.8,0.0
1948,2,2.545,22.6,7.0
1948,3,7.523,21.0,0.0
1948,4,10.07,61.0,0.0
1948,5,13.803,37.2,0.0
1948,6,15.91,53.5,0.0
1948,7,16.868,65.1,0.0
1948,8,16.79,156.2,0.0
1948,9,14.73,23.2,0.0
1948,10,9.71,17.4,0.0
1948,11,6.003,28.8,0.0
1948,12,3.639,25.5,0.0
1949,1,3.403,14.4,9.0
1949,2,4.039,25.0,0.0
1949,3,3.574,38.2,4.0
1949,4,11.48,27.5,0.0
1949,5,12.271,146.9,0.0
1949,6,14.553,57.0,0.0
1949,7,17.877,38.9,0.0
1949,8,17.326,51.3,0.0
1949,9,17.64,26.6,0.0
1949,10,11.697,37.5,0.0
1949,11,4.8,52.6,0.0
1949,12,4.171,26.9,0.0
1950,1,1.074,38.9,2.0
1950,2,5.85,50.5,10.0
1950,3,6.203,8.8,0.0
1950,4,7.593,55.8,3.0
1950,5,13.71,73.8,0.0
1950,6,18.097,53.5,0.0
1950,7,18.3,87.3,0.0
1950,8,17.765,62.9,0.0
1950,9,13.683,60.9,0.0
1950,10,8.984,13.4,0.0
1950,11,5.83,84.5,0.0
1950,12,-1.51,53.5,112.0
1951,1,3.916,53.7,43.0
1951,2,3.875,26.3,0.0
1951,3,3.894,43.4,15.0
1951,4,7.673,42.0,0.0
1951,5,11.765,103.9,0.0
1951,6,15.183,71.1,0.0
1951,7,17.203,54.5,0.0
1951,8,16.816,63.4,0.0
1951,9,15.057,52.3,0.0
1951,10,7.542,7.0,0.0
1951,11,8.177,49.5,0.0
1951,12,4.577,22.9,0.0
1952,1,1.613,53.4,33.0
1952,2,1.293,38.0,13.0
1952,3,5.603,84.5,7.0
1952,4,11.297,5.7,4.0
1952,5,13.387,27.0,0.0
1952,6,15.85,63.7,0.0
1952,7,18.368,30.3,0.0
1952,8,18.155,90.0,0.0
1952,9,10.883,54.3,0.0
1952,10,8.306,41.3,0.0
1952,11,3.013,92.7,6.0
1952,12,1.258,36.4,7.0
1953,1,0.455,33.9,126.0
1953,2,1.411,57.7,219.0
1953,3,5.116,16.4,0.0
1953,4,9.63,48.7,0.0
1953,5,13.532,51.8,0.0
1953,6,15.81,146.1,0.0
1953,7,17.171,41.0,0.0
1953,8,16.932,28.5,0.0
1953,9,14.38,53.1,0.0
1953,10,11.603,28.4,0.0
1953,11,6.943,5.6,0.0
1953,12,5.384,41.1,3.0
1954,1,-1.403,43.7,61.0
1954,2,-0.171,24.3,5.0
1954,3,6.539,12.7,0.0
1954,4,6.663,23.8,0.0
1954,5,12.571,58.8,0.0
1954,6,15.29,70.0,0.0
1954,7,14.932,59.3,0.0
1954,8,16.303,103.4,0.0
1954,9,13.93,49.4,0.0
1954,10,11.648,48.9,0.0
1954,11,6.48,20.8,0.0
1954,12,4.965,47.7,0.0
1955,1,0.981,46.9,38.0
1955,2,-0.4,29.5,145.0
1955,3,1.684,21.5,75.0
1955,4,8.533,22.2,0.0
1955,5,10.8,57.1,0.0
1955,6,15.047,87.5,0.0
1955,7,17.316,67.3,0.0
1955,8,17.216,70.2,0.0
1955,9,14.14,76.1,0.0
1955,10,8.758,16.3,0.0
1955,11,5.53,28.5,0.0
1955,12,4.694,41.9,0.0
1956,1,1.871,42.1,6.0
1956,2,-8.062,14.8,278.0
1956,3,5.3,26.7,0.0
1956,4,6.207,40.1,0.0
1956,5,13.106,108.7,0.0
1956,6,12.887,102.0,0.0
1956,7,16.723,107.5,0.0
1956,8,14.426,76.7,0.0
1956,9,14.98,110.1,0.0
1956,10,9.668,68.1,0.0
1956,11,4.39,40.5,0.0
1956,12,5.061,35.1,18.0
1957,1,2.755,28.1,0.0
1957,2,5.736,76.0,2.0
1957,3,8.942,56.4,0.0
1957,4,8.25,15.2,0.0
1957,5,10.297,59.4,0.0
1957,6,16.66,46.6,0.0
1957,7,18.094,106.8,0.0
1957,8,15.765,72.2,0.0
1957,9,13.14,90.5,0.0
1957,10,10.8,22.0,0.0
1957,11,5.937,56.5,0.0
1957,12,2.368,24.9,0.0
1958,1,2.258,57.6,10.0
1958,2,4.425,78.8,47.0
1958,3,2.048,24.8,15.0
1958,4,6.37,33.6,0.0
1958,5,13.335,105.1,0.0
1958,6,14.86,66.5,0.0
1958,7,17.287,85.1,0.0
1958,8,17.855,108.5,0.0
1958,9,16.0,29.0,0.0
1958,10,10.365,60.7,0.0
1958,11,5.177,50.7,0.0
1958,12,4.119,36.6,2.0
1959,1,1.8,50.0,114.0
1959,2,1.75,2.6,0.0
1959,3,7.565,44.9,0.0
1959,4,10.213,39.6,0.0
1959,5,12.961,48.5,0.0
1959,6,16.597,37.3,0.0
1959,7,20.226,38.1,0.0
1959,8,17.839,31.6,0.0
1959,9,14.993,0.8,0.0
1959,10,10.4,43.1,0.0
1959,11,4.91,20.4,0.0
1959,12,4.442,38.4,0.0
1960,1,2.177,51.7,210.0
1960,2,3.452,19.3,4.0
1960,3,6.419,11.6,0.0
1960,4,8.67,57.6,0.0
1960,5,12.874,98.2,0.0
1960,6,15.99,72.6,0.0
1960,7,15.397,65.3,0.0
1960,8,16.497,96.9,0.0
1960,9,13.017,57.7,0.0
1960,10,10.6,65.7,0.0
1960,11,7.777,20.8,0.0
1960,12,2.297,66.5,6.0
1961,1,1.797,86.2,168.0
1961,2,6.754,28.6,0.0
1961,3,7.377,22.8,0.0
1961,4,11.24,64.6,0.0
1961,5,10.832,49.3,0.0
1961,6,15.627,120.7,0.0
1961,7,15.381,56.9,0.0
1961,8,17.074,45.8,0.0
1961,9,18.007,32.5,0.0
1961,10,12.032,42.8,0.0
1961,11,5.043,67.6,0.0
1961,12,1.977,39.0,0.0
1962,1,3.639,26.6,0.0
1962,2,2.139,61.2,30.0
1962,3,1.516,52.8,90.0
1962,4,8.513,47.1,0.0
1962,5,10.197,67.2,0.0
1962,6,14.267,15.7,0.0
1962,7,15.297,62.4,0.0
1962,8,16.294,65.9,0.0
1962,9,13.2,76.4,0.0
1962,10,9.726,18.4,0.0
1962,11,3.903,36.2,42.0
1962,12,-0.371,74.9,11.0
1963,1,-6.513,43.1,279.0
1963,2,-4.193,27.6,423.0
1963,3,4.874,30.0,33.0
1963,4,9.81,44.1,0.0
1963,5,11.942,47.4,0.0
1963,6,15.523,34.7,0.0
1963,7,17.339,43.5,0.0
1963,8,16.123,66.4,0.0
1963,9,14.433,42.7,0.0
1963,10,9.697,46.7,0.0
1963,11,8.75,60.2,0.0
1963,12,-1.577,3.5,40.0
1964,1,0.355,25.7,4.0
1964,2,3.641,34.8,2.0
1964,3,2.945,54.2,1.0
1964,4,9.31,38.4,0.0
1964,5,14.368,43.9,0.0
1964,6,16.54,36.9,0.0
1964,7,18.187,54.3,0.0
1964,8,16.981,46.6,0.0
1964,9,15.35,42.2,0.0
1964,10,7.765,49.7,0.0
1964,11,6.317,66.3,0.0
1964,12,2.19,35.9,117.0
1965,1,2.69,80.8,18.0
1965,2,0.536,25.1,6.0
1965,3,4.813,37.5,31.0
1965,4,7.68,89.6,0.0
1965,5,12.381,61.6,0.0
1965,6,15.593,90.7,0.0
1965,7,15.345,109.8,0.0
1965,8,15.452,76.8,0.0
1965,9,13.473,58.4,0.0
1965,10,9.458,18.7,0.0
1965,11,3.38,49.5,56.0
1965,12,4.497,66.2,9.0
1966,1,-0.526,36.5,50.0
1966,2,7.011,36.6,0.0
1966,3,4.677,58.9,2.0
1966,4,9.82,90.9,0.0
1966,5,13.158,38.7,0.0
1966,6,16.823,88.6,0.0
1966,7,15.713,138.6,0.0
1966,8,16.503,36.4,0.0
1966,9,14.253,9.3,0.0
1966,10,12.19,93.6,0.0
1966,11,3.717,65.6,1.0
1966,12,4.103,100.2,0.0
1967,1,3.377,20.1,34.0
1967,2,4.721,31.8,0.0
1967,3,6.597,28.0,0.0
1967,4,7.107,48.1,0.0
1967,5,12.703,63.2,0.0
1967,6,14.93,69.2,0.0
1967,7,19.01,52.6,0.0
1967,8,17.213,15.5,0.0
1967,9,14.56,64.6,0.0
1967,10,12.723,41.1,0.0
1967,11,4.94,51.7,0.0
1967,12,2.513,58.6,16.0
1968,1,1.842,54.5,45.0
1968,2,2.045,50.2,2.0
1968,3,6.094,47.2,0.0
1968,4,9.95,7.8,0.0
1968,5,11.261,36.8,0.0
1968,6,15.39,87.6,0.0
1968,7,16.69,83.3,0.0
1968,8,16.677,160.4,0.0
1968,9,14.383,98.5,0.0
1968,10,12.158,28.9,0.0
1968,11,5.017,24.9,1.0
1968,12,-0.142,26.2,64.0
1969,1,4.242,24.3,22.0
1969,2,-0.071,47.9,183.0
1969,3,3.777,41.0,0.0
1969,4,8.04,37.6,5.0
1969,5,13.516,66.0,0.0
1969,6,14.857,65.3,0.0
1969,7,19.068,43.6,0.0
1969,8,17.239,169.2,0.0
1969,9,14.163,17.3,0.0
1969,10,12.148,1.8,0.0
1969,11,6.457,64.0,21.0
1969,12,-1.219,21.7,44.0
1970,1,1.332,55.7,85.0
1970,2,1.236,66.7,37.0
1970,3,3.048,47.4,10.0
1970,4,6.503,61.0,16.0
1970,5,12.684,61.6,0.0
1970,6,17.013,46.9,0.0
1970,7,16.313,71.0,0.0
