year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,9.831,574.4,9,40,0,62,7,12
1938,9.72,619.3,9,29,0,61,16,17
1939,9.572,599.0,3,37,0,62,7,16
1940,8.3,606.7,0,24,0,95,36,52
1941,8.778,589.4,11,28,0,86,19,31
1942,8.883,498.5,5,34,1,95,35,56
1943,10.154,560.9,10,30,2,60,6,11
1944,9.992,576.3,7,35,0,56,6,29
1946,-0.552,33.5,0,0,0,13,9,9
1947,10.239,452.9,30,70,5,92,34,49
1948,10.29,549.3,12,26,1,57,10,7
1949,10.266,542.8,7,46,0,69,1,5
1950,9.644,643.8,9,36,0,64,17,28
1951,9.667,590.0,2,27,0,53,0,11
1952,9.115,617.3,8,32,1,85,3,22
1953,9.913,552.3,7,32,0,73,12,37
1954,9.036,562.8,2,17,0,78,20,12
1955,8.743,565.0,1,22,0,98,11,47
1956,8.117,772.4,1,12,0,94,33,34
1957,9.917,654.6,8,21,0,57,5,1
1958,9.538,737.0,0,31,0,79,4,19
1959,10.363,395.3,9,59,0,71,6,15
1960,9.611,683.9,1,15,0,61,10,16
1961,10.266,656.8,7,33,0,56,11,5
1962,8.224,604.8,2,15,0,85,14,26
1963,8.073,489.9,5,18,0,103,51,74
1964,9.502,528.9,12,44,0,75,12,14
1965,8.829,764.7,1,11,0,71,11,27
1966,9.795,793.9,2,34,0,53,12,11
1967,10.073,544.5,5,37,0,49,7,13
1968,9.299,706.3,4,21,0,76,18,17
1969,9.412,599.7,7,42,0,86,19,28
1970,9.261,715.2,4,32,0,75,19,33
1971,9.917,483.5,2,33,0,66,12,19
1972,9.246,489.3,5,21,0,58,6,3
1973,9.637,552.6,9,40,1,67,3,17
1974,10.277,615.2,3,23,1,24,0,0
1975,10.927,509.2,11,40,0,45,4,4
1976,10.23,462.6,18,49,0,66,13,19
1977,9.862,668.0,1,12,0,47,3,6
1978,9.429,549.8,2,19,0,62,15,23
1979,9.143,664.7,1,22,0,76,21,47
1980,9.573,531.0,2,20,0,59,13,19
1981,9.779,764.8,3,19,0,72,15,43
1982,10.51,772.5,6,43,0,58,9,22
1983,10.101,585.9,8,48,0,65,10,19
1984,9.36,788.5,5,18,2,48,1,11
1985,8.78,570.0,2,25,0,91,35,57
1986,9.369,670.5,3,36,0,66,24,45
1987,8.931,751.5,4,22,1,79,26,41
1988,10.397,709.9,3,20,1,39,0,11
1989,10.849,563.3,11,51,1,53,0,0
1990,11.185,600.6,13,43,1,37,2,5
1991,9.734,511.7,14,37,4,70,13,14
1992,10.703,664.6,11,55,1,36,9,3
1993,10.193,741.8,3,40,0,65,11,14
1994,11.537,625.0,20,47,2,28,2,7
1995,10.96,558.8,15,60,0,52,9,6
1996,9.02,510.3,7,32,0,90,23,30
1997,10.533,607.9,8,42,1,48,11,24
1998,10.844,609.6,12,35,1,40,5,5
1999,11.376,567.2,13,55,0,40,3,19
2000,11.445,652.6,7,37,1,30,1,7
2001,10.86,570.2,13,54,1,54,3,15
2002,11.285,625.9,9,36,1,40,6,7
2003,12.375,321.8,22,63,3,55,10,12
2004,10.78,223.7,5,24,0,26,4,1
2005,10.613,542.7,11,48,0,57,10,10
2006,11.044,538.8,18,59,0,67,7,3
2007,11.105,650.9,6,41,0,37,0,1
2008,10.44,543.0,8,39,0,60,1,7
2009,10.455,585.8,7,45,0,61,11,13
2010,9.101,612.9,15,43,1,93,36,61
2011,11.092,460.7,8,49,0,50,5,8
2012,10.343,541.7,7,40,0,46,13,2
2013,9.875,560.6,13,43,0,81,16,29
2014,11.67,617.4,8,34,0,24,1,1
2015,11.116,586.6,16,43,0,43,1,3
2016,10.872,547.7,14,51,0,57,2,0
2017,11.176,567.2,13,47,0,44,5,9
2018,11.677,466.0,19,89,1,58,6,5
2019,11.27,575.8,16,57,0,48,2,4
2020,11.824,479.7,19,54,1,37,0,1
2021,10.402,753.8,4,43,0,66,4,6
2022,11.929,486.8,24,71,0,43,6,2
2023,12.014,626.3,19,73,0,45,2,5
2024,13.174,677.4,11,51,1,20,6,7
