date;Biomass;Fossil Gas;Fossil Oil;Hydro Pumped Storage;Hydro Run-of-river and poundage;Hydro Water Reservoir;Waste;Solar;Wind Onshore
2021-01-01T00:15:00+00:00;180;1711;0;90;1740;281;100;0;136
2021-01-01T00:30:00+00:00;180;1648;0;103;1719;216;100;0;120
2021-01-01T00:45:00+00:00;180;1650;0;103;1728;162;100;0;112
2021-01-01T01:00:00+00:00;180;1654;0;106;1720;110;100;0;100
2021-01-01T01:15:00+00:00;180;1654;0;117;1690;155;100;0;76
2021-01-01T01:30:00+00:00;180;1652;0;87;1687;112;100;0;68
2021-01-01T01:45:00+00:00;180;1632;0;82;1685;111;100;0;68
2021-01-01T02:00:00+00:00;180;1616;0;58;1678;118;100;0;80
2021-01-01T02:15:00+00:00;180;1520;0;33;1693;104;100;0;96
2021-01-01T02:30:00+00:00;180;1496;0;23;1694;100;100;0;88
2021-01-01T02:45:00+00:00;180;1489;0;11;1703;100;100;0;76
2021-01-01T03:00:00+00:00;180;1489;0;1;1712;96;100;0;68
2021-01-01T03:15:00+00:00;180;1471;0;0;1716;96;100;0;76
2021-01-01T03:30:00+00:00;180;1428;0;0;1707;74;100;0;76
2021-01-01T03:45:00+00:00;180;1442;0;0;1708;86;100;0;72
2021-01-01T04:00:00+00:00;180;1472;0;0;1705;96;100;0;76
2021-01-01T04:15:00+00:00;180;1536;0;0;1684;147;100;0;76
2021-01-01T04:30:00+00:00;180;1529;0;0;1681;83;100;0;64
2021-01-01T04:45:00+00:00;180;1548;0;0;1674;104;100;0;60
2021-01-01T05:00:00+00:00;180;1565;0;0;1664;110;100;0;60
2021-01-01T05:15:00+00:00;180;1593;0;0;1675;84;100;0;60
2021-01-01T05:30:00+00:00;180;1585;0;0;1674;145;100;0;60
2021-01-01T05:45:00+00:00;180;1603;0;0;1686;183;100;0;48
2021-01-01T06:00:00+00:00;180;1639;0;0;1690;216;100;0;32
2021-01-01T06:15:00+00:00;180;1721;0;5;1687;210;100;0;24
2021-01-01T06:30:00+00:00;180;1786;0;0;1724;146;100;0;24
2021-01-01T06:45:00+00:00;180;1787;0;0;1771;124;100;0;36
2021-01-01T07:00:00+00:00;180;1798;0;0;1810;126;100;4;40
2021-01-01T07:15:00+00:00;180;1850;0;115;1818;113;100;4;28
2021-01-01T07:30:00+00:00;180;1834;0;109;1817;122;100;4;28
2021-01-01T07:45:00+00:00;180;1856;0;122;1822;109;100;8;24
2021-01-01T08:00:00+00:00;180;1870;0;158;1810;131;100;8;28
2021-01-01T08:15:00+00:00;180;1910;0;176;1778;164;100;20;28
2021-01-01T08:30:00+00:00;180;1925;0;173;1786;172;100;28;20
2021-01-01T08:45:00+00:00;180;1918;0;189;1800;157;100;40;12
2021-01-01T09:00:00+00:00;180;1938;0;190;1796;182;100;48;8
2021-01-01T09:15:00+00:00;180;1922;0;154;1827;168;100;64;8
2021-01-01T09:30:00+00:00;180;1915;0;174;1842;170;100;76;12
2021-01-01T09:45:00+00:00;180;1942;0;178;1851;180;100;88;16
2021-01-01T10:00:00+00:00;180;1973;0;177;1855;161;100;100;16
2021-01-01T10:15:00+00:00;180;1957;0;211;1860;163;100;108;16
2021-01-01T10:30:00+00:00;180;1960;0;221;1861;198;100;116;20
2021-01-01T10:45:00+00:00;180;1967;0;218;1864;182;100;124;32
2021-01-01T11:00:00+00:00;180;1991;0;238;1844;199;100;132;24
2021-01-01T11:15:00+00:00;180;2019;0;196;1906;215;100;132;8
2021-01-01T11:30:00+00:00;180;2032;0;175;1937;119;100;136;4
2021-01-01T11:45:00+00:00;180;2024;0;178;1946;203;100;136;4
2021-01-01T12:00:00+00:00;184;2030;0;163;1939;128;100;136;4
2021-01-01T12:15:00+00:00;184;1973;0;206;1935;168;100;132;16
2021-01-01T12:30:00+00:00;184;1963;0;200;1942;135;100;128;24
2021-01-01T12:45:00+00:00;184;1965;0;145;1985;129;100;124;28
2021-01-01T13:00:00+00:00;184;1971;0;117;2007;116;100;116;32
2021-01-01T13:15:00+00:00;184;1961;0;126;1961;163;100;104;40
2021-01-01T13:30:00+00:00;184;1950;0;158;1959;164;100;92;36
2021-01-01T13:45:00+00:00;184;1920;0;119;1969;105;100;84;32
2021-01-01T14:00:00+00:00;184;1914;0;133;1957;85;100;72;36
2021-01-01T14:15:00+00:00;184;1941;0;140;1960;107;100;56;48
2021-01-01T14:30:00+00:00;184;1946;0;138;1951;118;100;44;56
2021-01-01T14:45:00+00:00;184;1928;0;127;1959;178;100;28;76
2021-01-01T15:00:00+00:00;184;1954;0;201;1981;204;100;16;72
2021-01-01T15:15:00+00:00;184;1978;0;210;1993;156;100;12;52
2021-01-01T15:30:00+00:00;184;1967;0;216;2023;189;100;8;48
2021-01-01T15:45:00+00:00;184;1969;0;212;2060;274;100;4;48
2021-01-01T16:00:00+00:00;184;1968;0;516;2052;326;100;0;44
2021-01-01T16:15:00+00:00;184;1934;0;1173;2166;359;100;0;44
2021-01-01T16:30:00+00:00;184;1921;0;1154;2204;379;100;0;44
2021-01-01T16:45:00+00:00;184;1925;0;1156;2274;373;100;0;56
2021-01-01T17:00:00+00:00;184;1922;0;1150;2298;380;100;0;56
2021-01-01T17:15:00+00:00;184;1918;0;1254;2281;472;100;0;48
2021-01-01T17:30:00+00:00;184;1933;0;1220;2278;422;100;0;52
2021-01-01T17:45:00+00:00;184;1940;0;1217;2282;401;100;0;52
2021-01-01T18:00:00+00:00;184;1948;0;1182;2274;348;100;0;60
2021-01-01T18:15:00+00:00;184;1958;0;1115;2302;375;100;0;60
2021-01-01T18:30:00+00:00;184;1977;0;1111;2297;330;100;0;68
2021-01-01T18:45:00+00:00;184;1982;0;1147;2237;301;100;0;72
2021-01-01T19:00:00+00:00;184;1993;0;1092;2236;299;100;0;60
2021-01-01T19:15:00+00:00;184;1998;0;750;2173;375;100;0;48
2021-01-01T19:30:00+00:00;184;2009;0;600;2149;322;100;0;40
2021-01-01T19:45:00+00:00;184;2038;0;595;2132;247;100;0;36
2021-01-01T20:00:00+00:00;184;2041;0;528;2128;229;100;0;28
2021-01-01T20:15:00+00:00;184;2051;0;263;2120;348;100;0;24
2021-01-01T20:30:00+00:00;184;2059;0;187;2105;196;100;0;24
2021-01-01T20:45:00+00:00;184;2069;0;118;2104;92;100;0;28
2021-01-01T21:00:00+00:00;184;2071;0;97;2100;82;100;0;20
2021-01-01T21:15:00+00:00;184;2061;0;72;2048;77;100;0;12
2021-01-01T21:30:00+00:00;184;2064;0;61;1988;68;100;0;8
2021-01-01T21:45:00+00:00;184;2075;0;70;1912;81;100;0;8
2021-01-01T22:00:00+00:00;184;2087;0;83;1885;78;100;0;8
2021-01-01T22:15:00+00:00;184;2107;0;78;1844;114;100;0;4
2021-01-01T22:30:00+00:00;184;2110;0;84;1822;68;100;0;8
2021-01-01T22:45:00+00:00;184;2102;0;82;1778;75;100;0;8
2021-01-01T23:00:00+00:00;184;2106;0;83;1763;56;100;0;8
2021-01-01T23:15:00+00:00;180;2081;0;82;1716;146;100;0;12
2021-01-01T23:30:00+00:00;180;2085;0;108;1694;86;100;0;12
2021-01-01T23:45:00+00:00;180;2075;0;111;1682;62;100;0;20
2021-01-02T00:00:00+00:00;180;2056;0;92;1678;39;100;0;32
2021-01-02T00:15:00+00:00;180;1967;0;104;1683;86;100;0;48
2021-01-02T00:30:00+00:00;180;1902;0;92;1660;74;100;0;48
2021-01-02T00:45:00+00:00;180;1879;0;87;1634;88;100;0;72
2021-01-02T01:00:00+00:00;180;1888;0;30;1632;114;100;0;84
2021-01-02T01:15:00+00:00;180;1880;0;0;1687;64;100;0;80
2021-01-02T01:30:00+00:00;180;1878;0;0;1655;48;100;0;80
2021-01-02T01:45:00+00:00;180;1906;0;0;1630;34;100;0;104
2021-01-02T02:00:00+00:00;180;1952;0;0;1616;34;100;0;136
2021-01-02T02:15:00+00:00;180;1850;0;0;1632;73;100;0;156
2021-01-02T02:30:00+00:00;180;1803;0;0;1628;52;100;0;176
2021-01-02T02:45:00+00:00;180;1798;0;0;1611;37;100;0;196
2021-01-02T03:00:00+00:00;180;1793;0;0;1600;29;100;0;268
2021-01-02T03:15:00+00:00;180;1716;0;0;1599;35;100;0;356
2021-01-02T03:30:00+00:00;180;1712;0;0;1596;35;100;0;408
2021-01-02T03:45:00+00:00;180;1723;0;0;1598;36;100;0;432
2021-01-02T04:00:00+00:00;180;1744;0;0;1610;43;100;0;444
2021-01-02T04:15:00+00:00;180;1832;0;0;1578;34;100;0;480
2021-01-02T04:30:00+00:00;180;1857;0;0;1578;25;100;0;480
2021-01-02T04:45:00+00:00;180;1850;0;0;1585;26;100;0;536
2021-01-02T05:00:00+00:00;180;1825;0;0;1585;50;100;0;608
2021-01-02T05:15:00+00:00;180;1836;0;0;1586;126;100;0;676
2021-01-02T05:30:00+00:00;180;1825;0;0;1585;60;100;0;716
2021-01-02T05:45:00+00:00;180;1818;0;0;1593;46;100;0;688
2021-01-02T06:00:00+00:00;180;1849;0;0;1588;67;100;0;660
2021-01-02T06:15:00+00:00;180;1929;0;98;1616;105;100;0;632
2021-01-02T06:30:00+00:00;180;1982;0;123;1661;89;100;0;640
2021-01-02T06:45:00+00:00;180;1991;0;128;1720;107;100;0;652
2021-01-02T07:00:00+00:00;180;2005;0;81;1753;128;100;0;660
2021-01-02T07:15:00+00:00;180;2000;0;108;1770;153;100;4;644
2021-01-02T07:30:00+00:00;180;2008;0;126;1792;212;100;8;616
2021-01-02T07:45:00+00:00;180;1997;0;168;1793;232;100;12;660
2021-01-02T08:00:00+00:00;180;1996;0;189;1797;240;100;16;684
2021-01-02T08:15:00+00:00;180;2021;0;154;1822;190;100;24;724
2021-01-02T08:30:00+00:00;180;2016;0;164;1832;174;100;36;756
2021-01-02T08:45:00+00:00;180;1994;0;159;1845;208;100;48;740
2021-01-02T09:00:00+00:00;180;2008;0;201;1830;174;100;60;712
2021-01-02T09:15:00+00:00;180;2043;0;234;1839;178;100;68;692
2021-01-02T09:30:00+00:00;180;2035;0;228;1830;186;100;80;736
2021-01-02T09:45:00+00:00;180;2038;0;220;1835;199;100;88;720
2021-01-02T10:00:00+00:00;180;2039;0;253;1832;202;100;100;728
2021-01-02T10:15:00+00:00;180;2056;0;248;1882;196;100;104;780
2021-01-02T10:30:00+00:00;180;2053;0;243;1888;205;100;108;856
2021-01-02T10:45:00+00:00;180;2041;0;255;1880;214;100;116;840
2021-01-02T11:00:00+00:00;180;2049;0;281;1893;229;100;120;776
2021-01-02T11:15:00+00:00;180;2045;0;326;1933;240;100;124;752
2021-01-02T11:30:00+00:00;180;2041;0;280;1959;219;100;124;740
2021-01-02T11:45:00+00:00;180;2029;0;278;1956;233;100;124;732
2021-01-02T12:00:00+00:00;184;2010;0;289;1936;244;100;128;684
2021-01-02T12:15:00+00:00;184;2001;0;290;1939;314;100;120;632
2021-01-02T12:30:00+00:00;184;2010;0;283;1930;312;100;116;640
2021-01-02T12:45:00+00:00;184;2025;0;289;1926;301;100;112;688
2021-01-02T13:00:00+00:00;184;2018;0;246;1937;284;100;104;720
2021-01-02T13:15:00+00:00;184;2013;0;222;1917;213;100;96;732
2021-01-02T13:30:00+00:00;184;2022;0;251;1918;215;100;84;700
2021-01-02T13:45:00+00:00;184;2026;0;228;1912;220;100;76;760
2021-01-02T14:00:00+00:00;184;2028;0;228;1920;205;100;68;792
2021-01-02T14:15:00+00:00;184;2011;0;221;1963;216;100;52;828
2021-01-02T14:30:00+00:00;184;2011;0;190;1982;209;100;40;872
2021-01-02T14:45:00+00:00;184;2013;0;154;2010;235;100;28;912
2021-01-02T15:00:00+00:00;184;2011;0;159;2029;251;100;16;928
2021-01-02T15:15:00+00:00;184;2029;0;420;2055;314;100;12;956
2021-01-02T15:30:00+00:00;184;2062;0;420;2069;352;100;8;1044
2021-01-02T15:45:00+00:00;184;2042;0;431;2060;394;100;4;1172
2021-01-02T16:00:00+00:00;184;2006;0;457;2048;489;100;0;1184
2021-01-02T16:15:00+00:00;184;1983;0;1233;2060;408;100;0;1224
2021-01-02T16:30:00+00:00;184;1996;0;1312;2071;482;100;0;1196
2021-01-02T16:45:00+00:00;184;2005;0;1297;2073;462;100;0;1352
2021-01-02T17:00:00+00:00;184;2006;0;1232;2064;472;100;0;1400
2021-01-02T17:15:00+00:00;184;2000;0;1421;2055;561;100;0;1304
2021-01-02T17:30:00+00:00;184;1995;0;1417;2058;522;100;0;1360
2021-01-02T17:45:00+00:00;184;1986;0;1351;2048;517;100;0;1388
2021-01-02T18:00:00+00:00;184;1991;0;1305;2052;510;100;0;1420
2021-01-02T18:15:00+00:00;184;1989;0;1273;2062;528;100;0;1356
2021-01-02T18:30:00+00:00;184;1987;0;1288;2059;482;100;0;1260
2021-01-02T18:45:00+00:00;184;1986;0;1309;2044;454;100;0;1200
2021-01-02T19:00:00+00:00;184;2052;0;1342;2051;440;100;0;1028
2021-01-02T19:15:00+00:00;184;2048;0;393;2035;412;100;0;1000
2021-01-02T19:30:00+00:00;184;2048;0;320;2004;352;100;0;1020
2021-01-02T19:45:00+00:00;184;1999;0;284;1970;293;100;0;1068
2021-01-02T20:00:00+00:00;184;2019;0;276;1963;294;100;0;988
2021-01-02T20:15:00+00:00;184;2016;0;80;1928;353;100;0;984
2021-01-02T20:30:00+00:00;184;2016;0;130;1817;296;100;0;980
2021-01-02T20:45:00+00:00;184;2019;0;144;1756;304;100;0;972
2021-01-02T21:00:00+00:00;184;2007;0;142;1723;314;100;0;1004
2021-01-02T21:15:00+00:00;184;2033;0;172;1742;385;100;0;996
2021-01-02T21:30:00+00:00;184;2024;0;176;1718;344;100;0;1108
2021-01-02T21:45:00+00:00;184;2044;0;167;1711;201;100;0;1248
2021-01-02T22:00:00+00:00;184;1993;0;142;1634;180;100;0;1412
2021-01-02T22:15:00+00:00;184;1948;0;84;1623;138;100;0;1444
2021-01-02T22:30:00+00:00;184;1949;0;83;1589;131;100;0;1440
2021-01-02T22:45:00+00:00;184;1973;0;82;1553;130;100;0;1476
2021-01-02T23:00:00+00:00;184;1973;0;103;1537;96;100;0;1600
2021-01-02T23:15:00+00:00;180;1821;0;623;1505;213;100;0;1808
2021-01-02T23:30:00+00:00;180;1757;0;568;1499;217;100;0;1772
2021-01-02T23:45:00+00:00;180;1742;0;569;1459;199;100;0;1724
2021-01-03T00:00:00+00:00;180;1670;0;505;1453;221;100;0;1752
2021-01-03T00:15:00+00:00;180;1513;0;325;1468;173;100;0;1688
2021-01-03T00:30:00+00:00;180;1469;0;311;1456;127;100;0;1736
2021-01-03T00:45:00+00:00;180;1342;0;379;1461;151;100;0;1788
2021-01-03T01:00:00+00:00;180;1274;0;348;1452;149;100;0;1848
2021-01-03T01:15:00+00:00;180;1259;0;0;1473;85;100;0;1856
2021-01-03T01:30:00+00:00;180;1232;0;0;1456;59;100;0;1704
2021-01-03T01:45:00+00:00;180;1238;0;0;1445;78;100;0;1488
2021-01-03T02:00:00+00:00;180;1261;0;0;1454;121;100;0;1420
2021-01-03T02:15:00+00:00;180;1290;0;0;1470;83;100;0;1428
2021-01-03T02:30:00+00:00;180;1261;0;0;1458;64;100;0;1420
2021-01-03T02:45:00+00:00;180;1232;0;0;1459;58;100;0;1368
2021-01-03T03:00:00+00:00;180;1228;0;0;1470;57;100;0;1364
2021-01-03T03:15:00+00:00;180;1192;0;0;1460;62;100;0;1316
2021-01-03T03:30:00+00:00;180;1191;0;0;1475;55;100;0;1196
2021-01-03T03:45:00+00:00;180;1266;0;0;1470;63;100;0;1144
2021-01-03T04:00:00+00:00;180;1298;0;0;1472;61;100;0;1116
2021-01-03T04:15:00+00:00;180;1433;0;0;1489;39;100;0;1068
2021-01-03T04:30:00+00:00;180;1561;0;0;1479;32;100;0;1068
2021-01-03T04:45:00+00:00;180;1607;0;0;1484;32;100;0;1136
2021-01-03T05:00:00+00:00;180;1761;0;0;1472;33;100;0;1252
2021-01-03T05:15:00+00:00;180;1663;0;0;1467;41;100;0;1296
2021-01-03T05:30:00+00:00;180;1542;0;0;1470;42;100;0;1236
2021-01-03T05:45:00+00:00;180;1544;0;0;1481;73;100;0;1200
2021-01-03T06:00:00+00:00;180;1541;0;0;1475;47;100;0;1256
2021-01-03T06:15:00+00:00;180;1554;0;0;1487;33;100;0;1304
2021-01-03T06:30:00+00:00;180;1552;0;0;1526;31;100;0;1328
2021-01-03T06:45:00+00:00;180;1562;0;0;1536;32;100;0;1340
2021-01-03T07:00:00+00:00;180;1567;0;0;1531;34;100;0;1312
2021-01-03T07:15:00+00:00;180;1707;0;0;1512;73;100;0;1288
2021-01-03T07:30:00+00:00;180;1856;0;0;1501;64;100;4;1288
2021-01-03T07:45:00+00:00;180;1880;0;0;1518;65;100;4;1308
2021-01-03T08:00:00+00:00;180;1888;0;0;1544;85;100;4;1308
2021-01-03T08:15:00+00:00;180;1983;0;0;1592;126;100;12;1288
2021-01-03T08:30:00+00:00;180;2031;0;0;1630;122;100;16;1228
2021-01-03T08:45:00+00:00;180;2062;0;0;1662;144;100;24;1196
2021-01-03T09:00:00+00:00;180;2124;0;0;1693;176;100;28;1128
2021-01-03T09:15:00+00:00;180;2257;0;0;1727;130;100;36;1092
2021-01-03T09:30:00+00:00;180;2300;0;0;1741;135;100;44;1076
2021-01-03T09:45:00+00:00;180;2286;0;0;1780;132;100;52;1088
2021-01-03T10:00:00+00:00;180;2305;0;0;1791;128;100;60;1068
2021-01-03T10:15:00+00:00;180;2328;0;0;1791;186;100;68;1040
2021-01-03T10:30:00+00:00;180;2339;0;0;1823;286;100;76;1088
2021-01-03T10:45:00+00:00;180;2330;0;0;1832;363;100;84;1156
2021-01-03T11:00:00+00:00;180;2332;0;0;1832;314;100;92;1160
2021-01-03T11:15:00+00:00;180;2339;0;0;1834;243;100;96;1108
2021-01-03T11:30:00+00:00;180;2354;0;0;1822;224;100;96;1048
2021-01-03T11:45:00+00:00;180;2338;0;0;1814;200;100;100;1016
2021-01-03T12:00:00+00:00;184;2298;0;0;1793;150;100;100;1048
2021-01-03T12:15:00+00:00;184;2123;0;0;1806;145;100;96;1052
2021-01-03T12:30:00+00:00;184;1874;0;0;1804;140;100;92;1104
2021-01-03T12:45:00+00:00;184;1842;0;0;1802;116;100;88;1164
2021-01-03T13:00:00+00:00;184;1855;0;0;1791;106;100;84;1140
2021-01-03T13:15:00+00:00;184;1848;0;0;1782;84;100;76;1104
2021-01-03T13:30:00+00:00;184;1846;0;0;1786;112;100;68;1012
2021-01-03T13:45:00+00:00;184;1854;0;0;1788;81;100;56;924
2021-01-03T14:00:00+00:00;184;1882;0;0;1804;163;100;48;840
2021-01-03T14:15:00+00:00;184;1819;0;0;1806;220;100;40;832
2021-01-03T14:30:00+00:00;184;1807;0;0;1830;132;100;28;892
2021-01-03T14:45:00+00:00;184;1790;0;0;1872;144;100;20;924
2021-01-03T15:00:00+00:00;184;1811;0;0;1879;120;100;12;940
2021-01-03T15:15:00+00:00;184;1872;0;0;1904;110;100;8;936
2021-01-03T15:30:00+00:00;184;1924;0;0;1910;155;100;8;908
2021-01-03T15:45:00+00:00;184;1950;0;0;1952;240;100;4;880
2021-01-03T16:00:00+00:00;184;1934;0;0;1978;271;100;0;868
2021-01-03T16:15:00+00:00;184;1930;0;130;1962;430;100;0;784
2021-01-03T16:30:00+00:00;184;1941;0;152;1984;516;100;0;732
2021-01-03T16:45:00+00:00;184;1955;0;180;1995;527;100;0;688
2021-01-03T17:00:00+00:00;184;1982;0;210;2015;458;100;0;628
2021-01-03T17:15:00+00:00;184;1990;0;178;2082;394;100;0;568
2021-01-03T17:30:00+00:00;184;2003;0;177;2123;368;100;0;496
2021-01-03T17:45:00+00:00;184;2008;0;194;2128;345;100;0;440
2021-01-03T18:00:00+00:00;184;2012;0;200;2124;366;100;0;384
2021-01-03T18:15:00+00:00;184;2008;0;200;2134;450;100;0;332
2021-01-03T18:30:00+00:00;184;2010;0;178;2136;310;100;0;280
2021-01-03T18:45:00+00:00;184;2021;0;172;2150;235;100;0;264
2021-01-03T19:00:00+00:00;184;2013;0;173;2126;219;100;0;276
2021-01-03T19:15:00+00:00;184;1996;0;263;2027;382;100;0;256
2021-01-03T19:30:00+00:00;184;1985;0;310;2000;395;100;0;216
2021-01-03T19:45:00+00:00;184;1982;0;320;1963;321;100;0;200
2021-01-03T20:00:00+00:00;184;1949;0;301;1985;283;100;0;188
2021-01-03T20:15:00+00:00;184;1914;0;303;1887;287;100;0;164
2021-01-03T20:30:00+00:00;184;1862;0;273;1812;294;100;0;136
2021-01-03T20:45:00+00:00;184;1832;0;240;1728;258;100;0;108
2021-01-03T21:00:00+00:00;184;1844;0;239;1700;221;100;0;88
2021-01-03T21:15:00+00:00;184;1892;0;0;1694;352;100;0;92
2021-01-03T21:30:00+00:00;184;1887;0;16;1656;324;100;0;108
2021-01-03T21:45:00+00:00;184;1891;0;0;1631;166;100;0;120
2021-01-03T22:00:00+00:00;184;1878;0;0;1623;136;100;0;136
2021-01-03T22:15:00+00:00;184;1734;0;0;1607;259;100;0;160
2021-01-03T22:30:00+00:00;184;1694;0;0;1608;136;100;0;200
2021-01-03T22:45:00+00:00;184;1692;0;0;1577;136;100;0;228
2021-01-03T23:00:00+00:00;184;1756;0;0;1568;103;100;0;208
2021-01-03T23:15:00+00:00;180;1527;0;0;1600;208;100;0;188
2021-01-03T23:30:00+00:00;180;1401;0;0;1592;252;100;0;184
2021-01-03T23:45:00+00:00;180;1340;0;0;1572;164;100;0;176
2021-01-04T00:00:00+00:00;180;1324;0;0;1560;98;100;0;184
2021-01-04T00:15:00+00:00;180;1349;0;0;1569;92;100;0;188
2021-01-04T00:30:00+00:00;180;1370;0;0;1535;82;100;0;176
2021-01-04T00:45:00+00:00;180;1370;0;0;1526;82;100;0;148
2021-01-04T01:00:00+00:00;180;1371;0;0;1536;84;100;0;112
2021-01-04T01:15:00+00:00;180;1354;0;0;1562;101;100;0;84
2021-01-04T01:30:00+00:00;180;1335;0;0;1560;117;100;0;68
2021-01-04T01:45:00+00:00;180;1336;0;0;1545;127;100;0;64
2021-01-04T02:00:00+00:00;180;1334;0;0;1544;108;100;0;56
2021-01-04T02:15:00+00:00;180;1294;0;0;1558;97;100;0;56
2021-01-04T02:30:00+00:00;180;1286;0;0;1560;101;100;0;60
2021-01-04T02:45:00+00:00;180;1285;0;0;1543;99;100;0;72
2021-01-04T03:00:00+00:00;180;1280;0;0;1529;92;100;0;92
2021-01-04T03:15:00+00:00;180;1319;0;0;1532;104;100;0;112
2021-01-04T03:30:00+00:00;180;1331;0;0;1534;106;100;0;112
2021-01-04T03:45:00+00:00;180;1330;0;0;1557;118;100;0;96
2021-01-04T04:00:00+00:00;180;1323;0;0;1558;154;100;0;84
2021-01-04T04:15:00+00:00;180;1325;0;0;1542;117;100;0;80
2021-01-04T04:30:00+00:00;180;1347;0;0;1545;128;100;0;88
2021-01-04T04:45:00+00:00;180;1364;0;0;1557;130;100;0;84
2021-01-04T05:00:00+00:00;180;1428;0;0;1564;117;100;0;84
2021-01-04T05:15:00+00:00;180;1652;0;0;1558;127;100;0;92
2021-01-04T05:30:00+00:00;180;1941;0;0;1602;161;100;0;92
2021-01-04T05:45:00+00:00;180;1986;0;58;1680;179;100;0;76
2021-01-04T06:00:00+00:00;180;1974;0;399;1673;219;100;0;72
2021-01-04T06:15:00+00:00;180;1938;0;1087;1644;221;100;0;88
2021-01-04T06:30:00+00:00;180;1948;0;1130;1665;252;100;0;108
2021-01-04T06:45:00+00:00;180;1948;0;1132;1705;529;100;0;108
2021-01-04T07:00:00+00:00;180;1955;0;1233;1718;484;100;0;96
2021-01-04T07:15:00+00:00;180;1967;0;1584;1774;488;100;0;88
2021-01-04T07:30:00+00:00;180;1971;0;1676;1829;492;100;4;96
2021-01-04T07:45:00+00:00;180;1953;0;1692;1836;758;100;4;100
2021-01-04T08:00:00+00:00;180;1933;0;1922;1825;910;100;8;112
2021-01-04T08:15:00+00:00;180;1885;0;2525;1917;958;100;12;100
2021-01-04T08:30:00+00:00;180;1909;0;2566;1936;971;100;20;88
2021-01-04T08:45:00+00:00;180;1932;0;2592;1941;1007;100;24;60
2021-01-04T09:00:00+00:00;180;1934;0;2688;1942;1052;100;28;32
2021-01-04T09:15:00+00:00;180;1938;0;2159;1957;999;100;36;20
2021-01-04T09:30:00+00:00;180;1944;0;2086;1966;962;100;40;16
2021-01-04T09:45:00+00:00;180;1940;0;2083;1977;1020;100;44;12
2021-01-04T10:00:00+00:00;180;1937;0;2128;1992;1022;100;52;8
2021-01-04T10:15:00+00:00;180;1922;0;2592;1934;1020;100;56;8
2021-01-04T10:30:00+00:00;180;1934;0;2663;1911;1052;100;64;12
2021-01-04T10:45:00+00:00;180;1938;0;2836;1909;933;100;68;28
2021-01-04T11:00:00+00:00;180;1946;0;2857;1900;944;100;72;36
2021-01-04T11:15:00+00:00;180;1966;0;2289;1897;935;100;72;40
2021-01-04T11:30:00+00:00;180;1972;0;2267;1890;976;100;72;32
2021-01-04T11:45:00+00:00;180;1971;0;2287;1900;1005;100;68;24
2021-01-04T12:00:00+00:00;184;1975;0;2282;1921;1006;100;68;24
2021-01-04T12:15:00+00:00;184;1950;0;2518;1889;1019;100;68;16
2021-01-04T12:30:00+00:00;184;1956;0;2574;1886;1000;100;64;16
2021-01-04T12:45:00+00:00;184;1964;0;2589;1877;940;100;64;16
2021-01-04T13:00:00+00:00;184;1964;0;2503;1866;880;100;60;20
2021-01-04T13:15:00+00:00;184;1980;0;2000;1886;744;100;56;16
2021-01-04T13:30:00+00:00;184;1969;0;1954;1894;746;100;48;16
2021-01-04T13:45:00+00:00;184;1940;0;1910;1899;757;100;40;8
2021-01-04T14:00:00+00:00;184;1934;0;1884;1896;724;100;36;8
2021-01-04T14:15:00+00:00;184;1970;0;1123;1929;471;100;28;12
2021-01-04T14:30:00+00:00;184;1985;0;1061;1950;464;100;24;12
2021-01-04T14:45:00+00:00;184;1989;0;1006;2003;465;100;16;12
2021-01-04T15:00:00+00:00;184;1986;0;958;2015;448;100;12;12
2021-01-04T15:15:00+00:00;184;1988;0;978;2053;524;100;8;12
2021-01-04T15:30:00+00:00;184;1990;0;993;2059;531;100;4;8
2021-01-04T15:45:00+00:00;184;1977;0;1063;2065;555;100;4;12
2021-01-04T16:00:00+00:00;184;1964;0;1159;2062;719;100;0;8
2021-01-04T16:15:00+00:00;184;1954;0;2228;2026;763;100;0;8
2021-01-04T16:30:00+00:00;184;1966;0;2265;2028;936;100;0;4
2021-01-04T16:45:00+00:00;184;1980;0;2276;2024;920;100;0;4
2021-01-04T17:00:00+00:00;184;1979;0;2153;2036;922;100;0;4
2021-01-04T17:15:00+00:00;184;1988;0;1461;2084;709;100;0;4
2021-01-04T17:30:00+00:00;184;1993;0;1441;2094;708;100;0;4
2021-01-04T17:45:00+00:00;184;2002;0;1413;2088;668;100;0;8
2021-01-04T18:00:00+00:00;184;2006;0;1294;2084;630;100;0;8
2021-01-04T18:15:00+00:00;184;2046;0;522;2115;568;100;0;12
2021-01-04T18:30:00+00:00;184;2054;0;471;2112;514;100;0;16
2021-01-04T18:45:00+00:00;184;2064;0;405;2082;488;100;0;20
2021-01-04T19:00:00+00:00;184;2062;0;266;2082;472;100;0;16
2021-01-04T19:15:00+00:00;184;2054;0;128;2067;317;100;0;20
2021-01-04T19:30:00+00:00;184;2066;0;102;2065;229;100;0;16
2021-01-04T19:45:00+00:00;184;2077;0;107;2049;198;100;0;12
2021-01-04T20:00:00+00:00;184;2056;0;43;2019;187;100;0;8
2021-01-04T20:15:00+00:00;184;2053;0;0;2019;263;100;0;12
2021-01-04T20:30:00+00:00;184;2062;0;0;1972;248;100;0;12
2021-01-04T20:45:00+00:00;184;2071;0;0;1918;184;100;0;12
