year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1948,8.105,1068.2,0,13,0,74,17,42
1949,8.173,622.4,1,26,0,85,29,70
1950,8.165,960.2,0,24,0,80,26,54
1951,7.751,652.2,0,14,0,108,24,88
1952,7.443,962.0,9,20,1,96,48,85
1953,8.338,642.1,0,20,0,81,43,59
1954,6.566,1177.0,0,11,0,90,44,79
1955,6.516,1001.8,0,2,0,107,54,80
1956,5.903,1097.0,0,2,0,105,49,90
1957,8.007,931.4,4,14,1,67,21,52
1958,7.224,1064.7,0,11,0,95,42,90
1959,8.573,631.8,2,18,0,77,18,61
1960,7.341,888.2,0,6,0,85,34,63
1961,8.541,1007.4,0,21,0,58,19,58
1962,6.632,788.9,2,15,0,94,38,91
1963,6.636,673.7,2,14,0,93,58,86
1964,7.246,615.5,8,29,0,93,46,72
1965,6.56,1100.9,0,9,0,85,46,91
1966,7.767,977.0,0,4,0,62,25,48
1967,7.628,695.1,0,15,0,88,26,76
1968,6.98,866.5,0,8,0,91,46,91
1969,7.157,833.1,0,16,0,101,41,95
1970,6.177,1210.7,0,6,0,110,59,124
1971,7.287,683.6,1,19,0,97,35,76
1972,6.642,714.3,0,15,0,93,33,72
1973,7.212,658.0,0,16,0,108,38,98
1974,7.211,919.8,0,5,0,79,21,95
1975,8.175,667.7,0,9,0,86,9,54
1976,7.559,620.9,2,19,0,98,36,86
1977,7.432,933.8,0,4,0,78,33,57
1978,6.402,877.5,0,4,0,93,47,90
1979,6.443,868.3,0,10,0,108,44,101
1980,6.303,1198.0,0,4,0,105,32,106
1981,7.322,1152.1,0,8,0,85,42,79
1982,7.734,717.8,0,22,0,93,37,98
1983,8.196,949.1,3,27,1,79,26,76
1984,6.4,1206.8,1,6,0,102,45,99
1985,6.31,681.0,0,12,0,99,45,79
1986,6.691,1110.9,0,18,0,94,50,96
1987,6.025,1010.9,0,8,0,92,52,100
1988,7.802,1074.8,0,12,0,88,24,96
1989,8.553,758.3,1,13,0,69,12,27
1990,4.627,492.9,0,0,0,67,15,47
1991,7.317,564.9,1,13,0,89,26,34
1992,8.077,906.0,2,16,0,106,18,64
1993,7.643,942.8,0,10,0,87,26,62
1994,8.475,1065.4,6,28,0,87,17,50
1995,8.237,1175.5,2,27,0,85,22,52
1996,6.128,779.9,0,7,0,101,55,97
1997,7.72,869.9,0,16,0,103,20,62
1998,8.369,1314.8,3,16,0,65,12,33
1999,8.314,966.1,0,15,0,74,26,62
2000,8.755,1002.9,2,20,0,72,22,58
2001,8.322,1148.9,1,21,0,73,24,62
2002,8.68,1159.1,1,17,0,68,18,42
2003,8.342,774.3,9,43,0,105,34,72
2004,7.782,949.6,0,18,0,80,37,74
2005,7.849,968.4,2,24,0,89,40,64
2006,7.836,1083.6,1,26,0,93,51,92
2007,9.135,1134.9,2,17,0,63,7,23
2008,8.495,945.7,0,20,0,86,13,41
2009,8.085,868.7,0,13,0,92,33,88
2010,7.071,896.8,4,20,0,101,50,80
2011,8.658,773.4,2,22,0,81,29,48
2012,8.24,790.9,4,28,0,83,25,62
2013,7.575,905.3,7,26,0,92,48,75
2014,9.486,751.7,3,17,0,70,6,22
2015,8.658,670.8,14,36,0,98,22,69
2016,8.76,890.8,2,23,0,83,15,52
2017,8.629,956.3,1,25,0,76,30,54
2018,9.645,677.0,7,54,0,78,31,59
2019,9.44,793.7,8,37,0,76,17,64
2020,9.334,872.7,5,26,0,81,1,23
2021,8.006,746.4,2,16,0,102,28,57
2022,9.729,814.7,9,52,0,81,9,58
2023,9.748,1072.0,6,41,0,71,17,44
2024,10.325,1155.2,3,44,0,54,10,14
