year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1948,6.734,1134.7,0,13,0,119,30,58
1949,7.0,836.0,1,26,0,122,35,88
1950,6.561,1172.5,0,24,0,128,55,96
1951,6.738,857.1,0,14,0,144,28,102
1952,5.836,1304.2,9,20,1,151,81,136
1953,7.162,691.4,0,20,0,114,57,66
1954,5.596,1385.1,0,11,0,131,55,99
1955,5.525,1275.9,0,2,0,148,68,107
1956,4.814,1286.5,0,2,0,147,69,108
1957,6.668,1013.3,4,14,1,114,44,76
1958,6.202,1217.0,0,11,0,132,52,114
1959,7.26,801.0,2,18,0,122,25,73
1960,6.283,1108.2,0,6,0,119,47,85
1961,7.008,1208.2,0,21,0,100,36,79
1962,5.085,935.9,2,15,0,145,63,137
1963,5.452,871.2,2,14,0,130,83,100
1964,6.021,807.8,8,29,0,132,65,105
1965,5.435,1532.0,0,9,0,134,66,138
1966,6.249,1313.1,0,4,0,116,54,95
1967,6.196,935.1,0,15,0,136,50,107
1968,5.472,963.3,0,8,0,142,81,109
1969,5.604,983.2,0,16,0,144,78,133
1970,5.182,1409.7,0,6,0,150,76,143
1971,6.169,851.2,1,19,0,136,48,108
1972,5.448,816.8,0,15,0,136,52,87
1973,5.751,844.7,0,16,0,162,63,145
1974,6.276,1236.6,0,5,0,116,28,136
1975,6.649,791.2,0,9,0,138,33,97
1976,6.143,777.1,2,19,0,143,60,122
1977,6.244,1257.8,0,4,0,123,51,105
1978,5.254,1115.8,0,4,0,132,71,116
1979,5.518,1210.3,0,10,0,149,55,135
1980,5.049,1379.8,0,4,0,152,61,147
1981,5.827,1485.7,0,8,0,134,74,128
1982,6.663,943.5,0,22,0,130,48,121
1983,6.702,1134.2,3,27,1,123,48,111
1984,5.337,1318.4,1,6,0,148,59,117
1985,5.193,902.5,0,12,0,140,66,107
1986,5.723,1435.5,0,18,0,135,62,114
1987,5.121,1261.1,0,8,0,126,68,106
1988,6.472,1415.4,0,12,0,129,38,134
1989,7.185,934.7,1,13,0,111,25,50
1990,3.386,816.6,0,0,0,109,35,86
1991,6.015,849.6,1,13,0,137,37,56
1992,6.797,1135.2,2,16,0,148,34,92
1993,6.292,1255.5,0,10,0,130,47,98
1994,7.521,1335.4,6,28,0,114,25,64
1995,6.496,1373.5,2,27,0,137,57,100
1996,4.831,916.7,0,7,0,145,82,138
1997,6.543,1040.6,0,16,0,146,34,79
1998,6.749,1513.6,3,16,0,111,41,68
1999,6.903,1227.4,0,15,0,114,47,93
2000,7.564,1154.6,2,20,0,102,34,74
2001,6.758,1541.0,1,21,0,121,42,97
2002,7.326,1530.1,1,17,0,98,32,49
2003,7.139,920.2,9,43,0,138,41,91
2004,6.457,1224.9,0,18,0,122,53,100
2005,6.441,1133.6,2,24,0,139,64,108
2006,6.998,1240.1,1,26,0,120,54,98
2007,7.559,1451.7,2,17,0,107,25,58
2008,7.196,1109.9,0,20,0,124,30,74
2009,6.961,1131.9,0,13,0,122,44,106
2010,5.622,1172.4,4,20,0,147,81,119
2011,7.457,992.8,2,22,0,118,32,72
2012,7.011,1102.2,4,28,0,115,44,88
2013,6.525,1074.0,7,26,0,131,54,94
2014,8.288,885.9,3,17,0,96,17,30
2015,7.998,971.8,14,36,0,117,26,77
2016,7.331,1031.8,2,23,0,125,27,65
2017,7.377,1196.3,1,25,0,112,39,91
2018,8.379,900.1,7,54,0,114,41,75
2019,8.24,1003.5,8,37,0,106,21,70
2020,8.074,966.8,5,26,0,122,9,36
2021,6.865,944.3,2,16,0,135,38,84
2022,8.422,998.4,9,52,0,111,23,77
2023,8.504,1493.3,6,41,0,98,28,62
2024,1.763,340.3,0,0,0,32,10,11
