endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-30;4;53;0;8
1952-10-30;15;60;0;16
1953-10-30;6;65;0;20
1954-10-30;6;51;0;45
1955-10-30;0;41;0;33
1956-10-30;10;52;0;31
1957-10-30;10;50;0;14
1958-10-30;11;54;0;12
1959-10-30;6;50;0;19
1960-10-30;6;40;0;23
1961-10-30;20;55;0;13
1962-10-30;16;49;0;20
1963-10-30;16;56;0;49
1964-10-30;10;56;0;34
1965-10-30;7;33;0;20
1966-10-30;7;39;0;22
1967-10-30;13;55;0;13
1968-10-30;11;45;0;14
1969-10-30;10;56;0;27
1970-10-30;8;46;0;27
1971-10-30;16;55;0;30
1972-10-30;13;39;0;25
1973-10-30;10;61;0;11
1974-10-30;7;32;0;5
1975-10-30;0;56;0;0
1976-10-30;8;39;0;15
1977-10-30;3;52;0;19
1978-10-30;0;36;0;16
1979-10-30;null;null;null;null
1980-10-30;null;null;null;null
1981-10-30;null;null;null;null
1982-10-30;2;56;0;31
1983-10-30;null;null;null;null
1984-10-30;null;null;null;null
1985-10-30;null;null;null;null
1986-10-30;null;null;null;null
1987-10-30;null;null;null;null
1988-10-30;null;null;null;null
1989-10-30;null;null;null;null
1990-10-30;11;45;0;12
1991-10-30;8;45;0;19
1992-10-30;25;63;0;4
1993-10-30;11;58;0;17
1994-10-30;null;null;null;null
1995-10-30;null;null;null;null
1996-10-30;null;null;null;null
1997-10-30;null;null;null;null
1998-10-30;null;null;null;null
1999-10-30;null;null;null;null
2000-10-30;null;null;null;null
2001-10-30;null;null;null;null
2002-10-30;null;null;null;null
2003-10-30;null;null;null;null
2004-10-30;null;null;null;null
2005-10-30;null;null;null;null
2006-10-30;null;null;null;null
2007-10-30;null;null;null;null
2008-10-30;10;70;0;7
2009-10-30;12;61;0;20
2010-10-30;18;51;2;34
2011-10-30;16;77;0;17
2012-10-30;26;83;0;18
2013-10-30;25;64;1;25
2014-10-30;14;60;0;11
2015-10-30;41;77;3;3
2016-10-30;12;80;0;10
2017-10-30;33;85;1;22
2018-10-30;30;108;0;16
2019-10-30;29;84;2;10
2020-10-30;12;61;0;6
2021-10-30;12;72;0;10
2022-10-30;21;79;0;2
2023-10-30;28;83;0;2
2024-10-30;40;91;0;8
