year,month,averageTemperature,totalPrecipitation,averageSnowCover
1947,1,-3.752,27.5,82.0
1947,2,-6.064,38.7,181.0
1947,3,4.058,70.3,49.0
1947,4,11.017,49.1,0.0
1947,5,15.384,35.9,0.0
1947,6,19.343,28.3,0.0
1947,7,20.145,82.6,0.0
1947,8,20.484,1.8,0.0
1947,9,17.757,22.3,0.0
1947,10,7.694,12.1,0.0
1947,11,6.203,48.4,0.0
1947,12,2.655,93.8,28.0
1948,1,4.423,103.0,16.0
1948,2,1.807,37.9,4.0
1948,3,6.719,20.7,0.0
1948,4,11.233,29.9,0.0
1948,5,14.697,84.4,0.0
1948,6,16.867,54.9,0.0
1948,7,17.087,103.2,0.0
1948,8,16.832,77.4,0.0
1948,9,13.927,20.7,0.0
1948,10,8.823,34.0,0.0
1948,11,3.937,34.9,0.0
1948,12,0.071,21.3,0.0
1949,1,1.687,18.9,1.0
1949,2,1.261,21.9,0.0
1949,3,3.984,35.1,1.0
1949,4,11.857,24.8,0.0
1949,5,13.274,74.6,0.0
1949,6,15.35,15.8,0.0
1949,7,19.074,14.9,0.0
1949,8,17.848,71.5,0.0
1949,9,16.9,19.9,0.0
1949,10,10.861,23.6,0.0
1949,11,4.133,34.2,0.0
1949,12,3.542,54.5,3.0
1950,1,0.035,30.9,1.0
1950,2,3.836,70.5,4.0
1950,3,5.797,6.4,0.0
1950,4,7.863,71.4,0.0
1950,5,14.755,55.5,0.0
1950,6,18.307,112.9,0.0
1950,7,18.948,100.2,0.0
1950,8,17.987,46.6,0.0
1950,9,13.81,53.9,0.0
1950,10,8.158,21.4,0.0
1950,11,5.007,122.1,0.0
1950,12,-1.635,80.4,199.0
1951,1,3.11,63.8,128.0
1951,2,3.343,30.3,0.0
1951,3,3.752,36.3,0.0
1951,4,8.14,33.0,0.0
1951,5,13.01,69.1,0.0
1951,6,16.11,93.7,0.0
1951,7,18.487,32.5,0.0
1951,8,17.726,67.6,0.0
1951,9,14.977,37.6,0.0
1951,10,7.581,18.4,0.0
1951,11,7.08,60.2,0.0
1951,12,2.135,35.8,0.0
1952,1,1.135,63.2,4.0
1952,2,0.71,30.3,58.0
1952,3,4.577,85.9,11.0
1952,4,11.503,14.7,2.0
1952,5,14.123,27.5,0.0
1952,6,16.853,22.5,0.0
1952,7,20.294,23.1,0.0
1952,8,18.877,41.0,0.0
1952,9,11.273,91.2,0.0
1952,10,7.858,76.3,0.0
1952,11,2.64,114.5,16.0
1952,12,0.471,65.4,35.0
1953,1,-0.242,17.4,94.0
1953,2,1.011,48.5,61.0
1953,3,6.335,4.2,0.0
1953,4,10.163,60.7,0.0
1953,5,14.79,20.2,0.0
1953,6,16.95,85.3,0.0
1953,7,18.277,70.0,0.0
1953,8,17.665,22.2,0.0
1953,9,14.283,18.9,0.0
1953,10,10.781,32.2,0.0
1953,11,4.62,4.6,0.0
1953,12,3.106,24.1,23.0
1954,1,-2.348,36.9,56.0
1954,2,-1.943,33.6,19.0
1954,3,5.574,24.3,0.0
1954,4,7.95,27.6,0.0
1954,5,13.435,39.0,0.0
1954,6,17.18,33.6,0.0
1954,7,15.852,68.0,0.0
1954,8,16.958,107.3,0.0
1954,9,14.037,61.8,0.0
1954,10,10.345,44.5,0.0
1954,11,4.51,34.7,0.0
1954,12,3.835,80.2,0.0
1955,1,-1.587,62.8,52.0
1955,2,-0.786,54.9,145.0
1955,3,1.99,24.2,82.0
1955,4,8.973,12.2,0.0
1955,5,11.5,63.4,0.0
1955,6,16.293,96.2,0.0
1955,7,18.7,60.8,0.0
1955,8,17.342,77.4,0.0
1955,9,13.81,44.8,0.0
1955,10,8.158,19.5,0.0
1955,11,3.703,14.7,0.0
1955,12,2.587,87.9,16.0
1956,1,0.945,57.3,53.0
1956,2,-8.469,13.4,462.0
1956,3,4.677,25.8,11.0
1956,4,7.457,75.3,0.0
1956,5,14.168,40.0,0.0
1956,6,14.21,89.8,0.0
1956,7,17.726,76.3,0.0
1956,8,15.229,99.8,0.0
1956,9,14.16,30.9,0.0
1956,10,8.697,46.3,0.0
1956,11,3.293,37.5,0.0
1956,12,2.677,34.9,26.0
1957,1,0.361,29.6,17.0
1957,2,4.746,90.5,0.0
1957,3,7.461,62.1,0.0
1957,4,9.43,37.0,0.0
1957,5,11.171,30.8,0.0
1957,6,17.933,42.4,0.0
1957,7,18.703,78.3,0.0
1957,8,15.881,43.1,0.0
1957,9,12.863,105.0,0.0
1957,10,9.313,30.5,0.0
1957,11,5.46,26.1,0.0
1957,12,1.065,31.4,2.0
1958,1,0.29,83.0,28.0
1958,2,3.3,65.5,19.0
1958,3,1.235,29.3,23.0
1958,4,6.94,34.8,5.0
1958,5,14.61,100.9,0.0
1958,6,15.613,79.4,0.0
1958,7,18.0,31.3,0.0
1958,8,17.958,110.2,0.0
1958,9,15.107,39.6,0.0
1958,10,9.474,48.9,0.0
1958,11,5.42,25.0,0.0
1958,12,3.248,70.2,5.0
1959,1,0.823,45.9,75.0
1959,2,0.104,0.7,0.0
1959,3,7.232,31.6,0.0
1959,4,10.807,50.4,0.0
1959,5,13.91,25.1,0.0
1959,6,17.467,40.3,0.0
1959,7,20.897,49.6,0.0
1959,8,18.642,25.2,0.0
1959,9,14.447,1.0,0.0
1959,10,8.345,38.0,0.0
1959,11,3.833,24.6,0.0
1959,12,3.568,50.0,0.0
1960,1,0.745,46.6,85.0
1960,2,1.683,35.6,6.0
1960,3,6.061,17.6,0.0
1960,4,9.017,22.4,0.0
1960,5,14.119,89.7,0.0
1960,6,17.42,27.6,0.0
1960,7,16.203,95.2,0.0
1960,8,16.252,128.6,0.0
1960,9,12.83,52.3,0.0
1960,10,9.674,86.8,0.0
1960,11,6.75,66.9,0.0
1960,12,1.565,79.0,22.0
1961,1,-0.223,79.1,64.0
1961,2,4.968,47.4,4.0
1961,3,7.097,14.3,0.0
1961,4,11.707,61.5,0.0
1961,5,11.503,58.8,0.0
1961,6,16.76,134.2,0.0
1961,7,15.81,69.3,0.0
1961,8,16.803,45.8,0.0
1961,9,17.197,42.1,0.0
1961,10,10.955,67.9,0.0
