endDate;heatDays;summerDays;tropicalNights;iceDays
1964-08-31;15;53;1;34
1965-08-31;5;37;0;14
1966-08-31;5;38;0;21
1967-08-31;16;50;1;9
1968-08-31;10;50;0;11
1969-08-31;9;57;0;27
1970-08-31;21;52;0;22
1971-08-31;21;66;3;21
1972-08-31;14;43;3;15
1973-08-31;10;54;1;6
1974-08-31;12;44;2;0
1975-08-31;3;54;0;0
1976-08-31;10;43;2;10
1977-08-31;3;46;1;11
1978-08-31;2;38;0;14
1979-08-31;6;47;0;18
1980-08-31;4;34;2;24
1981-08-31;17;55;2;11
1982-08-31;7;57;1;31
1983-08-31;28;70;5;8
1984-08-31;7;33;0;7
1985-08-31;10;47;0;34
1986-08-31;16;65;2;28
1987-08-31;6;44;0;33
1988-08-31;19;55;4;3
1989-08-31;6;46;0;6
1990-08-31;12;56;1;11
1991-08-31;9;46;2;21
1992-08-31;30;66;9;2
1993-08-31;17;59;3;18
1994-08-31;33;67;8;8
1995-08-31;19;64;1;10
1996-08-31;5;42;0;39
1997-08-31;2;54;0;20
1998-08-31;19;64;6;8
1999-08-31;8;44;0;14
2000-08-31;22;67;2;15
2001-08-31;17;63;2;7
2002-08-31;14;68;1;12
2003-08-31;40;94;8;19
2004-08-31;11;49;2;18
2005-08-31;11;58;4;22
2006-08-31;21;53;8;31
2007-08-31;25;79;6;2
2008-08-31;9;63;1;4
2009-08-31;13;66;2;18
2010-08-31;16;54;6;25
2011-08-31;14;67;4;12
2012-08-31;33;75;6;15
2013-08-31;26;63;13;16
2014-08-31;14;58;4;8
2015-08-31;37;68;17;2
2016-08-31;11;60;3;9
2017-08-31;36;76;7;22
2018-08-31;31;94;13;11
2019-08-31;38;80;10;5
2020-08-31;20;66;2;3
2021-08-31;24;71;6;6
2022-08-31;33;86;11;1
2023-08-31;31;65;15;1
