year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.436,704.3,3,23,0,68,3,4
1952,8.523,647.8,3,22,0,88,16,27
1953,9.758,473.5,6,32,0,61,15,19
1954,8.579,841.3,2,19,0,82,27,13
1955,8.384,567.2,1,25,0,110,29,33
1956,7.609,778.4,0,10,0,88,36,20
1957,9.488,753.4,6,21,0,56,8,7
1958,9.004,780.6,0,21,0,78,8,22
1959,9.972,426.4,11,56,1,72,16,12
1960,9.274,764.0,1,15,0,57,13,19
1961,9.738,867.8,5,25,0,48,17,6
1962,7.636,610.0,0,5,0,85,27,20
1963,7.595,616.3,3,22,0,99,67,72
1964,8.814,544.1,9,37,0,81,27,14
1965,8.287,817.5,0,10,0,77,20,18
1966,9.187,926.9,3,26,0,66,25,32
1967,9.805,927.0,0,23,0,40,8,12
1968,8.998,712.1,2,27,0,73,21,16
1969,8.743,596.5,6,34,3,98,35,43
1970,8.653,723.3,3,29,0,85,32,49
1971,9.437,490.1,4,30,0,56,14,11
1972,8.522,594.3,6,18,0,62,14,2
1973,9.129,694.1,8,34,0,65,4,19
1974,9.769,744.8,2,13,0,23,1,1
1975,9.935,510.5,11,45,0,54,1,8
1976,9.349,558.5,14,50,0,77,15,41
1977,9.495,690.9,1,15,0,50,5,8
1978,8.716,722.7,3,21,0,76,23,32
1979,8.287,754.3,1,19,0,78,30,70
1980,8.776,701.5,3,19,1,84,19,23
1981,9.088,942.7,5,20,0,81,20,59
1982,9.805,639.1,9,43,0,58,12,0
1983,9.881,627.1,13,50,0,58,12,22
1984,8.79,694.0,2,19,1,80,7,11
1985,8.085,591.0,2,19,0,86,35,40
1986,8.538,710.9,7,29,0,69,36,50
1987,8.063,731.2,2,13,0,79,34,62
1988,9.753,726.4,0,19,0,47,3,9
1989,10.173,620.2,6,35,0,57,6,0
1990,10.295,674.3,8,33,0,41,4,3
1991,8.98,602.7,4,29,0,79,14,17
1992,10.028,764.2,8,49,0,39,13,2
1993,8.91,853.6,0,21,0,64,19,27
1994,10.168,851.6,19,38,1,41,9,5
1995,9.668,626.9,16,51,0,79,17,19
1996,7.716,517.1,4,26,0,106,44,38
1997,9.585,645.9,10,36,0,60,13,15
1998,9.705,926.4,6,22,0,47,11,22
1999,10.577,669.7,13,45,0,45,3,16
2000,10.544,711.5,4,21,0,34,4,13
2001,9.75,757.8,7,35,0,74,11,15
2002,10.181,966.3,9,29,0,55,11,6
2003,10.054,519.0,20,61,0,86,14,18
2004,9.593,660.3,9,31,0,78,10,10
2005,9.938,633.8,11,44,0,64,13,32
2006,10.499,616.5,17,61,0,80,8,11
2007,10.734,782.4,7,39,0,37,7,4
2008,10.296,675.9,10,41,0,52,4,10
2009,10.268,676.0,10,55,0,67,13,23
2010,8.722,616.1,16,56,1,100,46,82
2011,10.561,537.7,5,50,0,63,7,9
2012,10.068,556.9,8,47,0,59,16,16
2013,9.507,534.8,16,43,0,81,18,33
2014,11.21,609.3,8,42,1,38,8,8
2015,10.457,723.8,9,34,0,53,1,5
2016,10.186,654.9,10,43,0,75,8,13
2017,10.376,694.6,4,29,0,50,8,8
2018,11.145,415.5,20,84,0,63,9,1
2019,10.984,637.6,19,52,1,59,3,1
2020,11.183,650.9,10,38,2,42,0,0
2021,10.017,620.5,2,38,0,64,13,11
2022,11.107,537.4,19,53,0,57,5,0
2023,12.072,808.8,9,54,0,43,1,2
