year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1885,8.515,462.5,9,40,0,66,10,0
1886,8.698,551.2,15,46,0,89,24,0
1887,7.796,530.8,10,36,0,95,25,13
1888,7.859,588.4,7,28,0,89,28,52
1889,8.807,594.9,7,51,0,76,32,37
1890,9.115,518.5,5,27,0,78,14,16
1891,8.329,646.2,2,11,0,81,20,30
1892,8.784,515.9,9,30,1,93,22,29
1893,8.872,491.6,4,30,0,81,31,33
1894,9.383,649.3,4,17,0,58,15,11
1895,8.331,474.9,7,35,0,85,44,67
1896,9.425,716.8,2,13,0,53,11,3
1897,9.541,576.9,1,27,0,63,17,29
1898,9.826,625.6,5,24,0,43,3,8
1899,9.599,608.0,4,29,0,59,8,3
1900,8.544,648.1,5,27,0,103,85,20
1901,8.719,658.5,2,19,0,65,37,53
1902,9.096,540.4,3,22,0,61,5,10
1903,9.871,520.8,2,24,0,46,11,4
1904,8.733,503.3,7,35,0,75,26,17
1905,9.476,553.1,9,45,0,63,10,26
1906,10.009,663.5,4,29,0,65,5,27
1907,9.691,595.9,3,18,0,85,45,38
1908,9.776,530.4,6,26,0,131,105,28
1909,7.011,515.4,1,17,1,97,37,43
1910,10.666,558.1,2,21,0,61,4,22
1911,10.718,330.7,25,55,1,72,14,3
1912,9.808,281.1,2,21,0,40,8,10
1913,9.637,468.9,0,14,0,51,5,7
1914,9.454,679.1,4,42,0,61,26,31
1915,9.349,474.2,4,32,0,74,30,20
1916,9.708,588.4,0,20,0,49,3,9
1917,8.883,481.6,9,51,0,83,29,44
1918,9.671,549.0,4,23,0,60,10,18
1919,7.468,300.2,3,17,0,61,18,26
1920,12.766,299.5,1,28,0,14,0,0
1921,7.777,367.5,11,41,0,120,61,2
1922,8.048,647.0,5,30,0,82,24,40
1923,9.765,571.9,9,30,0,46,5,14
1924,8.462,541.3,1,21,0,86,27,37
1925,9.013,605.2,4,22,0,61,14,15
1926,9.754,530.0,1,21,0,46,11,13
1927,9.438,578.8,0,26,0,49,7,13
1928,9.04,489.2,8,26,0,89,34,0
1929,6.996,343.7,11,42,0,117,71,16
1930,9.409,552.7,5,31,0,72,29,7
1931,8.571,497.5,3,28,0,111,59,26
1932,9.223,518.9,10,41,0,74,14,7
1933,9.075,510.3,3,22,0,75,29,9
1934,10.515,450.8,2,46,0,57,12,24
1935,9.327,518.5,3,34,0,71,22,20
1936,9.56,566.4,1,19,0,64,5,10
1937,10.186,471.3,4,39,0,47,6,22
1938,9.576,534.4,3,26,0,56,10,24
1939,9.394,658.5,2,30,0,68,4,23
1940,7.554,518.0,0,14,0,82,46,63
1943,10.332,453.1,11,32,0,65,7,3
1944,9.921,591.7,8,34,0,67,9,29
1946,11.644,672.3,5,24,0,96,0,5
1947,9.948,533.4,33,76,0,86,39,36
1948,10.604,731.0,9,25,0,46,8,12
1949,10.583,430.3,6,45,0,65,8,15
1950,10.389,799.8,7,32,1,54,9,10
1954,8.875,539.2,2,14,0,65,27,16
1955,8.511,548.7,1,18,0,91,26,43
1956,8.052,650.5,0,11,0,75,32,34
1957,10.114,530.2,10,24,0,55,6,10
1958,9.432,668.6,0,25,0,75,17,35
1959,10.567,336.4,3,45,0,75,10,14
1960,9.708,563.2,0,16,0,57,13,25
1961,10.476,675.7,3,24,0,39,10,22
1962,5.499,249.7,0,6,0,71,16,20
1963,7.581,454.7,7,28,0,89,44,66
1964,8.902,361.2,10,46,0,79,24,25
1965,8.387,624.9,0,13,0,80,14,30
1966,9.664,632.4,1,27,0,57,16,26
1967,10.103,541.2,3,29,0,46,7,12
1968,9.339,628.1,2,22,0,70,14,24
1969,9.154,530.7,6,38,0,74,21,36
1970,8.642,549.3,0,30,0,82,26,48
1971,9.006,424.4,6,34,0,86,19,35
1972,8.567,616.2,6,21,0,83,8,8
1973,9.337,450.1,6,45,0,80,8,13
1974,9.523,536.6,2,21,0,47,0,3
1975,10.138,598.4,9,45,0,60,0,4
1976,9.558,317.8,14,52,0,76,13,17
1977,9.699,557.1,1,16,0,57,3,18
1978,8.786,459.2,0,17,0,64,15,25
1979,8.492,586.6,2,25,0,83,22,52
1980,8.836,584.4,0,19,0,64,13,14
1981,9.405,739.6,1,22,0,75,18,53
1982,9.592,436.0,11,49,0,75,16,27
1983,10.234,526.2,12,56,0,56,9,30
1984,8.806,747.9,2,18,0,82,4,18
1985,8.084,544.8,2,25,0,89,32,53
1986,8.733,635.5,2,37,0,66,28,53
1987,8.048,623.4,1,22,0,82,33,65
1988,10.187,534.9,2,30,0,53,0,22
1989,10.491,497.9,4,40,0,42,4,0
1990,10.528,478.4,8,39,0,44,6,8
1991,9.168,281.6,8,36,0,80,16,19
1992,10.028,667.3,5,41,0,68,9,4
1993,9.699,479.8,1,35,0,71,14,10
1994,10.569,612.9,20,46,0,50,3,7
1995,10.366,601.7,12,48,0,59,6,26
1996,8.159,473.9,2,26,0,90,25,32
1997,9.709,425.2,9,43,0,68,13,22
1998,10.267,689.0,7,27,0,48,6,12
1999,10.633,502.6,3,45,0,51,8,11
2000,10.617,537.9,7,41,0,44,5,5
2001,10.408,560.4,10,40,0,55,3,15
2002,10.452,770.7,6,37,0,50,11,21
2003,10.171,354.8,25,78,0,86,15,23
2004,9.891,574.7,8,40,0,66,7,25
2005,10.033,523.3,13,46,0,71,16,37
2006,10.004,586.4,14,60,0,74,10,30
2007,10.978,682.7,3,38,0,61,4,5
2008,10.651,493.7,15,49,0,64,0,5
2009,9.869,537.2,6,45,0,72,14,25
2010,9.205,568.8,14,39,0,84,30,50
2011,4.298,89.0,0,2,0,70,9,9
2017,10.493,538.2,6,45,0,76,13,21
2018,11.386,395.0,23,91,0,71,8,18
2019,11.079,526.5,20,56,0,72,4,8
2020,11.34,448.4,13,53,0,71,1,3
2021,9.826,642.7,5,44,0,93,9,24
2022,11.57,437.9,29,80,0,67,0,4
2023,11.709,629.2,15,68,0,52,2,7
2024,12.034,666.4,16,68,0,48,8,8
