endDate;heatDays;summerDays;tropicalNights;iceDays
1990-09-15;null;null;null;null
1991-09-15;17;63;2;16
1992-09-15;30;81;6;2
1993-09-15;19;68;2;18
1994-09-15;34;81;4;7
1995-09-15;21;69;1;14
1996-09-15;6;46;0;39
1997-09-15;8;67;1;24
1998-09-15;20;65;6;10
1999-09-15;9;65;3;14
2000-09-15;652;1864;94;425
2001-09-15;0;0;0;0
2002-09-15;19;81;3;14
2003-09-15;40;90;5;19
2004-09-15;14;50;0;22
2005-09-15;12;64;3;23
2006-09-15;24;58;4;29
2007-09-15;30;81;5;2
2008-09-15;13;77;0;5
2009-09-15;15;77;1;22
2010-09-15;20;59;4;22
2011-09-15;21;80;3;14
2012-09-15;42;94;3;15
2013-09-15;26;70;10;17
2014-09-15;21;66;2;8
2015-09-15;44;76;8;2
2016-09-15;24;85;1;11
2017-09-15;41;89;6;20
2018-09-15;29;102;6;9
2019-09-15;38;86;7;6
2020-09-15;25;73;1;5
2021-09-15;31;82;6;7
2022-09-15;43;96;5;2
2023-09-15;40;80;6;1
