year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1945,3.995,1273.7,2,6,0,101,36,112
1946,7.829,1566.2,4,27,0,110,21,99
1947,7.936,922.5,11,51,0,123,28,94
1948,8.022,1711.2,1,30,0,97,14,97
1949,7.672,1923.8,2,33,0,105,23,99
1950,8.231,1856.4,7,46,0,109,20,100
1951,5.631,960.6,2,17,0,134,7,99
1952,7.285,1757.8,7,35,0,109,33,103
1953,8.241,1255.5,2,29,0,95,35,86
1954,6.955,1899.3,0,19,0,98,31,98
1955,7.143,1761.3,0,11,0,111,18,114
1956,6.442,1562.5,0,22,0,105,39,109
1957,8.149,1505.9,6,22,0,88,11,85
1958,7.727,1682.8,4,32,0,107,26,124
1959,8.362,1475.3,0,15,0,101,16,82
1960,7.775,1469.0,1,13,0,93,17,94
1961,8.73,1371.3,1,30,0,89,16,91
1962,7.063,1387.4,2,25,0,113,22,121
1963,6.935,1078.0,4,21,0,100,37,102
1964,7.676,1273.6,0,30,0,94,25,100
1965,6.771,1643.4,5,16,0,111,31,107
1966,8.171,1702.9,2,21,0,86,20,98
1967,8.096,1503.0,2,26,0,108,15,112
1968,7.487,1616.1,0,17,0,115,19,107
1969,7.547,1071.3,0,17,0,106,18,108
1970,6.852,1910.7,0,20,0,110,21,137
1971,7.393,1155.1,3,23,0,101,27,100
1972,7.515,1103.0,2,21,0,100,9,75
1973,7.089,1377.1,0,21,0,118,14,128
1974,7.723,1583.7,2,17,0,95,4,109
1975,8.026,1469.7,0,16,0,108,3,110
1976,7.726,1281.7,1,21,0,99,15,87
1977,8.194,1541.8,0,10,0,74,12,98
1978,6.951,1431.1,0,12,0,101,27,104
1979,7.528,1652.0,0,18,0,105,18,112
1980,7.067,1621.2,2,15,0,111,15,123
1981,7.541,1740.4,2,30,0,87,23,113
1982,7.899,1397.5,0,28,0,105,16,115
1983,8.525,1569.9,5,40,0,86,16,93
1984,6.993,1402.9,2,11,0,107,24,108
1985,7.087,1638.7,1,25,0,99,32,100
1986,7.54,1252.7,0,33,0,89,34,103
1987,7.168,1563.7,0,32,0,86,35,111
1988,8.374,1645.8,1,24,0,94,6,95
1989,8.45,1386.4,1,22,0,70,1,80
1990,8.373,1438.0,0,27,0,87,7,76
1991,7.434,1207.3,2,23,0,107,14,76
1992,8.329,1261.4,9,36,0,103,14,116
1993,7.92,1546.7,2,28,0,92,15,95
1994,8.881,1397.1,11,51,0,98,8,92
1995,8.048,1770.3,2,33,0,101,16,112
1996,7.534,1386.3,1,27,0,100,20,90
1997,8.224,1456.7,0,36,0,98,10,92
1998,8.948,1429.5,9,44,0,81,8,55
1999,8.68,1513.9,3,41,0,87,14,98
2000,8.816,1767.3,6,52,0,77,18,102
2001,8.988,1555.5,6,44,0,75,10,89
2002,9.087,1573.2,8,39,0,82,16,74
2003,8.782,1192.4,25,81,0,107,27,91
2007,11.583,1228.6,4,39,0,55,0,16
2008,8.844,1251.6,5,44,0,97,6,85
2009,8.627,1659.3,2,38,0,113,20,111
2010,8.06,1338.1,8,40,0,106,28,89
2011,8.984,1256.3,7,43,0,106,13,79
2012,8.575,1417.7,8,50,0,102,23,95
2013,8.492,1563.8,13,39,0,90,25,101
2014,9.653,1453.3,6,28,0,89,0,41
2015,9.354,1176.5,24,57,0,105,9,88
2016,9.391,1584.3,4,46,0,91,5,90
2017,9.167,1576.8,10,54,0,83,13,73
2018,10.103,1100.3,10,67,0,96,14,93
2019,9.54,1491.2,16,54,0,87,9,93
2020,9.126,1386.8,6,44,0,108,20,61
2021,8.641,1501.4,5,38,0,117,16,94
2022,10.05,1226.4,11,52,0,98,4,86
2023,10.219,1280.6,16,57,0,82,8,56
2024,10.933,1535.3,6,63,0,63,9,24
