year,month,averageTemperature,totalPrecipitation,averageSnowCover
1953,1,-2.623,54.5,670.0
1953,2,-1.664,86.9,1672.0
1953,3,4.787,18.8,22.0
1953,4,6.893,71.8,0.0
1953,5,11.084,83.7,0.0
1953,6,12.927,85.9,0.0
1953,7,13.897,125.6,0.0
1953,8,14.277,74.2,0.0
1953,9,11.627,57.2,0.0
1953,10,9.016,26.9,0.0
1953,11,3.783,22.0,0.0
1953,12,2.835,59.2,74.0
1954,1,-4.458,121.0,409.0
1954,2,-2.961,58.3,26.0
1954,3,3.345,60.9,70.0
1954,4,4.127,60.5,5.0
1954,5,9.6,50.1,0.0
1954,6,12.343,112.6,0.0
1954,7,11.355,153.9,0.0
1954,8,12.965,155.0,0.0
1954,9,10.72,160.7,0.0
1954,10,8.31,92.9,0.0
1954,11,3.263,94.8,0.0
1954,12,1.565,140.7,48.0
1955,1,-1.781,110.2,84.0
1955,2,-3.236,119.3,548.0
1955,3,-1.21,64.7,963.0
1955,4,5.837,25.3,0.0
1955,5,7.768,116.6,0.0
1955,6,12.357,71.3,0.0
1955,7,14.903,74.1,0.0
1955,8,14.635,60.9,0.0
1955,9,11.513,85.0,0.0
1955,10,5.958,64.5,2.0
1955,11,2.847,41.1,14.0
1955,12,1.358,160.7,46.0
1956,1,-1.187,130.0,227.0
1956,2,-10.114,34.5,462.0
1956,3,2.448,89.6,15.0
1956,4,3.533,75.0,28.0
1956,5,10.435,102.1,0.0
1956,6,9.707,113.4,0.0
1956,7,13.61,118.0,0.0
1956,8,11.306,156.5,0.0
1956,9,12.617,95.7,0.0
1956,10,6.497,118.4,28.0
1956,11,1.167,81.7,21.0
1956,12,1.568,91.1,106.0
1957,1,-0.729,84.0,357.0
1957,2,2.175,172.6,151.0
1957,3,5.897,101.8,0.0
1957,4,5.863,35.4,4.0
1957,5,7.2,58.1,6.0
1957,6,14.113,112.9,0.0
1957,7,14.829,139.1,0.0
1957,8,12.384,137.5,0.0
1957,9,10.077,168.6,0.0
1957,10,7.939,41.5,0.0
