year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,7.293,766.7,0,10,0,86,37,69
1954,5.901,1261.4,0,6,0,115,35,43
1955,5.963,993.7,0,2,0,138,51,83
1956,5.198,1206.0,0,4,0,119,54,80
1957,6.838,1164.4,2,11,0,86,21,45
1958,6.336,1267.6,0,3,0,117,37,85
1959,7.901,817.8,2,15,1,92,22,56
1960,6.489,1154.4,0,1,0,95,36,67
1961,7.252,1256.2,0,16,0,87,18,58
1962,5.107,1134.0,0,3,0,140,50,112
1963,5.172,875.4,0,4,0,118,68,97
1964,6.453,944.3,2,16,0,117,41,65
1965,5.558,1514.5,0,1,0,120,46,113
1966,6.602,1510.5,0,7,0,107,34,83
1967,6.682,1220.3,0,9,0,107,29,67
1968,6.036,1226.3,0,3,0,130,47,101
1969,6.266,1109.2,0,12,0,127,57,121
1970,6.038,1289.3,0,5,0,119,49,127
1971,6.648,964.3,0,6,0,119,24,84
1972,5.98,938.2,0,5,0,107,29,57
1973,6.449,1079.9,0,23,0,140,36,112
1974,6.636,1480.7,0,3,0,85,10,69
1975,6.942,1033.3,0,17,0,116,16,66
1976,7.106,964.6,7,28,0,108,42,79
1977,6.71,1458.2,0,4,0,95,29,91
1978,5.935,1186.4,0,4,0,116,49,104
1979,5.937,1464.7,0,4,0,140,57,112
1980,5.886,1504.9,0,4,0,127,41,119
1981,6.301,1701.8,0,8,0,128,41,119
1982,7.157,1385.5,0,16,0,105,20,79
1983,7.175,1238.7,2,29,0,104,31,91
1984,6.233,1589.5,0,10,0,120,31,113
1985,5.609,1061.9,0,8,0,119,60,103
1986,5.11,757.5,0,11,0,89,45,94
1987,5.999,1228.8,0,10,0,109,48,93
1988,6.974,1423.2,0,5,0,97,17,72
1989,7.837,1142.5,0,13,0,85,6,24
1990,7.396,1138.3,2,18,0,88,21,49
1991,6.558,1029.5,0,18,0,104,32,69
1992,7.293,1205.7,2,12,1,92,16,45
1993,6.607,1363.4,0,7,0,105,34,66
1994,7.728,1347.0,3,26,0,83,19,54
1995,7.249,1281.6,2,31,0,103,29,83
1996,5.583,866.5,0,8,0,125,57,84
1997,7.267,1156.4,0,17,0,103,23,52
1998,6.895,1515.6,3,15,0,85,36,67
1999,7.562,1521.7,0,23,0,93,37,79
2000,7.655,1626.5,0,9,0,71,19,38
2001,7.092,1731.1,0,10,0,99,36,59
2002,7.745,1555.0,1,11,0,67,15,32
2003,7.888,957.1,11,34,5,104,32,58
2004,6.929,1067.2,0,9,0,108,39,78
2005,7.256,863.8,0,17,0,97,45,79
2006,7.785,1031.9,3,24,0,101,36,79
2007,7.878,1250.9,0,9,0,65,12,29
2008,7.127,1079.3,0,10,0,95,24,56
2009,7.297,970.9,1,9,0,104,38,80
2010,6.073,904.7,2,20,0,126,74,104
2011,8.199,811.1,1,10,0,81,21,42
2012,7.162,1186.1,1,12,0,84,30,49
2013,6.545,948.5,2,15,0,118,53,85
2014,8.257,916.1,0,8,0,68,15,35
2015,7.81,958.8,4,19,1,92,21,61
2016,7.554,871.8,3,16,0,102,15,55
2017,7.765,1024.6,1,16,0,100,25,66
2018,8.584,917.4,4,22,0,93,30,54
2019,8.197,1091.5,8,21,1,85,19,43
2020,8.732,662.2,7,23,0,73,6,32
2021,7.356,1089.5,0,5,0,103,31,63
2022,9.082,956.6,5,33,2,77,18,54
2023,9.953,1059.4,1,23,0,50,12,22
