year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,10.252,442.3,4,36,1,54,24,15
1939,10.061,651.5,5,41,0,62,3,18
1940,7.168,402.3,2,31,0,98,55,64
1941,8.069,471.5,5,26,0,86,38,50
1942,8.225,341.2,7,26,0,96,49,53
1943,10.679,305.6,9,27,1,60,13,15
1944,10.333,457.6,9,43,0,66,9,11
1949,10.559,0.0,3,41,0,63,10,0
1950,10.273,0.0,7,31,0,61,20,0
1951,9.751,443.7,5,32,0,79,20,17
1952,9.44,415.8,4,29,0,70,10,38
1953,10.701,494.0,6,40,0,69,18,41
1954,8.669,437.7,3,18,0,89,40,40
1955,8.515,452.7,0,35,0,92,35,53
1956,7.988,514.3,0,16,0,75,34,36
1957,9.963,458.4,8,28,1,66,5,15
1958,9.301,540.7,3,21,0,85,13,41
1959,10.439,386.7,5,36,0,76,14,37
1960,9.34,426.7,3,19,0,70,21,21
1961,10.62,486.3,3,30,0,50,11,11
1962,8.931,410.2,2,18,0,68,12,28
1963,8.514,305.7,10,38,0,93,47,67
1964,9.22,401.1,12,44,0,81,27,31
1965,8.823,483.5,1,15,0,81,20,54
1966,9.756,582.6,2,35,0,59,34,43
1967,10.789,483.9,3,34,1,53,9,11
1968,10.098,438.6,8,44,0,72,16,38
1969,9.038,466.3,9,45,0,87,31,70
1970,8.489,409.1,3,42,0,89,39,84
1971,9.815,277.6,14,42,1,67,19,34
1972,8.972,428.0,9,30,0,69,18,35
1973,9.821,385.4,5,42,0,63,8,15
1974,9.847,551.7,5,16,0,54,1,5
1975,10.752,374.0,8,54,1,49,3,6
1976,9.365,322.7,10,38,0,78,25,33
1977,9.734,471.3,2,21,0,55,9,25
1978,9.398,559.2,2,20,0,64,23,27
1979,8.64,405.7,4,28,0,86,42,68
1980,8.327,491.3,1,12,0,85,28,45
1981,13.506,363.2,1,26,0,8,0,0
1982,10.221,297.3,11,54,0,61,23,0
1983,10.887,525.9,10,51,0,48,11,0
1984,9.415,450.4,5,17,1,66,10,0
1985,8.753,361.1,4,30,0,73,36,0
1986,8.92,497.8,7,41,1,63,37,0
1987,8.111,613.7,1,16,0,78,42,0
1988,10.596,441.2,3,33,1,52,2,0
1989,11.532,263.1,11,52,0,34,0,0
1990,11.319,477.3,6,31,0,24,6,0
1991,10.888,263.8,8,38,1,58,18,17
1992,10.292,225.4,16,60,1,107,91,0
1993,10.164,471.8,2,37,0,66,12,33
1994,10.748,597.0,18,41,2,47,10,19
1995,10.987,485.4,13,49,1,53,6,19
1996,8.442,453.4,2,22,0,98,43,37
1997,10.392,485.5,5,50,0,78,13,20
1998,11.096,581.2,5,26,0,39,6,14
1999,11.502,345.6,8,51,1,51,10,16
2000,11.625,396.0,10,37,0,46,6,7
2001,8.734,433.5,6,17,1,95,41,16
2002,11.506,724.7,7,52,1,42,8,12
2003,10.448,412.2,12,58,0,88,20,38
2004,10.449,444.0,2,34,0,60,13,18
2005,10.523,463.5,6,43,0,68,13,37
2006,10.71,309.3,25,66,2,79,26,56
2007,11.793,615.7,5,43,0,35,4,9
2008,11.435,518.0,13,42,0,35,2,0
2009,10.448,492.6,5,41,0,63,20,25
2010,9.518,620.3,11,41,0,88,37,59
2011,10.96,566.3,5,40,0,70,18,9
2012,10.59,440.3,11,37,0,54,18,16
2013,10.018,442.3,9,41,1,83,31,60
2014,11.713,516.9,10,46,0,43,11,12
2015,11.074,375.4,21,55,3,65,2,8
2016,11.179,384.3,10,55,0,54,12,14
2017,10.903,526.6,4,37,0,59,19,20
2018,11.921,330.5,27,84,1,64,13,6
2019,12.147,428.0,24,64,0,55,5,3
2020,12.002,476.5,17,51,0,37,0,0
2021,10.727,413.4,9,53,0,67,13,33
2022,12.028,300.9,17,57,0,52,0,2
2023,11.916,533.7,10,67,0,58,4,9
2024,12.817,496.6,17,68,0,37,6,17
