year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,9.514,0.0,9,46,0,247,7,0
1950,9.012,0.0,11,47,0,95,27,0
1951,9.389,542.3,5,43,0,101,13,22
1952,8.219,556.7,11,42,1,114,22,56
1953,9.589,418.4,13,49,0,96,18,46
1954,7.973,658.9,6,28,0,111,38,38
1955,7.641,606.9,0,36,0,118,31,65
1956,6.897,676.5,0,23,0,110,47,57
1957,8.852,628.1,9,31,0,90,10,25
1958,8.651,511.4,3,31,0,90,10,29
1959,9.007,526.8,8,44,0,109,21,40
1960,8.675,585.7,5,28,0,88,18,24
1961,9.134,558.4,7,38,0,66,22,31
1962,7.479,447.7,2,29,0,103,31,55
1963,7.532,381.8,11,44,0,115,61,81
1964,8.21,506.3,14,48,0,109,36,42
1965,7.745,695.8,2,21,0,114,25,64
1966,8.789,647.0,6,34,0,95,31,51
1967,9.445,640.9,6,40,0,71,12,27
1968,8.538,601.9,7,43,0,87,32,41
1969,7.856,492.8,11,50,0,128,49,69
1970,7.873,567.2,5,44,0,111,36,92
1971,8.724,461.6,16,46,0,91,20,44
1972,8.147,422.4,11,31,0,90,17,34
1973,8.477,501.1,7,46,0,102,12,30
1974,9.187,758.5,5,21,0,51,0,4
1975,9.399,458.7,12,55,0,75,11,8
1976,8.689,363.6,14,49,1,103,27,42
1977,8.669,709.8,1,17,0,79,12,21
1978,8.311,610.2,3,25,0,89,26,32
1979,7.839,634.0,1,29,0,103,31,65
1980,7.514,663.5,1,16,0,125,36,50
1981,8.61,753.4,3,30,0,96,31,0
1982,9.633,360.8,11,60,0,88,14,0
1983,9.652,543.4,14,59,0,78,20,0
1984,8.427,553.0,4,23,1,102,16,0
1985,7.878,570.3,1,28,0,101,47,0
1986,8.322,641.2,7,43,0,79,40,0
1987,7.625,685.4,1,21,0,98,42,0
1988,9.452,581.2,3,33,0,72,7,0
1989,9.901,460.8,9,50,0,70,8,0
1990,9.925,488.8,10,43,0,58,7,0
1991,9.505,361.3,10,46,0,105,27,20
1992,9.576,466.2,17,70,1,91,32,5
1993,8.792,631.3,4,44,0,100,28,37
1994,9.997,764.1,21,43,2,67,11,8
1995,9.213,662.1,16,58,0,100,26,31
1996,7.246,482.2,2,31,0,128,48,56
1997,9.148,459.9,11,55,0,100,15,27
1998,9.709,622.4,9,34,0,74,20,23
1999,10.059,502.5,4,53,0,82,7,40
2000,10.607,566.6,12,53,0,56,7,13
2001,9.358,619.1,9,40,0,94,14,23
2002,9.744,736.0,8,51,0,82,22,0
2003,9.593,388.7,25,69,0,116,22,0
2004,9.432,633.6,5,32,0,90,15,0
2005,9.417,669.5,9,49,0,103,22,0
2006,10.045,397.8,27,69,0,92,21,0
2007,10.456,669.3,11,53,0,72,9,0
2008,10.071,617.3,14,41,0,67,6,6
2009,9.386,621.2,7,46,0,96,28,36
2010,8.024,779.5,15,46,0,122,59,89
2011,9.969,517.4,8,54,0,94,12,12
2012,9.451,548.6,13,49,0,84,24,18
2013,9.193,614.2,10,51,1,104,32,54
2014,10.784,427.2,15,52,1,76,13,14
2015,10.622,545.0,25,57,1,77,2,4
2016,10.047,561.6,13,63,0,85,12,13
2017,10.095,552.7,10,52,0,86,14,40
2018,11.143,390.8,37,96,2,79,10,5
2019,11.2,444.1,32,72,1,72,5,6
2020,11.002,494.0,17,61,0,70,1,0
2021,9.692,603.9,10,59,0,93,14,28
2022,10.851,422.1,23,68,0,78,10,13
2023,11.39,598.4,17,75,1,62,7,20
