endDate;heatDays;summerDays;tropicalNights;iceDays
1959-08-30;0;25;0;12
1960-08-30;0;20;0;20
1961-08-30;3;29;0;22
1962-08-30;1;29;0;14
1963-08-30;0;39;0;41
1964-08-30;0;39;0;26
1965-08-30;1;22;0;15
1966-08-30;2;21;0;20
1967-08-30;3;40;0;15
1968-08-30;3;28;0;15
1969-08-30;2;33;0;30
1970-08-30;1;41;0;18
1971-08-30;4;40;0;25
1972-08-30;0;23;0;24
1973-08-30;0;24;0;17
1974-08-30;3;23;0;12
1975-08-30;1;39;0;1
1976-08-30;5;36;0;14
1977-08-30;0;21;0;10
1978-08-30;0;17;0;31
1979-08-30;0;39;0;22
1980-08-30;2;21;0;25
1981-08-30;2;29;0;22
1982-08-30;0;37;0;21
1983-08-30;8;46;0;21
1984-08-30;4;17;0;22
1985-08-30;0;27;0;35
1986-08-30;0;39;0;37
1987-08-30;0;28;0;35
1988-08-30;8;40;0;5
1989-08-30;0;22;0;1
1990-08-30;1;35;0;8
1991-08-30;1;42;0;20
1992-08-30;15;46;0;6
1993-08-30;1;45;0;10
1994-08-30;12;53;0;7
1995-08-30;1;46;0;9
1996-08-30;2;26;0;27
1997-08-30;0;31;0;12
1998-08-30;10;43;0;4
1999-08-30;3;33;0;11
2000-08-30;5;46;0;13
2001-08-30;5;56;0;8
2002-08-30;7;38;0;9
2003-08-30;17;83;0;13
2004-08-30;1;40;0;8
2005-08-30;5;40;0;13
2006-08-30;9;46;0;22
2007-08-30;9;52;0;2
2008-08-30;2;52;0;2
2009-08-30;5;49;0;16
2010-08-30;13;50;0;30
2011-08-30;10;52;0;13
2012-08-30;15;62;0;20
2013-08-30;17;58;0;21
2014-08-30;4;33;0;5
2015-08-30;22;56;0;4
2016-08-30;4;54;0;7
2017-08-30;13;62;0;15
2018-08-30;10;65;0;14
2019-08-30;15;64;0;7
2020-08-30;5;43;0;0
2021-08-30;12;53;0;15
2022-08-30;15;70;0;6
2023-08-30;11;46;0;5
