year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1948,8.894,579.6,0,4,0,52,13,12
1949,9.427,556.1,0,4,0,34,6,5
1950,8.639,713.3,0,5,0,60,14,9
1951,8.732,562.8,0,3,0,53,6,7
1952,7.757,470.5,0,5,0,76,5,12
1953,9.056,473.2,0,7,1,47,14,20
1954,7.855,529.7,0,2,0,74,27,23
1955,7.95,492.3,0,2,0,100,23,54
1956,7.296,426.4,0,0,0,94,34,51
1957,8.735,551.7,1,4,0,60,5,14
1958,8.081,622.1,0,0,0,83,16,41
1959,9.426,317.5,1,9,0,56,18,17
1960,8.231,695.4,0,3,0,72,17,37
1961,9.074,635.4,0,5,0,43,14,17
1962,7.697,511.2,0,1,0,66,17,28
1963,7.324,539.8,0,8,0,104,60,71
1964,8.073,452.1,1,6,0,85,14,25
1965,7.669,762.8,0,2,0,75,11,33
1966,8.079,791.5,0,3,0,73,26,44
1967,9.226,691.0,0,3,0,36,7,8
1968,8.551,603.5,0,2,0,75,15,28
1969,7.819,554.8,1,12,0,108,36,56
1970,7.534,604.5,0,5,0,102,38,88
1971,8.587,481.3,0,6,0,44,15,24
1972,8.067,523.8,0,9,0,62,17,10
1973,8.781,498.9,2,12,0,50,4,9
1974,8.956,492.0,1,4,0,21,1,1
1975,9.36,382.3,2,13,0,44,1,1
1976,8.515,385.9,0,15,0,75,13,36
1977,8.649,543.8,0,0,0,51,6,13
1978,8.038,593.9,0,11,0,71,19,29
1979,7.343,540.4,0,4,0,80,46,78
1980,7.59,660.9,0,1,0,90,23,49
1981,8.252,706.3,0,6,0,66,22,35
1982,8.829,464.4,1,16,0,56,24,23
1983,9.216,561.7,1,13,0,49,7,19
1984,8.323,581.9,0,5,0,58,9,17
1985,7.391,614.4,0,6,0,81,41,64
1986,8.01,672.0,0,10,0,68,38,43
1987,5.61,500.6,0,3,0,167,126,33
1988,0.0,0.0,0,0,0,366,366,0
1989,0.0,0.0,0,0,0,365,365,0
1990,0.0,0.0,0,0,0,365,365,0
1991,0.0,0.0,0,0,0,365,365,0
1992,0.0,0.0,0,0,0,366,366,0
1993,0.0,0.0,0,0,0,365,365,0
1994,0.0,0.0,0,0,0,365,365,0
1995,0.0,0.0,0,0,0,365,365,0
1996,4.762,242.1,0,1,0,174,156,1
1997,9.039,475.5,1,16,1,55,18,19
1998,8.943,577.6,1,2,0,43,6,13
1999,9.662,522.5,0,6,0,37,8,8
2000,9.778,429.6,1,6,0,24,3,4
2001,9.244,565.6,0,7,0,54,8,8
2002,9.765,671.0,1,10,0,47,5,2
2003,9.458,358.4,0,16,1,59,18,23
2004,9.283,574.8,0,0,0,46,7,15
2005,9.515,470.4,0,17,0,60,7,16
2006,10.132,547.2,1,26,5,63,14,36
2007,10.294,771.0,0,4,0,18,3,6
2008,10.078,492.0,0,4,0,21,3,1
2009,9.59,484.4,1,11,0,47,7,16
2010,8.105,623.8,0,14,1,97,55,91
2011,9.435,716.2,0,3,0,49,16,20
2012,8.997,488.2,0,8,0,47,18,30
2013,9.175,508.1,0,11,0,64,23,46
2014,10.583,547.3,0,15,1,27,9,12
2015,10.04,607.7,0,5,0,17,0,7
2016,9.934,484.5,2,11,0,40,9,4
2017,9.964,658.4,0,4,0,23,6,0
2018,10.442,438.8,3,19,6,39,8,14
2019,10.577,533.6,2,17,0,19,4,4
2020,10.924,501.3,1,15,1,8,0,0
2021,9.998,521.8,0,8,1,39,6,12
2022,10.506,496.9,3,15,0,22,1,3
2023,10.498,638.6,1,9,0,29,0,10
2024,11.651,602.8,1,7,0,12,2,0
