year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1953,9.745,478.9,4,48,0,88,28,47
1954,8.39,761.4,3,23,0,84,35,19
1955,8.121,621.8,1,27,0,98,34,44
1956,7.669,693.1,0,27,0,82,36,44
1957,9.362,654.4,8,29,0,76,14,22
1958,9.033,853.7,4,40,0,93,23,44
1959,9.429,500.4,4,38,0,91,23,19
1960,9.159,639.9,3,26,0,70,21,30
1961,10.144,553.5,4,43,0,58,12,21
1962,8.568,589.6,6,36,0,86,16,32
1963,7.857,505.4,6,31,0,93,50,70
1964,8.919,555.8,12,50,0,76,33,29
1965,8.265,702.2,5,24,0,87,25,47
1966,9.931,755.7,2,39,0,58,17,22
1967,10.026,568.3,9,32,0,146,103,14
1968,9.357,626.8,1,34,0,80,13,19
1969,9.329,449.1,9,48,0,80,20,39
1970,8.743,744.6,2,43,0,83,29,73
1971,8.905,511.7,13,43,0,85,25,36
1972,8.732,478.6,7,28,0,88,18,11
1973,9.091,483.2,6,46,0,82,20,23
1974,9.668,668.5,5,28,0,40,1,8
1975,9.981,574.0,2,44,0,62,1,11
1976,9.485,503.9,7,43,0,77,14,28
1977,9.658,677.5,1,28,0,61,11,35
1978,8.499,671.4,0,24,0,78,22,35
1979,8.772,711.5,1,42,0,86,23,45
1980,8.582,649.4,2,27,0,70,18,34
1981,9.991,758.3,5,40,0,73,29,48
1982,10.139,417.4,10,57,0,70,25,29
1983,10.884,515.7,14,64,0,54,13,28
1984,9.118,516.9,3,27,0,84,11,51
1985,8.775,654.3,5,37,0,83,35,59
1986,9.619,577.7,6,51,2,65,30,43
1987,8.918,609.0,2,44,1,72,33,56
1988,10.657,617.0,6,35,0,53,4,30
1989,10.871,571.2,3,37,0,34,11,1
1990,10.993,531.3,7,44,0,37,15,16
1991,9.87,415.0,4,42,0,64,20,37
1992,11.139,549.0,16,51,0,52,12,16
1993,10.546,536.3,4,43,0,66,21,27
1994,11.642,518.5,21,52,3,34,6,1
1995,10.965,602.7,9,44,1,54,13,25
1996,9.076,581.7,3,32,0,87,29,27
1997,10.416,509.7,1,50,0,67,22,25
1998,11.378,543.4,13,48,0,46,10,12
1999,11.206,531.1,2,45,0,51,13,16
2000,2.502,138.5,0,0,0,49,11,10
2013,11.348,132.3,0,4,0,0,0,0
2014,11.367,515.7,7,37,0,57,4,9
2015,10.997,477.8,30,60,0,73,9,32
2016,10.987,634.3,7,58,0,61,8,19
2017,10.638,604.9,11,56,0,67,25,35
2018,12.119,508.5,25,84,1,58,8,35
2019,11.522,517.0,17,67,0,56,11,27
2020,9.973,364.3,4,25,0,49,4,4
2022,16.703,253.5,17,71,0,0,0,0
2023,11.75,636.1,20,74,0,68,4,9
2024,12.474,843.4,25,69,0,41,7,7
