year,month,averageTemperature,totalPrecipitation,averageSnowCover
1960,1,2.045,64.6,0.0
1960,2,2.034,33.2,6.0
1960,3,4.548,28.8,0.0
1960,4,8.037,36.0,0.0
1960,5,12.5,29.3,0.0
1960,6,15.747,76.2,0.0
1960,7,15.252,139.8,0.0
1960,8,15.39,135.2,0.0
1960,9,13.07,54.3,0.0
1960,10,10.261,71.0,0.0
1960,11,6.957,125.9,0.0
1960,12,2.5,109.8,0.0
1961,1,1.252,108.4,0.0
1961,2,5.571,94.0,2.0
1961,3,6.587,52.0,0.0
1961,4,9.853,62.5,0.0
1961,5,10.419,87.2,0.0
1961,6,15.693,41.1,0.0
1961,7,15.039,92.3,0.0
1961,8,15.448,123.3,0.0
1961,9,16.183,44.8,0.0
1961,10,10.8,101.0,0.0
1961,11,4.283,100.5,0.0
1961,12,0.258,109.6,0.0
1962,1,3.206,88.7,0.0
1962,2,2.164,51.2,11.0
1962,3,0.99,31.9,1.0
1962,4,7.453,56.3,0.0
1962,5,9.626,57.3,0.0
1962,6,13.59,22.8,0.0
1962,7,14.106,74.8,0.0
1962,8,14.494,66.3,0.0
1962,9,12.51,70.1,0.0
1962,10,10.397,37.9,0.0
1962,11,3.7,29.3,0.0
1962,12,-1.868,70.6,72.0
1963,1,-6.823,18.1,330.0
1963,2,-5.5,20.4,397.0
1963,3,3.381,53.3,56.0
1963,4,8.337,39.5,0.0
1963,5,11.265,66.6,0.0
1963,6,15.66,100.0,0.0
1963,7,16.323,31.9,0.0
1963,8,15.339,183.7,0.0
1963,9,13.293,83.1,0.0
1963,10,8.574,53.3,0.0
1963,11,7.74,113.0,0.0
1963,12,-1.732,13.1,54.0
1964,1,-0.448,28.0,0.0
1964,2,2.076,36.3,33.0
1964,3,1.297,51.5,0.0
1964,4,8.503,61.3,0.0
1964,5,13.677,54.3,0.0
1964,6,15.47,59.0,0.0
1964,7,16.41,54.9,0.0
1964,8,15.471,81.7,0.0
1964,9,13.887,31.4,0.0
1964,10,7.048,76.3,0.0
1964,11,5.43,28.6,0.0
1964,12,1.626,69.8,52.0
1965,1,2.384,89.9,6.0
1965,2,1.246,33.1,5.0
1965,3,3.068,31.8,3.0
1965,4,7.137,119.9,0.0
1965,5,11.252,102.9,0.0
1965,6,14.81,75.6,0.0
1965,7,14.606,138.6,0.0
1965,8,14.787,73.1,0.0
1965,9,12.997,17.1,0.0
1965,10,9.0,44.2,0.0
1965,11,1.107,57.2,53.0
1965,12,3.465,165.6,3.0
1966,1,-0.787,50.3,119.0
1966,2,2.054,60.3,116.0
1966,3,4.565,57.9,0.0
1966,4,7.257,67.6,0.0
1966,5,13.19,36.2,0.0
