year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,11.751,496.1,39,82,3,72,32,36
1948,11.916,727.8,11,32,2,25,7,5
1949,12.183,408.2,13,61,1,53,3,9
1950,11.779,717.6,14,54,1,40,10,2
1951,11.443,677.0,3,40,0,27,0,7
1952,11.58,693.2,18,51,4,52,8,33
1953,11.641,592.9,11,43,0,53,11,21
1954,10.42,597.2,6,30,0,44,24,11
1955,10.319,635.5,3,33,0,77,14,41
1956,9.715,577.7,2,21,0,59,28,31
1957,11.492,657.8,8,33,1,40,8,7
1958,10.958,836.0,2,35,0,60,5,29
1959,12.117,496.8,11,68,2,51,7,15
1960,11.179,684.6,1,24,0,28,9,10
1961,12.09,696.2,9,39,0,24,4,5
1962,10.722,547.7,8,41,0,52,8,16
1963,10.019,497.2,7,39,1,70,41,56
1964,11.082,533.2,21,60,1,60,16,25
1965,10.068,795.4,3,25,0,51,7,22
1966,11.593,674.4,3,35,0,31,14,14
1967,11.791,754.0,8,49,0,39,7,9
1968,10.99,874.7,2,24,0,45,9,23
1969,10.89,711.5,10,48,2,45,13,30
1970,10.717,859.3,3,40,0,60,12,47
1971,11.391,502.9,14,51,0,51,13,28
1972,10.599,506.9,5,27,0,40,5,10
1973,11.322,548.1,12,51,0,55,4,7
1974,11.399,629.5,3,28,0,15,0,0
1975,11.846,541.6,7,45,0,30,0,2
1976,12.026,430.8,19,61,5,39,9,16
1977,11.352,554.4,3,30,0,26,1,6
1978,10.519,733.7,2,25,1,39,9,19
1979,10.498,620.1,5,40,0,55,12,33
1980,10.653,784.9,2,24,0,37,10,3
1981,11.238,759.7,6,32,2,43,5,20
1982,11.256,661.0,13,63,5,44,17,29
1983,12.016,686.9,19,64,5,35,4,7
1984,10.579,747.0,6,32,0,42,1,13
1985,10.433,398.1,5,41,1,55,26,41
1986,10.739,745.5,4,47,1,55,26,34
1987,10.337,789.0,2,31,1,68,25,38
1988,11.99,754.1,2,36,0,23,0,7
1989,12.217,469.6,8,58,1,25,6,0
1990,12.313,624.7,9,43,3,20,4,1
1991,11.442,455.3,13,53,3,43,15,18
1992,11.97,639.8,11,51,3,31,8,1
1993,11.693,494.8,5,41,0,42,11,3
1994,12.232,758.9,19,50,3,27,0,3
1995,11.992,893.5,9,50,0,29,5,6
1996,10.45,459.1,2,36,0,60,17,13
1997,11.487,675.0,4,51,0,35,17,21
1998,12.199,703.3,14,41,1,32,5,3
1999,12.667,729.5,3,48,1,24,4,11
2000,12.747,745.9,6,50,1,17,2,2
2001,12.601,782.5,15,55,5,20,1,8
2002,12.593,738.5,5,49,2,23,12,19
2004,11.619,68.8,0,1,0,0,0,0
2005,12.472,461.7,15,55,3,44,13,26
2006,12.273,634.5,19,65,8,58,17,14
2007,13.192,702.5,5,48,2,6,2,4
2008,12.398,605.2,8,48,1,29,0,1
2009,12.226,582.8,7,47,0,46,11,16
2010,11.246,619.2,11,42,3,60,23,37
2011,12.934,513.9,5,55,3,34,7,7
2012,12.294,485.8,13,50,3,31,14,2
2013,11.484,830.4,11,50,5,61,19,29
2014,13.554,573.7,7,44,1,7,0,0
2015,12.869,431.0,25,61,13,32,0,3
2016,12.714,728.1,12,59,2,21,3,1
2017,12.945,557.4,20,62,1,34,11,12
2018,14.017,540.3,23,94,9,32,7,2
2019,13.532,542.5,28,68,7,24,4,5
2020,13.834,577.9,17,70,7,21,1,1
2021,12.108,703.4,5,43,2,34,5,13
2022,14.188,633.7,24,84,2,26,0,0
2023,14.038,626.2,18,84,5,34,1,3
2024,13.922,818.1,17,64,5,18,8,5
