endDate;heatDays;summerDays;tropicalNights;iceDays
1996-08-31;6;52;0;35
1997-08-31;1;66;0;20
1998-08-31;16;63;1;6
1999-08-31;7;56;1;14
2000-08-31;24;73;2;14
2001-08-31;27;72;0;4
2002-08-31;22;80;1;10
2003-08-31;42;99;1;15
2004-08-31;7;53;0;12
2005-08-31;10;57;2;19
2006-08-31;25;54;2;21
2007-08-31;26;78;1;0
2008-08-31;13;68;0;5
2009-08-31;16;69;0;13
2010-08-31;20;59;2;21
2011-08-31;15;66;1;11
2012-08-31;33;79;1;14
2013-08-31;27;68;4;14
2014-08-31;15;57;0;9
2015-08-31;38;70;4;1
2016-08-31;15;68;1;8
2017-08-31;35;76;4;22
2018-08-31;31;96;3;12
2019-08-31;36;82;2;3
2020-08-31;19;65;1;5
2021-08-31;29;74;5;5
2022-08-31;30;86;4;1
2023-08-31;26;64;5;1
