year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1936,5.779,1124.9,0,4,0,126,34,60
1937,6.137,918.9,0,6,0,133,54,88
1938,5.941,961.1,0,6,0,117,42,67
1939,5.548,1176.4,0,2,0,129,59,100
1940,4.44,1051.7,0,0,0,133,81,109
1941,5.142,911.9,0,10,0,128,50,95
1942,5.071,861.8,0,4,2,131,82,93
1943,6.473,752.6,0,10,4,126,50,99
1944,5.284,1064.8,1,9,1,148,76,120
1945,-2.837,142.7,0,0,0,47,31,43
1946,7.643,671.1,0,4,0,64,34,32
1947,6.531,880.6,3,35,5,132,79,105
1948,6.575,941.6,0,9,1,95,36,54
1949,6.789,668.5,0,8,0,121,43,77
1950,5.899,1141.9,0,7,0,136,55,101
1951,6.12,919.8,0,4,0,126,39,103
1952,5.317,1024.4,1,13,2,145,89,144
1953,6.768,722.7,0,6,0,98,54,93
1954,5.016,1164.1,0,2,0,131,52,114
1955,5.188,871.6,0,1,0,147,68,98
1956,4.264,1042.0,0,0,0,138,78,119
1957,6.055,1079.3,2,8,3,111,38,77
1958,5.472,1141.3,0,0,0,130,63,106
1959,7.265,606.0,1,6,1,108,31,58
1960,5.719,1165.8,0,0,0,110,52,77
1961,6.535,1248.0,0,1,0,100,50,68
1962,4.468,846.1,0,2,0,155,74,129
1963,4.778,871.3,0,5,0,126,82,107
1964,5.833,786.5,0,17,1,126,63,89
1965,4.769,1405.1,0,0,0,142,77,143
1966,5.864,1184.6,0,2,0,121,57,99
1967,6.104,1027.7,0,6,0,129,37,96
1968,5.33,1109.3,0,0,0,138,67,119
1969,5.268,925.5,0,4,0,144,82,130
1970,5.166,1122.1,0,0,0,137,68,135
1971,6.138,678.9,0,6,0,132,39,94
1972,5.37,744.2,0,5,1,124,44,52
1973,5.757,805.5,0,9,0,149,61,118
1974,5.851,1032.2,0,3,0,106,28,93
1975,6.232,792.1,0,11,0,130,38,86
1976,6.195,611.8,2,19,2,127,62,89
1977,5.868,992.3,0,1,0,104,46,83
1978,5.152,902.2,0,2,0,117,62,89
1979,5.041,1032.5,0,1,0,148,66,121
1980,4.776,1095.8,0,0,0,146,66,119
1981,5.432,1424.8,0,2,0,140,76,120
1982,6.449,1067.7,0,7,0,122,46,124
1983,6.429,992.9,0,14,1,108,49,99
1984,5.178,1172.3,0,5,0,144,60,123
1985,4.764,901.6,0,2,0,135,75,114
1986,5.209,1013.2,0,4,0,129,68,117
1987,4.918,1320.4,0,1,0,117,73,115
1988,6.193,1096.6,0,2,0,117,38,94
1989,7.205,950.2,0,5,0,105,19,30
1990,6.593,999.0,0,10,0,110,36,73
1991,5.842,731.6,0,8,0,131,44,68
1992,6.653,976.5,1,11,2,122,41,82
1993,5.898,1006.5,0,1,0,126,49,82
1994,6.968,1054.0,1,22,0,108,34,70
1995,6.286,1045.8,0,17,1,131,50,95
1996,4.607,949.6,0,3,0,133,75,123
1997,6.549,787.1,0,7,0,114,39,76
1998,6.098,1119.5,2,11,1,107,48,70
1999,6.69,1055.4,0,11,0,119,52,99
2000,6.917,1214.1,0,6,1,97,34,71
2001,6.295,1114.4,0,11,1,122,59,54
2002,6.885,974.2,1,6,0,103,32,0
2003,7.098,850.8,6,21,8,132,51,0
2004,5.339,812.9,0,5,0,148,76,0
2005,6.439,884.5,0,14,0,124,77,0
2006,7.116,971.8,2,17,3,113,53,0
2007,7.173,1096.2,0,4,0,90,28,0
2008,6.592,915.3,0,6,0,111,39,31
2009,6.592,1015.4,0,3,0,113,52,102
2010,5.142,1042.8,2,13,1,136,88,116
2011,7.41,808.9,0,4,0,97,34,49
2012,6.436,969.4,0,7,1,105,47,84
2013,5.753,959.3,0,9,1,132,72,80
2014,7.613,969.6,0,6,0,89,32,37
2015,7.187,764.6,3,21,2,105,48,77
2016,6.704,977.5,0,10,1,120,43,71
2017,7.001,1159.7,0,9,0,109,38,78
2018,8.131,797.3,4,28,5,104,47,63
2019,7.595,928.8,5,21,6,105,29,53
2020,7.972,874.4,2,12,1,95,24,32
2021,6.42,946.0,0,5,0,119,49,75
2022,8.29,931.8,3,22,1,90,37,76
2023,7.923,1235.8,1,15,1,85,38,55
2024,0.127,132.6,0,0,0,23,12,16
