year,month,averageTemperature,totalPrecipitation,averageSnowCover
1948,1,2.626,92.0,23.0
1948,2,0.245,71.1,114.0
1948,3,5.984,27.1,4.0
1948,4,11.803,23.0,0.0
1948,5,15.319,23.0,0.0
1948,6,17.977,51.9,0.0
1948,7,18.442,93.7,0.0
1948,8,18.561,155.7,0.0
1948,9,15.943,5.0,0.0
1948,10,9.545,46.6,0.0
1948,11,5.0,27.1,0.0
1948,12,1.768,12.5,0.0
1949,1,1.861,29.6,0.0
1949,2,2.475,34.2,0.0
1949,3,2.816,39.7,52.0
1949,4,11.27,40.6,0.0
1949,5,14.881,53.8,0.0
1949,6,15.327,70.8,0.0
1949,7,19.245,29.7,0.0
1949,8,19.0,42.4,0.0
1949,9,18.24,8.5,0.0
1949,10,11.626,9.3,0.0
1949,11,4.557,55.3,0.0
1949,12,3.865,82.6,2.0
1950,1,-1.465,44.2,23.0
1950,2,2.996,67.5,32.0
1950,3,5.623,21.8,36.0
1950,4,8.203,88.6,0.0
1950,5,15.881,83.6,0.0
1950,6,19.397,34.9,0.0
1950,7,19.177,98.3,0.0
1950,8,20.094,35.4,0.0
1950,9,14.103,41.6,0.0
1950,10,8.848,32.6,0.0
1950,11,4.89,50.0,0.0
1950,12,-0.939,20.3,4.0
1951,1,1.055,60.4,8.0
1951,2,2.104,31.9,5.0
1951,3,2.5,59.2,9.0
1951,4,9.247,35.1,0.0
1951,5,12.748,56.1,0.0
1951,6,17.903,79.7,0.0
1951,7,19.419,39.1,0.0
1951,8,20.148,44.1,0.0
1951,9,16.213,32.8,0.0
1951,10,8.974,1.4,0.0
1951,11,7.407,58.7,0.0
1951,12,4.077,17.3,0.0
1952,1,1.355,56.2,15.0
1952,2,1.555,26.3,52.0
1952,3,1.542,16.2,6.0
1952,4,12.39,16.3,3.0
1952,5,13.277,59.5,0.0
1952,6,16.533,66.4,0.0
1952,7,19.239,45.4,0.0
1952,8,19.784,23.8,0.0
1952,9,12.303,56.9,0.0
1952,10,7.935,49.8,0.0
1952,11,2.167,50.5,16.0
1952,12,-0.197,26.6,87.0
1953,1,0.806,52.4,149.0
1953,2,1.089,34.8,187.0
1953,3,6.519,11.4,0.0
1953,4,10.92,15.5,0.0
1953,5,15.174,24.7,0.0
1953,6,19.03,191.9,0.0
1953,7,20.103,52.8,0.0
1953,8,18.523,24.6,0.0
1953,9,15.173,21.9,0.0
1953,10,12.132,6.8,0.0
1953,11,5.883,30.1,0.0
1953,12,2.442,25.6,0.0
1954,1,-2.977,32.7,121.0
1954,2,-5.1,11.9,20.0
1954,3,4.235,13.3,0.0
1954,4,7.173,43.6,0.0
1954,5,15.032,34.4,0.0
1954,6,18.807,46.1,0.0
1954,7,16.058,140.2,0.0
1954,8,17.816,99.5,0.0
1954,9,15.14,145.4,0.0
1954,10,11.116,52.2,0.0
1954,11,3.857,41.7,0.0
1954,12,4.055,80.3,0.0
1955,1,-1.487,24.4,57.0
1955,2,-1.846,40.9,189.0
1955,3,1.055,30.1,36.0
1955,4,7.347,45.5,0.0
1955,5,12.065,32.3,0.0
1955,6,16.123,70.6,0.0
1955,7,19.871,95.4,0.0
1955,8,19.468,64.2,0.0
1955,9,15.46,59.5,0.0
1955,10,9.494,73.1,0.0
