endDate;heatDays;summerDays;tropicalNights;iceDays
1937-08-31;6;61;1;19
1938-08-31;14;63;5;10
1939-08-31;null;null;null;null
1940-08-31;null;null;null;null
1941-08-31;null;null;null;null
1942-08-31;4;37;0;53
1943-08-31;11;54;1;23
1944-08-31;7;48;2;11
1945-08-31;null;null;null;null
1946-08-31;null;null;null;null
1947-08-31;null;null;null;null
1948-08-31;6;59;4;14
1949-08-31;10;49;1;8
1950-08-31;22;77;5;23
1951-08-31;5;49;0;8
1952-08-31;26;71;5;10
1953-08-31;9;64;0;15
1954-08-31;7;44;0;36
1955-08-31;2;44;0;22
1956-08-31;5;55;0;36
1957-08-31;11;51;5;8
1958-08-31;13;53;1;10
1959-08-31;6;47;1;12
1960-08-31;4;50;0;20
1961-08-31;13;46;2;14
1962-08-31;19;56;1;17
1963-08-31;17;57;4;45
1964-08-31;16;55;3;31
1965-08-31;8;37;0;10
1966-08-31;5;44;0;19
1967-08-31;18;56;4;9
1968-08-31;7;52;2;11
1969-08-31;9;58;2;22
1970-08-31;11;46;0;17
1971-08-31;20;64;5;25
1972-08-31;13;40;7;18
1973-08-31;8;54;3;6
1974-08-31;12;47;6;4
1975-08-31;3;52;0;0
1976-08-31;9;47;5;14
1977-08-31;2;44;0;8
1978-08-31;2;39;0;11
1979-08-31;7;50;1;18
1980-08-31;5;36;2;19
1981-08-31;15;57;3;7
1982-08-31;7;60;0;28
1983-08-31;27;76;5;7
1984-08-31;6;36;0;7
1985-08-31;10;49;1;32
1986-08-31;14;74;1;27
1987-08-31;7;46;1;31
1988-08-31;21;56;5;3
1989-08-31;2;34;0;7
1990-08-31;7;45;2;13
1991-08-31;9;36;2;24
1992-08-31;25;65;4;4
1993-08-31;13;56;3;16
1994-08-31;32;67;6;8
1995-08-31;17;64;2;12
1996-08-31;6;49;1;37
1997-08-31;4;65;2;22
1998-08-31;21;66;8;5
1999-08-31;9;53;1;17
2000-08-31;25;69;3;15
2001-08-31;21;69;4;5
2002-08-31;19;74;3;11
2003-08-31;37;95;10;17
2004-08-31;9;52;3;13
2005-08-31;14;58;5;18
2006-08-31;23;54;10;23
2007-08-31;25;79;5;1
2008-08-31;9;65;1;4
2009-08-31;15;68;3;19
2010-08-31;17;58;9;20
2011-08-31;15;65;4;11
2012-08-31;35;73;5;16
2013-08-31;27;66;12;16
2014-08-31;12;59;5;9
2015-08-31;37;70;19;3
2016-08-31;16;66;5;10
2017-08-31;37;78;10;21
2018-08-31;32;97;16;10
2019-08-31;33;80;13;3
2020-08-31;19;68;4;5
2021-08-31;24;73;7;6
2022-08-31;36;87;14;1
2023-08-31;30;68;17;1
