year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,9.916,305.4,29,62,1,97,42,57
1948,10.129,527.9,1,29,0,59,10,18
1949,10.152,291.5,7,44,0,89,19,21
1950,10.15,606.4,6,45,1,77,16,15
1951,9.688,509.4,2,34,0,87,3,24
1952,9.697,537.5,13,43,0,79,14,49
1953,9.827,517.7,2,41,0,88,25,48
1954,8.52,605.0,1,20,0,79,32,22
1955,8.383,601.5,1,14,0,93,31,50
1956,7.79,527.5,0,18,0,84,33,42
1957,9.605,479.5,7,27,0,66,12,24
1958,9.184,625.6,2,37,0,77,19,52
1959,10.03,412.9,4,42,0,80,16,17
1960,9.368,510.6,1,18,0,59,15,33
1961,10.554,427.6,2,37,0,57,9,35
1962,8.848,420.2,4,34,0,82,16,41
1963,7.99,514.5,3,21,0,88,47,72
1964,9.477,402.0,13,44,0,74,27,39
1965,8.333,663.4,3,19,1,81,21,45
1966,9.971,649.8,2,24,0,53,16,22
1967,10.282,548.5,5,33,0,59,12,10
1968,9.315,724.7,0,20,0,77,14,28
1969,9.01,489.5,6,37,0,85,22,49
1970,8.934,580.9,1,36,0,79,25,70
1971,8.85,452.2,8,39,0,93,27,45
1972,8.45,458.8,3,25,0,98,16,35
1973,8.994,542.1,2,38,0,99,13,35
1974,9.4,651.9,4,22,0,57,2,6
1975,9.984,593.3,1,43,0,65,0,17
1976,9.517,466.7,15,47,0,81,16,24
1977,9.82,521.0,2,24,0,65,3,33
1978,8.733,687.8,0,19,0,75,22,41
1979,9.136,535.6,0,35,0,77,18,42
1980,8.942,506.5,3,21,0,61,17,30
1981,9.798,665.1,1,33,0,70,25,43
1982,9.615,543.2,5,45,0,78,24,33
1983,10.553,575.3,10,59,0,54,16,31
1984,8.696,529.3,3,22,0,86,15,49
1985,8.477,520.3,5,39,0,95,33,47
1986,8.994,662.4,3,44,0,68,32,48
1987,8.637,701.9,2,32,0,73,33,48
1988,10.317,646.6,2,28,0,59,4,18
1989,10.483,474.2,2,32,0,44,11,0
1990,10.466,579.4,5,39,0,59,11,6
1991,9.362,403.3,3,42,0,78,24,19
1992,10.272,556.6,17,47,0,68,15,22
1993,10.029,546.7,3,38,0,67,19,8
1994,11.029,550.7,16,54,0,50,9,2
1995,10.523,608.1,12,45,0,62,11,20
1996,8.741,548.5,2,32,0,89,34,18
1997,10.02,413.6,0,44,0,70,18,20
1998,10.757,611.2,12,38,0,51,11,15
1999,10.782,558.1,3,45,0,57,14,22
2000,11.161,543.6,6,44,0,40,8,7
2001,10.966,571.1,12,44,0,52,5,4
2002,10.78,784.4,6,45,1,52,15,21
2003,11.155,372.4,26,86,1,85,21,20
2004,10.602,473.2,7,39,0,60,14,18
2005,10.467,623.6,8,43,0,66,28,38
2006,10.074,473.6,13,51,0,79,25,17
2007,11.205,682.8,5,38,0,46,3,7
2008,10.665,603.9,6,43,0,62,3,6
2009,10.158,588.5,3,42,0,69,20,15
2010,9.312,549.2,10,39,0,79,38,35
2011,10.779,518.6,7,39,0,72,15,9
2012,10.405,449.6,11,49,0,61,17,9
2013,9.779,594.1,13,41,0,80,28,33
2014,11.466,520.7,7,34,0,52,2,1
2015,10.977,380.1,28,56,0,77,8,13
2016,10.986,580.3,9,55,0,51,6,11
2017,10.802,598.5,10,57,0,63,20,24
2018,11.929,463.4,19,85,1,54,11,16
2019,11.413,487.3,15,56,0,53,10,12
2020,11.592,538.5,13,47,0,56,3,2
2021,10.185,522.0,4,37,0,69,9,33
2022,11.943,496.9,16,72,0,63,2,7
2023,12.122,540.2,16,71,1,50,7,8
2024,12.407,649.3,9,56,0,31,8,3
