year,month,averageTemperature,totalPrecipitation,averageSnowCover
1947,1,-5.423,23.6,131.0
1947,2,-5.532,40.9,276.0
1947,3,3.994,63.6,47.0
1947,4,10.213,28.4,0.0
1947,5,14.448,41.9,0.0
1947,6,17.667,35.9,0.0
1947,7,19.839,36.7,0.0
1947,8,19.51,2.1,0.0
1947,9,16.88,25.9,0.0
1947,10,6.613,6.4,0.0
1947,11,5.237,99.8,0.0
1947,12,0.471,90.0,55.0
1948,1,2.968,64.1,10.0
1948,2,0.59,44.4,43.0
1948,3,5.565,38.0,0.0
1948,4,9.513,22.0,0.0
1948,5,14.194,65.2,0.0
1948,6,15.353,87.6,0.0
1948,7,15.594,62.0,0.0
1948,8,16.171,97.3,0.0
1948,9,12.81,30.8,0.0
1948,10,8.374,16.5,0.0
1948,11,2.993,20.2,0.0
1948,12,-1.816,10.8,0.0
1949,1,-0.255,17.3,20.0
1949,2,0.307,11.4,4.0
1949,3,1.59,23.5,30.0
1949,4,10.383,39.0,1.0
1949,5,11.987,88.9,0.0
1949,6,14.65,14.9,0.0
1949,7,18.413,10.1,0.0
1949,8,17.768,65.3,0.0
1949,9,15.923,17.0,0.0
1949,10,10.41,4.1,0.0
1949,11,3.083,27.0,0.0
1949,12,2.384,49.8,7.0
1950,1,-1.465,21.6,9.0
1950,2,2.168,52.9,21.0
1950,3,4.761,19.1,19.0
1950,4,6.813,50.4,0.0
1950,5,14.074,50.5,0.0
1950,6,18.18,29.9,0.0
1950,7,19.129,173.7,0.0
1950,8,17.465,110.8,0.0
1950,9,13.077,68.0,0.0
1950,10,7.148,29.5,12.0
1950,11,4.193,90.6,0.0
1950,12,-3.003,32.5,201.0
1951,1,1.097,62.1,173.0
1951,2,1.857,39.6,11.0
1951,3,2.745,32.3,4.0
1951,4,7.79,12.8,0.0
1951,5,12.087,27.0,0.0
1951,6,15.333,137.4,0.0
1951,7,17.516,74.6,0.0
1951,8,17.274,56.5,0.0
1951,9,14.117,30.8,0.0
1951,10,6.7,36.1,0.0
1951,11,5.59,36.8,1.0
1951,12,0.068,36.4,13.0
1952,1,-0.671,46.3,112.0
1952,2,-1.352,44.5,393.0
1952,3,3.539,86.5,11.0
1952,4,10.033,53.3,7.0
1952,5,12.606,46.3,0.0
1952,6,16.3,37.4,0.0
1952,7,19.7,16.7,0.0
1952,8,18.658,67.8,0.0
1952,9,10.697,71.0,0.0
1952,10,7.145,66.3,0.0
1952,11,1.423,118.6,67.0
1952,12,-1.49,53.1,130.0
1953,1,-2.071,12.9,130.0
1953,2,-0.332,37.6,380.0
1953,3,4.832,1.1,0.0
1953,4,9.537,36.5,0.0
1953,5,13.416,46.9,0.0
1953,6,15.54,185.6,0.0
1953,7,17.877,119.2,0.0
1953,8,16.232,25.6,0.0
1953,9,13.497,22.8,0.0
1953,10,9.3,29.5,0.0
1953,11,2.547,4.3,0.0
1953,12,0.787,25.2,4.0
1954,1,-3.994,62.4,176.0
1954,2,-3.382,19.6,11.0
1954,3,4.848,11.0,0.0
1954,4,6.1,73.6,4.0
1954,5,11.7,34.4,0.0
1954,6,15.783,49.1,0.0
1954,7,14.745,139.0,0.0
1954,8,15.761,120.5,0.0
1954,9,13.743,63.5,0.0
1954,10,9.11,31.9,0.0
1954,11,3.08,14.3,1.0
1954,12,2.474,58.2,9.0
1955,1,-2.455,60.7,25.0
1955,2,-1.579,66.2,196.0
1955,3,0.684,15.4,283.0
1955,4,7.213,18.6,0.0
1955,5,11.094,64.5,0.0
1955,6,15.16,89.4,0.0
1955,7,17.1,75.8,0.0
1955,8,16.029,88.1,0.0
1955,9,12.91,100.9,0.0
1955,10,7.323,21.9,0.0
1955,11,2.267,5.4,4.0
1955,12,2.223,67.8,21.0
1956,1,0.261,47.5,25.0
1956,2,-10.79,15.6,446.0
1956,3,2.923,31.7,9.0
1956,4,6.203,29.8,4.0
1956,5,12.494,42.9,0.0
1956,6,13.36,56.2,0.0
1956,7,16.987,137.0,0.0
1956,8,14.645,69.4,0.0
1956,9,13.62,17.3,0.0
1956,10,7.545,80.1,5.0
1956,11,1.92,40.1,0.0
1956,12,-0.077,15.5,92.0
1957,1,-1.942,19.3,84.0
1957,2,3.689,66.0,1.0
1957,3,6.877,28.2,0.0
1957,4,7.527,12.0,0.0
1957,5,9.639,28.0,2.0
1957,6,16.857,101.0,0.0
1957,7,17.913,63.6,0.0
1957,8,15.09,74.1,0.0
1957,9,12.11,81.0,0.0
1957,10,8.048,6.3,0.0
1957,11,3.653,9.7,0.0
1957,12,-0.455,20.4,1.0
1958,1,-1.352,62.5,130.0
1958,2,1.975,108.7,121.0
1958,3,-0.881,25.7,62.0
1958,4,5.43,58.0,13.0
1958,5,14.332,56.0,0.0
1958,6,14.853,52.6,0.0
1958,7,17.461,82.1,0.0
1958,8,17.206,47.4,0.0
1958,9,14.3,73.6,0.0
1958,10,8.168,58.9,0.0
1958,11,4.15,14.6,0.0
1958,12,1.587,60.8,2.0
1959,1,-0.855,44.6,164.0
1959,2,-0.879,6.0,0.0
1959,3,6.187,22.1,0.0
1959,4,9.193,54.6,0.0
1959,5,12.752,79.8,0.0
1959,6,16.18,30.3,0.0
1959,7,19.461,44.1,0.0
1959,8,16.874,64.2,0.0
1959,9,13.3,9.1,0.0
1959,10,7.426,58.0,0.0
1959,11,2.23,34.1,0.0
1959,12,1.69,41.5,27.0
1960,1,-1.616,22.3,64.0
1960,2,-0.179,37.8,73.0
1960,3,4.51,27.9,0.0
1960,4,8.073,20.9,0.0
1960,5,13.09,43.1,0.0
1960,6,16.833,43.4,0.0
1960,7,15.845,59.5,0.0
1960,8,16.248,129.2,0.0
1960,9,11.937,44.6,0.0
1960,10,8.626,76.2,0.0
1960,11,5.213,34.7,0.0
1960,12,0.335,43.1,120.0
1961,1,-1.19,28.4,241.0
1961,2,3.821,41.7,3.0
1961,3,5.9,18.3,5.0
1961,4,11.23,34.1,0.0
1961,5,10.494,84.2,0.0
1961,6,16.107,65.8,0.0
1961,7,15.748,38.0,0.0
1961,8,16.365,63.3,0.0
1961,9,16.937,31.7,0.0
1961,10,9.987,22.1,0.0
1961,11,2.797,24.6,6.0
1961,12,-1.265,69.1,89.0
1962,1,-0.042,38.8,159.0
1962,2,-0.621,48.8,82.0
1962,3,0.248,58.4,14.0
1962,4,8.737,17.9,0.0
1962,5,10.11,83.0,0.0
1962,6,14.72,21.5,0.0
1962,7,15.987,41.4,0.0
1962,8,17.606,42.2,0.0
1962,9,12.897,64.2,0.0
1962,10,8.4,4.0,0.0
1962,11,1.753,14.8,64.0
1962,12,-5.326,70.5,300.0
1963,1,-7.916,12.7,620.0
1963,2,-7.186,13.8,765.0
1963,3,1.694,51.0,288.0
1963,4,9.063,47.2,0.0
1963,5,12.023,36.7,0.0
1963,6,15.68,96.4,0.0
1963,7,18.132,88.8,0.0
1963,8,15.958,79.1,0.0
1963,9,14.003,56.6,0.0
1963,10,7.5,32.0,0.0
1963,11,6.94,87.8,0.0
1963,12,-4.516,4.8,79.0
1964,1,-4.532,15.3,64.0
1964,2,0.31,15.9,19.0
1964,3,1.223,80.6,15.0
1964,4,9.437,43.4,0.0
1964,5,13.939,79.7,0.0
1964,6,17.363,42.4,0.0
1964,7,19.539,4.6,0.0
1964,8,16.365,49.5,0.0
1964,9,13.963,32.7,0.0
1964,10,7.126,37.9,0.0
1964,11,4.823,88.8,9.0
1964,12,-0.852,15.5,58.0
1965,1,0.542,59.1,13.0
1965,2,-3.939,21.7,77.0
1965,3,1.935,69.0,58.0
1965,4,6.407,79.8,0.0
1965,5,11.139,93.5,0.0
1965,6,16.183,85.8,0.0
1965,7,15.755,131.6,0.0
1965,8,14.977,34.1,0.0
1965,9,12.007,83.0,0.0
1965,10,7.323,5.7,0.0
1965,11,1.883,70.3,37.0
1965,12,2.361,68.9,2.0
1966,1,-3.648,29.7,32.0
1966,2,5.596,50.4,0.0
1966,3,2.839,52.7,9.0
1966,4,9.763,67.4,0.0
1966,5,12.626,59.1,0.0
1966,6,16.85,91.3,0.0
1966,7,15.497,84.3,0.0
1966,8,15.523,102.7,0.0
1966,9,13.56,27.0,0.0
1966,10,11.374,85.2,0.0
1966,11,1.453,52.6,2.0
1966,12,1.465,92.4,9.0
1967,1,-0.468,28.2,36.0
1967,2,2.307,37.0,2.0
1967,3,5.216,41.5,0.0
1967,4,6.73,19.6,0.0
1967,5,12.494,75.1,0.0
1967,6,15.02,52.5,0.0
1967,7,19.435,113.1,0.0
1967,8,16.574,90.5,0.0
1967,9,13.53,70.3,0.0
1967,10,11.503,20.3,0.0
1967,11,3.267,25.8,0.0
1967,12,-1.152,37.4,36.0
1968,1,-1.703,61.3,249.0
1968,2,1.028,47.4,8.0
1968,3,3.99,28.1,16.0
1968,4,8.42,56.4,0.0
1968,5,11.623,44.8,0.0
1968,6,15.8,82.3,0.0
1968,7,16.0,73.3,0.0
1968,8,15.523,198.2,0.0
1968,9,12.723,94.1,0.0
1968,10,9.39,38.8,0.0
1968,11,2.407,17.9,36.0
1968,12,-2.994,14.7,37.0
1969,1,-0.942,15.8,302.0
1969,2,-2.657,43.0,164.0
1969,3,2.416,27.4,4.0
1969,4,7.013,43.7,7.0
1969,5,13.519,42.5,0.0
1969,6,14.38,153.3,0.0
1969,7,18.219,30.4,0.0
1969,8,16.1,98.4,0.0
1969,9,13.533,30.1,0.0
1969,10,7.813,4.9,0.0
1969,11,4.653,61.8,49.0
1969,12,-4.871,17.2,330.0
1970,1,-2.277,36.1,343.0
1970,2,-0.357,108.3,57.0
1970,3,1.497,23.1,32.0
1970,4,6.087,62.1,12.0
1970,5,11.087,94.9,0.0
1970,6,17.327,45.1,0.0
1970,7,16.861,48.0,0.0
1970,8,16.748,89.9,0.0
1970,9,13.253,26.6,0.0
1970,10,8.445,46.8,0.0
1970,11,5.667,40.4,0.0
1970,12,-1.165,26.2,29.0
1971,1,-4.274,10.8,166.0
1971,2,0.529,20.4,19.0
1971,3,0.277,24.8,72.0
1971,4,8.653,16.7,0.0
1971,5,14.045,90.9,0.0
1971,6,13.957,104.7,0.0
1971,7,17.794,41.4,0.0
1971,8,17.932,86.0,0.0
1971,9,11.243,40.2,0.0
1971,10,7.894,16.3,0.0
1971,11,3.05,47.9,4.0
1971,12,1.906,14.1,12.0
1972,1,-2.277,25.7,136.0
1972,2,1.034,4.7,140.0
1972,3,4.545,34.4,1.0
1972,4,7.9,76.1,0.0
1972,5,11.113,76.5,0.0
1972,6,14.377,110.3,0.0
1972,7,17.4,40.0,0.0
1972,8,15.474,37.1,0.0
1972,9,9.903,28.0,0.0
1972,10,4.855,25.8,0.0
1972,11,3.12,79.5,20.0
1972,12,-1.497,18.7,0.0
1973,1,-1.471,20.3,2.0
1973,2,-0.107,27.5,59.0
1973,3,2.7,23.6,24.0
1973,4,5.23,63.5,38.0
1973,5,13.074,54.1,0.0
1973,6,15.94,77.6,0.0
1973,7,16.484,140.8,0.0
1973,8,17.439,48.7,0.0
1973,9,13.637,34.2,0.0
1973,10,6.632,51.8,0.0
1973,11,2.6,107.2,29.0
1973,12,-1.523,31.6,89.0
1974,1,2.687,32.5,0.0
1974,2,2.696,43.3,5.0
1974,3,5.855,29.8,1.0
1974,4,6.837,28.0,0.0
1974,5,10.848,120.1,0.0
1974,6,14.103,93.0,0.0
1974,7,15.758,88.2,0.0
1974,8,17.19,65.6,0.0
1974,9,13.023,52.6,0.0
1974,10,4.781,97.6,0.0
1974,11,3.973,63.7,2.0
1974,12,3.887,58.0,22.0
1975,1,3.4,57.0,2.0
1975,2,0.471,32.0,46.0
1975,3,3.584,29.3,14.0
1975,4,7.217,42.8,6.0
1975,5,12.432,55.3,0.0
1975,6,14.743,128.1,0.0
1975,7,17.674,106.9,0.0
1975,8,17.455,73.8,0.0
1975,9,15.247,34.6,0.0
1975,10,7.071,33.5,0.0
1975,11,2.353,49.5,15.0
1975,12,-0.903,10.6,76.0
1976,1,0.977,46.1,35.0
1976,2,-0.245,14.8,39.0
1976,3,1.355,11.8,0.0
1976,4,6.91,38.1,4.0
1976,5,12.839,31.5,0.0
1976,6,17.313,60.1,0.0
1976,7,19.355,78.4,0.0
1976,8,15.203,46.5,0.0
1976,9,12.063,92.4,0.0
1976,10,9.168,46.9,0.0
1976,11,4.217,33.9,2.0
1976,12,-2.874,28.0,79.0
1977,1,-0.116,45.0,223.0
1977,2,3.611,73.3,8.0
1977,3,6.358,38.9,0.0
1977,4,5.75,76.5,3.0
1977,5,11.771,33.5,0.0
1977,6,15.87,91.2,0.0
1977,7,17.684,33.1,0.0
1977,8,16.113,58.9,0.0
1977,9,11.513,22.1,0.0
1977,10,9.245,48.5,0.0
1977,11,4.34,62.0,3.0
1977,12,0.748,33.1,10.0
1978,1,-0.626,32.6,24.0
1978,2,-2.979,45.2,275.0
1978,3,4.619,54.0,4.0
1978,4,7.17,54.2,0.0
1978,5,11.097,101.7,0.0
1978,6,14.907,115.2,0.0
1978,7,16.039,89.4,0.0
1978,8,15.658,99.6,0.0
1978,9,12.637,38.0,0.0
1978,10,8.052,57.9,0.0
1978,11,2.34,8.8,3.0
1978,12,0.642,55.2,33.0
1979,1,-5.2,47.2,293.0
1979,2,0.104,32.3,46.0
1979,3,5.155,66.9,2.0
1979,4,6.083,72.5,5.0
1979,5,13.071,22.5,0.0
1979,6,17.31,71.4,0.0
1979,7,16.623,50.2,0.0
1979,8,15.865,82.4,0.0
1979,9,13.103,73.9,0.0
1979,10,8.719,15.1,0.0
1979,11,3.523,68.9,0.0
1979,12,3.816,71.5,31.0
1980,1,-2.648,31.6,105.0
1980,2,2.321,43.8,0.0
1980,3,4.419,36.4,0.0
1980,4,5.433,83.9,0.0
1980,5,10.784,37.3,0.0
1980,6,15.14,56.0,0.0
1980,7,15.129,93.1,0.0
1980,8,17.342,39.9,0.0
1980,9,13.893,32.8,0.0
1980,10,7.71,51.7,0.0
1980,11,2.17,13.7,2.0
1980,12,-0.587,39.8,76.0
1981,1,-3.423,64.4,266.0
1981,2,-1.236,24.4,54.0
1981,3,7.271,33.0,3.0
