year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.734,495.2,29,62,1,129,51,66
1948,8.551,558.9,1,29,0,102,24,18
1949,8.934,368.3,7,44,0,119,20,24
1950,8.575,729.5,6,45,1,110,35,41
1951,8.545,582.4,2,34,0,113,9,31
1952,8.083,707.8,13,43,0,121,31,88
1953,8.482,547.2,2,41,0,132,31,50
1954,7.563,677.5,1,20,0,107,34,27
1955,7.381,674.7,1,14,0,122,37,58
1956,6.662,583.1,0,18,0,116,46,53
1957,8.268,509.6,7,27,0,100,23,25
1958,8.136,700.9,2,37,0,93,23,53
1959,8.691,488.4,4,42,0,114,22,26
1960,8.264,582.7,1,18,0,90,22,55
1961,8.921,521.3,2,37,0,96,26,53
1962,7.075,505.5,4,34,0,126,40,76
1963,6.845,606.9,3,21,0,120,65,87
1964,8.234,506.3,13,44,0,111,36,54
1965,7.285,802.5,3,19,1,114,27,57
1966,8.579,794.8,2,24,0,94,17,28
1967,8.747,611.3,5,33,0,103,22,28
1968,7.697,757.3,0,20,0,122,42,42
1969,7.487,568.5,6,37,0,127,48,85
1970,7.8,647.5,1,36,0,115,38,80
1971,7.794,514.2,8,39,0,124,30,54
1972,7.178,556.8,3,25,0,133,31,41
1973,7.596,680.9,2,38,0,144,24,55
1974,8.506,772.4,4,22,0,76,3,14
1975,8.444,653.4,1,43,0,105,10,38
1976,8.046,528.5,15,47,0,117,36,46
1977,8.606,616.1,2,24,0,91,15,45
1978,7.529,751.8,0,19,0,109,38,51
1979,8.227,674.8,0,35,0,100,19,48
1980,7.604,560.0,3,21,0,103,35,50
1981,8.299,792.6,1,33,0,108,38,72
1982,8.624,665.7,5,45,0,96,24,33
1983,8.881,637.9,10,59,0,93,35,49
1984,7.628,588.2,3,22,0,113,23,53
1985,7.33,608.2,5,39,0,129,50,58
1986,7.93,725.7,3,44,0,102,37,56
1987,7.65,777.0,2,32,0,103,41,48
1988,9.042,752.3,2,28,0,84,8,22
1989,8.945,573.6,2,32,0,84,20,2
1990,9.006,698.0,5,39,0,95,20,20
1991,7.975,496.8,3,42,0,111,33,19
1992,9.032,676.9,17,47,0,88,25,22
1993,8.684,703.9,3,38,0,93,32,10
1994,10.106,632.6,16,54,0,68,11,2
1995,8.833,685.8,12,45,0,100,29,29
1996,7.356,651.6,2,32,0,125,51,30
1997,8.798,491.1,0,44,0,95,21,26
1998,9.111,693.5,12,38,0,92,28,24
1999,9.259,702.5,3,45,0,88,22,40
2000,9.959,608.6,6,44,0,54,12,7
2001,9.244,724.0,12,44,0,88,13,13
2002,9.61,940.8,6,45,1,72,22,21
2003,9.764,429.3,26,86,1,114,24,20
2004,9.116,533.5,7,39,0,93,25,26
2005,8.988,693.1,8,43,0,99,35,46
2006,9.111,516.9,13,51,0,107,28,17
2007,9.592,786.9,5,38,0,80,14,10
2008,9.293,670.6,6,43,0,99,12,16
2009,9.021,692.5,3,42,0,91,28,19
2010,7.926,692.8,10,39,0,115,59,58
2011,9.556,631.6,7,39,0,94,17,11
2012,9.172,602.9,11,49,0,83,23,24
2013,8.688,663.1,13,41,0,105,30,33
2014,10.265,579.6,7,34,0,64,3,6
2015,10.158,466.8,28,56,0,96,8,13
2016,9.532,624.9,9,55,0,89,12,11
2017,9.57,694.1,10,57,0,88,23,30
2018,10.585,601.1,19,85,1,82,14,17
2019,10.179,555.7,15,56,0,77,11,12
2020,10.227,581.6,13,47,0,86,6,6
2021,8.98,613.8,4,37,0,97,11,38
2022,10.608,584.0,16,72,0,84,10,15
2023,12.108,547.8,16,71,1,50,7,9
