year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1941,7.661,1165.2,3,27,0,98,25,47
1942,8.043,827.3,1,42,0,90,38,78
1943,9.859,779.8,18,50,0,78,5,24
1944,8.475,1113.8,6,36,0,91,25,66
1945,5.259,419.2,1,9,0,67,27,43
1946,9.756,874.4,14,42,0,70,15,43
1947,9.628,639.1,29,78,0,84,34,69
1948,9.931,944.5,4,43,0,56,8,27
1949,9.69,840.6,6,46,0,86,14,39
1950,9.94,775.7,10,52,0,79,16,29
1951,9.13,1030.9,4,38,0,87,2,49
1952,9.129,827.9,13,40,0,86,22,53
1953,9.226,688.6,3,40,0,94,29,51
1954,7.864,1016.2,3,20,0,86,33,50
1955,8.059,1005.3,1,24,0,98,21,53
1956,7.31,1011.8,0,22,0,95,36,48
1957,9.071,1072.9,7,26,0,82,9,26
1958,8.802,955.4,6,39,0,98,17,59
1959,9.285,766.3,2,34,0,91,14,31
1960,8.913,1138.1,2,25,0,75,12,35
1961,9.874,814.4,2,43,0,71,8,40
1962,8.339,794.6,4,38,0,94,20,40
1963,7.661,810.5,3,23,0,91,41,76
1964,8.661,1017.0,7,42,0,76,28,52
1965,7.763,1166.0,4,19,0,89,29,61
1966,9.42,1266.4,2,28,0,66,15,31
1967,9.515,1077.5,5,34,0,76,12,29
1968,9.027,1235.7,0,25,0,88,13,44
1969,9.158,717.5,3,33,0,80,16,61
1970,8.568,1087.5,1,42,0,90,18,76
1971,12.738,675.2,2,28,0,11,0,1
1972,8.247,657.6,3,22,0,72,13,26
1973,8.279,789.2,0,30,0,100,28,83
1974,8.892,919.6,1,18,0,58,6,28
1975,9.377,966.4,1,23,1,68,3,32
1976,8.977,798.3,4,27,0,79,18,43
1977,9.302,985.1,1,13,0,58,16,47
1978,7.995,1018.3,0,15,0,85,26,75
1979,8.451,1246.7,0,22,0,79,17,67
1980,8.082,1025.9,3,20,0,76,18,54
1981,8.986,1127.5,0,30,0,75,29,56
1982,9.132,854.2,0,28,0,87,19,65
1983,9.634,989.5,5,40,0,64,15,45
1984,7.727,910.0,3,13,0,90,21,78
1985,7.887,1095.8,2,26,0,88,35,76
1986,8.409,974.7,0,39,0,80,37,74
1987,8.124,1085.0,1,30,0,76,40,71
1988,9.825,1027.8,3,28,0,67,10,42
1989,9.936,844.8,1,18,0,46,5,6
1990,10.236,1156.3,0,29,0,51,5,25
1991,8.951,886.7,3,28,0,73,24,50
1992,10.051,755.0,9,38,0,74,12,41
1993,9.424,1091.6,2,29,0,65,19,36
1994,10.53,826.0,10,49,0,48,13,33
1995,9.665,1118.4,3,28,0,69,11,45
1996,7.888,966.7,1,24,0,91,40,71
1997,9.496,766.3,0,26,0,69,16,34
1998,10.185,950.4,7,29,0,48,15,36
1999,10.025,1290.8,2,20,1,55,13,45
2000,10.243,1255.5,1,29,0,53,10,28
2001,10.187,1124.4,2,29,0,53,10,46
2002,10.241,1321.6,3,29,1,54,11,27
2003,10.197,749.1,15,62,1,83,26,55
2004,9.496,867.9,0,29,0,65,21,67
2005,9.362,995.0,3,31,0,71,28,57
2006,9.287,1031.2,5,41,0,83,34,87
2007,10.681,1114.8,3,31,0,47,5,25
2008,10.142,904.0,3,36,0,61,5,22
2009,9.734,1008.2,2,31,0,80,23,69
2010,8.865,1080.5,8,32,0,82,35,61
2011,10.211,978.7,4,36,0,70,18,29
2012,9.781,999.4,5,37,0,63,21,49
2013,9.215,1055.6,12,33,0,83,33,62
2014,10.647,859.1,5,20,0,60,2,19
2015,10.284,862.0,18,52,0,82,14,57
2016,10.369,1187.7,3,38,0,60,7,34
2017,10.329,1044.2,6,48,0,67,24,34
2018,11.231,818.1,7,61,0,64,20,31
2019,10.692,1069.3,10,42,0,55,13,52
2020,10.842,1170.3,4,31,0,58,2,5
2021,9.677,1103.6,2,27,0,73,18,38
2022,11.322,768.9,8,46,0,74,2,18
2023,11.391,840.3,12,50,0,58,15,21
2024,11.85,1221.4,4,46,0,28,9,16
