endDate;heatDays;summerDays;tropicalNights;iceDays
2002-08-31;7;30;0;16
2003-08-31;10;64;0;33
2004-08-31;0;25;0;26
2005-08-31;0;0;0;0
2006-08-31;0;0;0;0
2007-08-31;0;0;0;0
2008-08-31;1;28;0;16
2009-08-31;1;23;0;43
2010-08-31;3;29;0;46
2011-08-31;4;26;0;23
2012-08-31;3;30;0;37
2013-08-31;12;28;0;37
2014-08-31;1;16;0;7
2015-08-31;8;45;0;26
2016-08-31;4;24;0;16
2017-08-31;1;40;0;26
2018-08-31;0;33;0;36
2019-08-31;6;36;0;31
2020-08-31;3;24;0;13
2021-08-31;1;26;0;35
2022-08-31;5;35;0;17
2023-08-31;8;34;0;19
