year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,7.847,1082.2,4,40,7,135,106,100
1948,7.705,1035.9,0,10,0,91,28,43
1949,7.942,903.0,1,18,1,114,33,71
1950,7.399,1113.8,2,17,2,116,48,91
1951,7.419,1080.3,0,9,0,114,22,67
1952,6.713,1276.9,6,28,2,127,65,121
1953,7.573,912.1,0,12,0,98,54,69
1954,6.2,1260.7,0,4,0,113,51,95
1955,6.145,1017.3,0,2,0,134,65,83
1956,5.387,1176.0,0,1,0,128,72,87
1957,7.238,902.2,2,10,3,95,27,52
1958,6.715,1033.1,0,9,0,119,57,94
1959,7.93,748.5,1,12,1,101,30,68
1960,7.021,979.1,0,6,0,98,41,63
1961,7.884,983.7,0,12,1,85,34,65
1962,5.937,827.3,0,12,2,135,63,122
1963,5.826,906.1,0,6,0,116,77,96
1964,6.936,856.9,3,22,2,121,61,92
1965,6.058,1366.7,0,7,0,119,56,111
1966,7.097,1222.3,1,7,1,108,43,81
1967,7.336,920.8,0,14,0,115,38,74
1968,6.361,1169.0,0,4,0,127,57,89
1969,6.323,934.3,0,11,0,131,69,126
1970,6.304,1206.5,0,9,0,132,59,117
1971,7.232,750.1,0,19,0,118,41,101
1972,6.285,884.9,0,11,0,118,43,74
1973,6.425,1113.1,0,17,0,148,62,142
1974,7.13,1292.4,1,9,2,106,24,81
1975,7.234,886.0,0,11,0,120,22,70
1976,6.991,910.7,2,21,1,114,50,85
1977,7.179,1086.0,0,4,0,101,38,85
1978,6.176,1260.8,0,3,0,117,53,101
1979,6.675,1158.9,0,6,0,135,46,109
1980,6.091,1113.6,0,3,0,127,47,93
1981,6.825,1271.1,0,9,0,126,59,117
1982,7.568,1023.9,0,15,0,115,32,106
1983,7.643,1120.7,4,25,1,114,47,94
1984,6.218,1134.8,1,8,1,135,42,104
1985,6.479,941.8,1,15,0,125,62,87
1986,6.769,1148.7,0,9,0,118,55,103
1987,6.239,1387.6,0,11,0,113,69,95
1988,7.471,1413.4,0,11,0,104,31,93
1989,8.122,810.0,1,11,0,90,25,17
1990,8.047,950.1,1,17,0,94,31,66
1991,6.955,848.3,1,17,1,113,54,71
1992,7.972,1060.5,3,24,4,102,29,59
1993,7.121,1111.2,0,15,0,103,53,78
1994,8.582,1258.7,3,29,2,77,24,52
1995,7.366,1184.9,2,20,2,116,41,74
1996,5.888,966.5,0,10,0,131,72,107
1997,7.777,833.8,0,16,0,104,36,54
1998,7.729,1185.6,3,22,3,90,41,76
1999,7.866,1258.2,0,14,1,106,42,93
2000,8.531,1032.4,0,17,1,76,25,42
2001,7.691,1218.5,1,17,0,107,40,55
2002,8.308,1442.0,1,16,1,69,22,33
2003,8.519,731.7,16,51,11,116,44,74
2004,7.389,961.5,0,22,1,117,58,92
2005,7.438,1018.6,0,23,0,110,69,105
2006,8.183,935.2,5,27,4,103,50,92
2007,8.387,1198.0,2,13,2,73,27,61
2008,7.997,1054.0,0,14,0,99,24,60
2009,7.995,985.6,1,18,0,112,40,89
2010,6.722,1142.9,3,21,1,118,74,119
2011,8.612,945.5,3,17,1,92,35,45
2012,8.034,1017.0,4,23,0,86,40,79
2013,7.297,1211.0,3,23,2,118,55,94
2014,9.042,987.0,4,14,1,67,11,26
2015,8.921,811.9,13,37,6,92,33,76
2016,8.255,923.0,1,26,0,99,23,49
2017,8.319,1230.7,1,32,1,99,36,57
2018,9.422,776.5,6,45,3,92,39,66
2019,8.941,1116.4,7,33,4,85,22,64
2020,9.306,942.4,3,24,1,89,17,43
2021,7.815,1220.5,0,15,0,107,39,77
2022,9.641,917.6,7,43,1,87,23,61
2023,9.775,1096.8,7,40,3,70,22,47
2024,11.328,1015.3,3,35,2,30,11,10
