year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1908,8.372,674.8,7,42,0,99,22,24
1909,8.472,702.4,4,25,0,102,8,17
1910,9.421,862.6,1,33,0,67,1,7
1911,9.999,561.5,36,68,1,65,6,8
1912,9.036,673.9,8,24,0,70,12,4
1913,9.699,752.0,2,26,0,59,6,7
1914,9.428,830.4,6,47,0,64,18,27
1915,9.554,673.0,6,46,0,69,5,12
1916,9.611,834.1,2,28,0,61,3,6
1917,8.361,740.7,10,57,0,102,33,51
1918,9.597,737.6,7,36,0,72,10,15
1919,8.584,731.1,14,48,0,82,14,29
1920,9.629,625.0,3,40,0,82,7,0
1921,10.307,381.3,21,81,0,79,8,1
1922,8.757,994.7,5,34,0,80,8,31
1923,9.542,854.3,13,37,0,44,4,14
1924,8.981,845.3,4,28,0,91,18,12
1925,9.372,817.5,4,31,1,73,13,22
1926,10.102,789.9,6,30,0,54,10,8
1927,9.512,880.6,3,37,0,62,9,13
1928,9.975,753.7,11,50,0,50,0,8
1929,9.301,679.3,24,61,0,96,30,29
1930,10.507,978.5,15,37,0,52,1,0
1931,8.942,906.9,7,37,0,90,16,13
1932,9.579,806.8,12,50,0,87,5,4
1933,9.428,503.8,13,55,0,92,22,1
1934,10.822,599.3,9,58,0,55,2,9
1935,9.983,764.3,16,48,0,62,15,9
1936,11.326,679.5,5,35,0,41,3,2
1937,15.739,314.5,14,56,0,0,0,0
1938,14.601,271.2,11,49,0,11,0,0
1939,15.028,384.4,3,42,0,1,0,0
1940,14.864,494.0,2,37,0,2,0,0
1943,10.434,690.9,13,44,0,71,7,13
1944,11.014,389.5,14,50,0,49,3,6
1947,10.222,620.6,41,92,0,94,28,28
1948,10.06,695.9,13,33,0,60,8,11
1949,10.478,571.7,11,63,0,73,2,3
1950,9.916,987.3,13,50,0,69,16,22
1951,10.007,830.6,1,40,0,46,5,6
1952,9.678,930.0,13,43,4,72,4,24
1953,10.208,472.7,12,46,0,79,9,10
1954,9.456,760.9,6,34,0,64,18,12
1955,9.393,643.4,6,62,0,99,9,38
1956,8.715,778.9,4,22,0,85,30,30
1957,10.243,663.3,14,31,1,57,3,1
1958,10.01,876.0,1,41,0,65,1,14
1959,10.902,589.0,22,75,0,59,1,9
1960,10.234,833.0,1,26,0,42,9,14
1961,10.494,899.2,12,41,0,49,10,5
1962,8.843,667.2,4,35,0,81,12,18
1963,8.701,650.3,3,40,0,91,48,56
1964,9.995,733.2,17,56,0,65,13,20
1965,9.242,1053.9,1,18,0,61,3,23
1966,10.151,992.3,6,39,1,47,13,3
1967,10.186,965.3,10,42,0,56,10,8
1968,9.532,819.0,4,26,0,67,13,19
1969,9.63,644.8,12,54,0,71,20,34
1970,9.644,902.6,5,44,0,67,15,34
1971,9.833,555.9,9,46,0,64,11,28
1972,9.306,637.3,5,28,0,52,8,6
1973,10.008,573.7,24,63,0,80,6,13
1974,10.467,808.4,3,36,0,22,0,0
1975,10.496,699.0,15,52,0,57,2,5
1976,10.555,522.1,24,69,0,69,10,16
1977,10.221,827.6,3,25,0,45,3,3
1978,9.307,715.7,2,25,0,59,11,17
1979,9.53,868.6,4,38,0,63,16,38
1980,9.312,872.0,2,22,0,67,11,13
1981,9.935,1058.0,2,32,0,69,9,35
1982,10.502,815.2,9,57,0,56,15,25
1983,10.623,685.8,19,67,1,67,5,3
1984,9.737,886.6,7,26,0,44,0,8
1985,9.065,667.5,4,33,0,82,30,52
1986,9.693,742.2,9,45,0,66,17,31
1987,9.325,874.5,3,30,0,73,21,23
1988,10.746,821.3,4,35,0,34,1,7
1989,10.892,722.7,10,58,1,49,6,0
1990,11.047,724.2,14,49,0,36,0,1
1991,10.113,574.3,16,59,2,70,12,19
1992,10.706,783.7,7,53,0,44,3,0
1993,10.329,848.4,3,45,0,69,14,8
1994,11.387,790.7,23,53,1,37,0,1
1995,11.063,920.1,23,60,0,53,6,7
1996,9.789,469.1,5,41,0,57,13,9
1997,10.667,754.5,9,51,0,59,14,23
1998,10.612,825.1,12,36,0,51,4,8
1999,4.371,62.6,0,0,0,10,0,1
2008,11.158,324.4,2,19,0,32,0,0
2009,10.643,824.7,9,52,0,76,12,0
2010,9.64,668.6,15,51,0,96,28,0
2011,11.332,565.8,9,62,0,63,2,0
2012,10.556,750.0,11,50,0,59,13,0
2013,10.197,757.0,15,53,1,79,14,0
2014,11.722,783.8,8,51,0,41,1,0
2015,11.433,567.6,24,59,3,56,2,0
2016,10.854,731.6,12,60,0,60,5,0
2017,11.173,710.3,19,64,0,51,4,0
2018,11.745,750.4,24,96,0,53,7,0
2019,11.418,683.9,24,67,0,61,4,0
2020,12.137,638.2,23,80,2,33,0,0
2021,10.617,822.5,6,49,0,58,4,0
2022,12.305,593.1,40,90,0,48,6,0
2023,13.347,727.7,22,83,0,40,0,0
