endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-24;1;35;0;8
1952-09-24;7;35;0;20
1953-09-24;1;31;0;22
1954-09-24;1;29;0;36
1955-09-24;0;18;0;26
1956-09-24;1;35;0;39
1957-09-24;7;31;0;10
1958-09-24;3;31;0;16
1959-09-24;2;14;0;15
1960-09-24;0;19;0;20
1961-09-24;4;36;0;11
1962-09-24;4;33;0;23
1963-09-24;5;35;0;43
1964-09-24;2;36;0;26
1965-09-24;3;16;0;27
1966-09-24;1;18;0;20
1967-09-24;4;34;0;14
1968-09-24;2;28;0;12
1969-09-24;3;40;0;14
1970-09-24;1;30;0;10
1971-09-24;4;36;0;20
1972-09-24;null;null;null;null
1973-09-24;null;null;null;null
1974-09-24;null;null;null;null
1975-09-24;null;null;null;null
1976-09-24;4;28;0;14
1977-09-24;0;24;0;8
1978-09-24;0;17;0;12
1979-09-24;0;22;0;22
1980-09-24;2;18;0;22
1981-09-24;1;29;0;19
1982-09-24;1;25;0;30
1983-09-24;6;52;0;13
1984-09-24;2;16;0;16
1985-09-24;3;31;0;33
1986-09-24;4;33;1;39
1987-09-24;2;35;0;35
1988-09-24;6;31;0;4
1989-09-24;0;17;0;3
1990-09-24;1;33;0;6
1991-09-24;1;26;0;20
1992-09-24;17;44;0;10
1993-09-24;3;35;0;22
1994-09-24;12;58;0;7
1995-09-24;2;35;0;13
1996-09-24;0;24;0;34
1997-09-24;0;30;0;14
1998-09-24;9;43;0;11
1999-09-24;3;22;0;13
2000-09-24;10;46;0;14
2001-09-24;3;44;0;15
2002-09-24;6;40;0;8
2003-09-24;20;69;0;29
2004-09-24;3;37;0;21
2005-09-24;5;33;1;26
2006-09-24;5;42;0;32
2007-09-24;9;55;0;3
2008-09-24;2;45;0;4
2009-09-24;5;42;0;22
2010-09-24;12;38;0;39
2011-09-24;8;48;0;21
2012-09-24;16;58;0;22
2013-09-24;16;47;0;24
2014-09-24;4;30;0;10
2015-09-24;27;55;2;4
2016-09-24;5;54;0;9
2017-09-24;17;61;1;19
2018-09-24;6;62;0;19
2019-09-24;13;66;1;11
2020-09-24;4;45;0;1
2021-09-24;7;50;0;9
2022-09-24;17;65;0;2
2023-09-24;16;61;0;9
2024-09-24;23;77;2;2
