year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1935,10.38,649.7,6,39,0,52,11,8
1936,10.368,761.0,2,27,0,53,2,11
1937,10.86,639.3,7,39,0,44,5,8
1938,10.724,585.1,11,38,0,48,6,17
1939,10.543,791.3,2,31,0,40,3,7
1940,8.312,587.8,0,24,0,80,43,62
1941,9.276,716.4,11,24,2,70,26,32
1942,8.889,504.9,7,29,0,78,42,54
1943,11.124,562.5,10,28,0,40,6,16
1944,10.343,666.4,8,37,0,54,6,24
1950,10.903,671.6,4,25,0,36,7,9
1951,10.416,790.1,2,21,0,49,0,6
1952,10.11,597.8,5,23,1,48,2,26
1953,10.669,616.2,4,30,1,50,13,35
1954,9.436,770.5,2,18,0,57,18,17
1955,9.129,640.2,0,18,0,79,17,55
1956,8.496,943.8,0,10,0,65,28,29
1957,10.82,683.0,8,24,0,32,4,5
1958,10.096,775.2,0,22,0,68,7,27
1959,11.412,319.2,6,58,0,47,4,14
1960,10.287,667.9,0,16,0,39,11,16
1961,11.135,837.2,6,26,0,28,6,6
1962,9.219,605.1,0,10,0,48,12,21
1963,8.878,537.2,4,19,0,73,47,66
1964,10.17,423.5,11,42,1,59,12,8
1965,9.543,752.4,0,10,0,50,12,22
1966,10.63,671.2,2,26,0,46,20,28
1967,11.182,681.7,1,23,1,19,5,7
1968,10.536,670.3,2,28,0,48,7,19
1969,10.342,659.4,6,32,1,61,13,31
1970,9.608,791.0,0,30,0,68,20,57
1971,10.277,526.5,3,29,0,45,16,27
1972,9.658,689.3,5,18,0,30,6,10
1973,10.539,498.9,6,30,0,36,0,12
1974,10.498,642.0,2,12,0,17,0,0
1975,11.23,576.3,9,42,0,31,0,3
1976,10.752,479.2,8,41,1,46,11,27
1977,10.621,551.7,0,14,0,34,1,14
1978,9.924,680.2,0,17,0,44,13,25
1979,9.28,732.0,0,20,0,61,22,66
1980,9.976,734.4,2,16,0,45,8,10
1981,10.576,863.3,2,19,0,52,7,47
1982,11.11,596.9,5,40,0,49,8,1
1983,11.398,663.7,11,47,0,36,7,26
1984,10.065,833.3,3,21,2,50,4,15
1985,9.41,588.0,2,20,0,69,28,48
1986,9.609,649.8,3,31,1,56,29,47
1987,9.137,773.0,2,17,0,64,27,67
1988,11.158,705.3,0,22,0,22,0,14
1989,11.844,582.9,5,39,0,15,1,0
1990,12.031,582.5,6,35,1,15,1,4
1991,10.553,513.1,4,28,1,44,11,18
1992,11.285,621.3,5,34,2,27,3,4
1993,10.227,770.7,0,18,0,46,8,7
1994,10.907,827.5,16,31,3,29,6,4
1995,11.152,652.5,11,45,0,37,5,21
1996,8.904,509.7,3,18,0,71,31,35
1997,10.625,583.6,3,33,0,41,11,19
1998,11.019,986.4,4,18,2,26,2,5
1999,11.634,700.5,6,40,0,26,6,22
2000,11.419,662.1,4,20,0,26,1,9
2001,10.958,722.8,4,31,0,46,4,15
2002,11.254,855.5,7,23,0,34,3,11
2003,10.886,541.1,13,45,1,66,16,19
2004,10.708,785.3,1,24,0,47,4,21
2005,10.974,637.6,3,35,1,42,15,26
2006,10.903,703.2,9,44,0,70,12,32
2007,11.781,965.5,3,27,1,19,3,0
2008,11.214,701.2,7,24,0,29,0,0
2009,10.851,571.3,4,32,0,46,10,28
2010,9.87,649.8,10,31,2,59,31,62
2011,11.38,493.7,2,31,0,48,9,11
2012,10.706,551.9,3,27,1,38,15,2
2013,10.008,567.4,8,31,1,67,24,44
2014,12.13,666.2,4,32,1,16,1,2
2015,10.775,623.0,11,31,1,36,1,5
2016,11.347,582.1,9,40,1,37,6,8
2017,11.342,721.8,2,28,0,38,9,2
2018,12.241,468.0,20,70,1,43,9,11
2019,12.068,627.6,16,49,3,28,3,13
2020,11.998,599.4,6,35,4,22,1,0
2021,10.846,636.5,3,32,2,42,8,15
2022,12.457,551.7,16,51,0,23,0,3
2023,12.252,971.4,6,43,0,34,1,6
2024,12.635,863.8,5,45,1,24,8,1
