year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1935,9.42,744.6,6,39,0,70,14,12
1936,9.304,879.7,2,27,0,76,5,11
1937,9.45,744.7,7,39,0,82,13,25
1938,9.602,709.7,11,38,0,63,17,27
1939,9.338,952.3,2,31,0,67,13,16
1940,7.397,825.6,0,24,0,102,54,75
1941,8.29,855.9,11,24,2,92,30,40
1942,8.151,628.2,7,29,0,100,43,56
1943,9.724,650.6,10,28,0,61,9,26
1944,9.233,886.5,8,37,0,68,9,27
1950,9.473,803.4,4,25,0,64,15,19
1951,9.705,984.9,2,21,0,55,0,6
1952,8.683,759.3,5,23,1,84,7,54
1953,9.857,681.8,4,30,1,58,13,36
1954,8.767,940.1,2,18,0,67,18,17
1955,8.393,747.9,0,18,0,98,18,55
1956,7.796,1036.9,0,10,0,84,34,38
1957,9.644,836.0,8,24,0,51,8,13
1958,9.163,870.6,0,22,0,78,7,28
1959,10.235,393.4,6,58,0,63,9,14
1960,9.387,906.4,0,16,0,57,12,27
1961,9.725,1069.0,6,26,0,53,16,6
1962,7.853,705.6,0,10,0,75,24,32
1963,7.958,656.6,4,19,0,99,60,79
1964,9.123,556.6,11,42,1,81,17,16
1965,8.413,977.2,0,10,0,68,20,34
1966,9.424,886.5,2,26,0,63,21,31
1967,9.881,850.5,1,23,1,42,8,15
1968,9.127,724.7,2,28,0,76,18,24
1969,8.886,774.1,6,32,1,95,30,52
1970,8.73,925.7,0,30,0,80,29,67
1971,9.364,645.9,3,29,0,58,16,30
1972,8.787,756.8,5,18,0,48,8,10
1973,9.348,653.5,6,30,0,52,4,24
1974,9.853,864.2,2,12,0,22,0,2
1975,9.993,670.2,9,42,0,45,3,4
1976,9.548,586.6,8,41,1,66,13,40
1977,9.727,717.4,0,14,0,45,2,15
1978,8.853,831.4,0,17,0,69,20,31
1979,8.605,885.3,0,20,0,73,22,67
1980,8.922,872.1,2,16,0,72,17,30
1981,9.186,1024.3,2,19,0,80,17,72
1982,10.196,726.2,5,40,0,60,8,2
1983,10.195,794.5,11,47,0,61,11,27
1984,9.265,916.2,3,21,2,61,5,15
1985,8.467,734.8,2,20,0,94,39,64
1986,8.985,858.0,3,31,1,66,33,55
1987,8.433,935.0,2,17,0,74,30,67
1988,10.129,869.1,0,22,0,38,2,19
1989,10.605,692.3,5,39,0,40,3,0
1990,10.726,789.3,6,35,1,32,1,9
1991,9.439,727.4,4,28,1,62,12,18
1992,10.146,764.0,5,34,2,35,6,4
1993,8.926,978.7,0,18,0,70,17,26
1994,10.15,992.9,16,31,3,36,8,4
1995,9.518,719.5,11,45,0,76,17,40
1996,7.705,640.3,3,18,0,100,44,52
1997,9.539,709.1,3,33,0,59,13,22
1998,9.612,1115.1,4,18,2,52,9,17
1999,10.392,869.3,6,40,0,45,6,34
2000,10.497,749.0,4,20,0,39,4,16
2001,9.654,888.4,4,31,0,72,9,25
2002,9.982,1029.5,7,23,0,56,12,16
2003,9.94,643.9,13,45,1,78,16,22
2004,9.499,934.6,1,24,0,70,5,24
2005,9.8,778.1,3,35,1,65,20,40
2006,10.222,847.5,9,44,0,76,13,32
2007,10.474,1118.9,3,27,1,34,6,0
2008,9.966,767.0,7,24,0,49,3,5
2009,9.849,775.9,4,32,0,64,18,36
2010,8.328,824.5,10,31,2,96,58,91
2011,10.378,605.6,2,31,0,57,9,11
2012,9.679,682.0,3,27,1,54,19,9
2013,9.202,670.8,8,31,1,77,24,44
2014,11.023,796.7,4,32,1,27,4,3
2015,10.419,792.3,11,31,1,37,1,5
2016,10.147,690.9,9,40,1,62,7,9
2017,10.258,923.7,2,28,0,46,9,6
2018,11.127,608.4,20,70,1,55,9,11
2019,10.918,767.1,16,49,3,39,4,13
2020,11.009,687.7,6,35,4,29,1,0
2021,9.841,724.8,3,32,2,56,11,15
2022,11.248,666.0,16,51,0,41,8,3
2023,11.187,1279.0,6,43,0,45,3,16
2024,12.631,858.8,5,45,1,24,8,1
