month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1937-1;-5.62;0;0;0;19
1937-2;-1.04;0;0;0;4
1937-3;1.86;0;0;0;0
1937-4;6.18;0;0;0;0
1937-5;12.73;0;1;0;0
1937-6;15.77;0;10;0;0
1937-7;16.26;0;6;0;0
1937-8;14.66;0;3;0;0
1937-9;11.47;0;0;0;0
1937-10;8.11;0;0;0;0
1937-11;0.59;0;0;0;6
1937-12;-4.77;0;0;0;19
1938-1;-4.81;0;0;0;18
1938-2;-4.3;0;0;0;11
1938-3;3.45;0;0;0;0
1938-4;2.7;0;0;0;1
1938-5;9.58;0;0;0;0
1938-6;16.09;1;13;0;0
1938-7;15.8;0;8;0;0
1938-8;15.14;0;5;0;0
1938-9;11.74;0;0;0;0
1938-10;8.13;0;0;0;0
1938-11;3.07;0;0;0;0
1938-12;-3.98;0;0;0;16
1939-1;-4.14;0;0;0;20
1939-2;-2.73;0;0;0;6
1939-3;-1.55;0;0;0;9
1939-4;8.87;0;0;0;0
1939-5;null;null;null;null;null
1939-6;null;null;null;null;null
1939-7;null;null;null;null;null
1939-8;null;null;null;null;null
1939-9;null;null;null;null;null
1939-10;null;null;null;null;null
1939-11;null;null;null;null;null
1939-12;null;null;null;null;null
1940-1;null;null;null;null;null
1940-2;null;null;null;null;null
1940-3;null;null;null;null;null
1940-4;null;null;null;null;null
1940-5;null;null;null;null;null
1940-6;null;null;null;null;null
1940-7;null;null;null;null;null
1940-8;null;null;null;null;null
1940-9;10.95;0;2;0;0
1940-10;null;null;null;null;null
1940-11;2.48;0;0;0;0
1940-12;null;null;null;null;null
1941-1;null;null;null;null;null
1941-2;null;null;null;null;null
1941-3;null;null;null;null;null
1941-4;null;null;null;null;null
1941-5;4.18;0;0;0;0
1941-6;14.58;1;8;0;0
1941-7;16.1;2;11;0;0
1941-8;14.74;1;11;0;0
1941-9;10.45;0;2;0;0
1941-10;6.68;0;0;0;0
1941-11;-0.64;0;0;0;4
1941-12;-4.63;0;0;0;11
1942-1;-11.96;0;0;0;30
1942-2;-7.04;0;0;0;21
1942-3;null;null;null;null;null
1942-4;5.86;0;0;0;0
1942-5;10.77;0;4;0;0
1942-6;13.5;0;10;0;0
1942-7;14.75;0;10;0;0
1942-8;15.45;0;14;0;0
1942-9;15.3;0;9;0;0
1942-10;9.7;0;0;0;0
1942-11;-0.6;0;0;0;12
