endDate;heatDays;summerDays;tropicalNights;iceDays
1939-07-24;0;2;0;34
1940-07-24;0;0;0;45
1941-07-24;null;null;null;null
1942-07-24;0;1;0;48
1943-07-24;0;0;0;28
1944-07-24;null;null;null;null
1945-07-24;null;null;null;null
1946-07-24;0;4;0;31
1947-07-24;0;5;0;45
1948-07-24;0;0;0;21
1949-07-24;0;3;0;28
1950-07-24;0;7;0;26
1951-07-24;0;1;0;35
1952-07-24;0;9;0;47
1953-07-24;0;3;0;40
1954-07-24;0;0;0;40
1955-07-24;0;2;0;37
1956-07-24;0;4;0;53
1957-07-24;1;5;0;22
1958-07-24;0;0;0;44
1959-07-24;0;2;0;23
1960-07-24;0;0;0;31
1961-07-24;0;5;0;32
1962-07-24;0;2;0;45
1963-07-24;0;0;0;44
1964-07-24;0;1;0;34
1965-07-24;0;4;0;47
1966-07-24;0;0;0;26
1967-07-24;0;6;0;25
1968-07-24;0;8;0;27
1969-07-24;0;4;0;43
1970-07-24;0;2;0;48
1971-07-24;0;5;0;36
1972-07-24;0;1;0;33
1973-07-24;0;1;0;45
1974-07-24;0;0;0;23
1975-07-24;0;3;0;23
1976-07-24;null;null;null;null
1977-07-24;0;3;0;33
1978-07-24;0;0;0;48
1979-07-24;0;0;0;41
1980-07-24;null;null;null;null
1981-07-24;0;7;0;42
1982-07-24;0;6;0;34
1983-07-24;0;10;0;30
1984-07-24;2;5;0;51
1985-07-24;0;4;0;44
1986-07-24;0;4;0;54
1987-07-24;0;4;0;48
1988-07-24;0;3;0;35
1989-07-24;0;0;0;25
1990-07-24;0;4;0;24
1991-07-24;0;4;0;42
1992-07-24;0;2;0;27
1993-07-24;0;8;0;25
1994-07-24;0;12;0;24
1995-07-24;0;8;0;24
1996-07-24;0;7;0;43
1997-07-24;0;0;0;30
1998-07-24;0;8;0;27
1999-07-24;0;5;0;36
2000-07-24;0;4;0;30
2001-07-24;0;7;0;29
2002-07-24;1;11;0;20
2003-07-24;0;14;0;31
2004-07-24;0;5;0;41
2005-07-24;0;10;0;50
2006-07-24;0;13;0;48
2007-07-24;0;10;0;7
2008-07-24;0;4;0;19
2009-07-24;0;10;0;44
2010-07-24;0;17;0;46
2011-07-24;0;6;0;26
2012-07-24;0;11;0;33
2013-07-24;0;9;0;36
2014-07-24;0;8;0;28
2015-07-24;0;18;0;22
2016-07-24;0;11;0;20
2017-07-24;0;19;0;28
2018-07-24;0;2;0;39
2019-07-24;3;15;0;25
2020-07-24;0;2;0;20
2021-07-24;0;13;0;31
2022-07-24;0;17;0;20
2023-07-24;0;11;0;23
