endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-23;null;null;null;null
1952-10-23;null;null;null;null
1953-10-23;null;null;null;null
1954-10-23;null;null;null;null
1955-10-23;null;null;null;null
1956-10-23;null;null;null;null
1957-10-23;null;null;null;null
1958-10-23;6;43;0;16
1959-10-23;2;28;0;15
1960-10-23;3;28;0;18
1961-10-23;1;44;0;17
1962-10-23;4;39;0;20
1963-10-23;4;34;0;36
1964-10-23;3;40;0;13
1965-10-23;5;24;0;32
1966-10-23;2;28;0;20
1967-10-23;3;32;0;15
1968-10-23;4;24;0;18
1969-10-23;4;34;0;22
1970-10-23;1;35;0;27
1971-10-23;6;35;0;25
1972-10-23;6;27;0;8
1973-10-23;null;null;null;null
1974-10-23;null;null;null;null
1975-10-23;null;null;null;null
1976-10-23;null;null;null;null
1977-10-23;null;null;null;null
1978-10-23;null;null;null;null
1979-10-23;1;41;0;19
1980-10-23;4;33;0;21
1981-10-23;5;38;0;29
1982-10-23;2;51;0;15
1983-10-23;11;57;0;17
1984-10-23;6;26;0;21
1985-10-23;10;48;0;25
1986-10-23;5;53;0;28
1987-10-23;7;44;0;25
1988-10-23;3;35;0;6
1989-10-23;1;23;0;2
1990-10-23;4;38;0;8
1991-10-23;5;41;0;18
1992-10-23;14;53;0;16
1993-10-23;5;45;0;17
1994-10-23;17;57;0;9
1995-10-23;7;41;0;15
1996-10-23;4;34;0;14
1997-10-23;0;48;0;6
1998-10-23;12;48;0;9
1999-10-23;4;40;0;18
2000-10-23;12;60;0;16
2001-10-23;8;43;0;10
2002-10-23;8;43;0;15
2003-10-23;26;80;0;28
2004-10-23;2;47;0;24
2005-10-23;12;44;0;34
2006-10-23;12;58;0;38
2007-10-23;8;56;0;4
2008-10-23;9;59;0;4
2009-10-23;9;55;0;21
2010-10-23;16;48;0;27
2011-10-23;17;61;0;12
2012-10-23;17;62;0;21
2013-10-23;19;58;0;23
2014-10-23;null;null;null;null
2015-10-23;26;60;0;13
2016-10-23;7;49;0;7
2017-10-23;9;61;0;18
2018-10-23;8;71;0;17
2019-10-23;18;61;0;16
2020-10-23;7;49;0;1
2021-10-23;10;51;0;26
2022-10-23;12;61;0;7
2023-10-23;19;59;0;12
2024-10-23;18;63;0;11
