year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1957,10.327,614.9,9,29,1,41,9,11
1958,9.642,617.3,3,25,0,78,15,25
1959,10.703,459.1,4,40,2,55,12,28
1960,9.601,572.6,3,24,0,63,22,35
1961,10.933,552.4,6,34,0,30,11,23
1962,9.137,397.9,4,27,0,62,15,27
1963,8.751,380.5,7,39,2,79,47,71
1964,9.542,429.1,15,49,0,75,25,21
1965,8.997,687.5,1,20,0,65,23,52
1966,10.122,705.6,4,33,0,49,32,42
1967,10.734,578.1,5,37,0,35,11,14
1968,10.019,651.8,4,34,0,63,17,35
1969,9.641,482.6,9,46,0,82,28,50
1970,8.908,656.6,3,36,0,78,30,76
1971,9.912,400.7,12,45,1,55,17,33
1972,9.328,442.8,9,28,0,53,19,35
1973,9.865,541.2,3,38,0,62,6,19
1974,9.866,648.7,5,22,0,38,2,4
1975,10.651,470.2,8,49,0,42,3,1
1976,9.857,346.8,9,43,1,71,18,21
1977,9.933,603.1,1,17,0,48,8,31
1978,9.34,641.8,2,22,0,60,16,23
1979,8.977,515.8,7,42,0,79,25,64
1980,8.788,662.5,3,19,1,71,21,44
1981,10.12,712.0,2,35,0,60,19,54
1982,10.63,338.4,7,53,0,57,20,14
1983,11.079,553.2,14,56,1,38,12,27
1984,9.278,459.6,3,21,0,68,8,24
1985,8.958,471.6,2,32,1,73,34,53
1986,9.252,565.8,8,38,1,56,38,50
1987,8.273,655.2,1,19,0,76,39,70
1988,10.588,442.4,6,30,1,53,2,21
1989,11.521,433.7,6,46,0,30,0,0
1990,11.431,418.1,10,39,0,15,6,6
1991,9.98,345.2,6,39,1,64,17,21
1992,11.226,535.5,14,66,1,38,9,8
1993,10.255,597.1,1,35,0,57,12,31
1994,11.162,713.0,21,45,0,34,5,9
1995,10.917,780.8,10,53,0,48,9,24
1996,8.418,555.5,2,25,0,86,38,49
1997,10.404,472.1,5,51,0,57,14,37
1998,3.544,140.3,0,0,0,33,9,20
2005,11.299,478.0,8,44,0,55,12,30
2006,10.39,457.4,20,58,0,81,21,67
2007,11.739,606.4,9,54,0,48,4,6
2008,11.229,614.6,10,45,0,50,1,4
2009,10.579,530.6,7,47,0,66,14,29
2010,9.329,683.5,11,42,0,85,32,60
2011,10.82,655.3,4,52,0,75,13,17
2012,10.753,471.0,15,51,0,53,16,7
2013,9.876,676.5,13,47,0,83,28,45
2014,11.696,574.9,8,41,0,61,7,8
2015,10.984,493.2,25,49,0,67,2,6
2016,11.104,574.2,10,61,0,58,9,17
2017,10.925,537.5,8,50,0,61,13,40
2018,11.937,322.6,35,89,0,59,11,8
2019,11.899,418.1,29,71,0,55,3,9
2020,11.936,570.5,17,61,0,54,0,0
2021,10.492,616.6,7,56,0,71,10,27
2022,11.889,383.7,19,67,0,56,0,0
2023,12.075,572.7,18,72,1,54,1,0
2024,12.715,584.9,26,71,0,48,6,0
