endDate;heatDays;summerDays;tropicalNights;iceDays
1951-07-31;null;null;null;null
1952-07-31;null;null;null;null
1953-07-31;null;null;null;null
1954-07-31;null;null;null;null
1955-07-31;0;0;0;55
1956-07-31;0;0;0;53
1957-07-31;1;8;3;14
1958-07-31;0;4;0;33
1959-07-31;0;2;0;26
1960-07-31;null;null;null;null
1961-07-31;null;null;null;null
1962-07-31;0;3;0;40
1963-07-31;0;5;0;57
1964-07-31;0;3;0;48
1965-07-31;0;3;0;45
1966-07-31;0;0;0;22
1967-07-31;0;4;0;24
1968-07-31;0;3;0;26
1969-07-31;0;5;0;53
1970-07-31;0;0;0;48
1971-07-31;0;0;0;29
1972-07-31;0;2;0;34
1973-07-31;0;0;0;37
1974-07-31;0;2;0;19
1975-07-31;0;0;0;14
1976-07-31;0;4;0;38
1977-07-31;0;1;0;19
1978-07-31;0;0;0;33
1979-07-31;0;0;0;30
1980-07-31;0;1;0;31
1981-07-31;0;1;0;33
1982-07-31;0;0;0;33
1983-07-31;1;8;1;30
1984-07-31;0;2;0;45
1985-07-31;0;1;0;50
1986-07-31;0;0;0;49
1987-07-31;0;0;0;48
1988-07-31;0;6;1;20
1989-07-31;0;0;0;5
1990-07-31;0;1;0;8
1991-07-31;0;2;0;33
1992-07-31;0;1;0;10
1993-07-31;0;0;0;34
1994-07-31;0;10;0;12
1995-07-31;0;0;0;21
1996-07-31;0;3;0;48
1997-07-31;0;0;0;21
1998-07-31;0;6;0;20
1999-07-31;0;3;0;19
2000-07-31;0;7;0;24
2001-07-31;0;3;0;25
2002-07-31;0;7;0;16
2003-07-31;0;10;0;37
2004-07-31;0;1;0;41
2005-07-31;0;7;1;45
2006-07-31;0;15;0;41
2007-07-31;0;9;4;7
2008-07-31;0;3;0;10
2009-07-31;0;6;0;34
2010-07-31;1;12;2;48
2011-07-31;0;2;0;33
2012-07-31;0;13;0;28
2013-07-31;1;11;2;43
2014-07-31;0;3;0;13
2015-07-31;0;16;3;18
2016-07-31;0;3;0;12
2017-07-31;0;11;0;26
2018-07-31;0;2;0;39
2019-07-31;1;16;3;19
2020-07-31;0;2;0;8
2021-07-31;0;12;0;27
2022-07-31;0;14;3;17
2023-07-31;0;11;0;16
2024-07-31;0;13;1;4
