year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1946,8.035,760.5,1,14,0,93,44,38
1947,8.615,667.6,17,60,0,106,54,56
1948,9.527,699.7,7,25,0,77,11,11
1949,9.551,712.5,2,23,0,66,6,8
1950,8.719,764.2,2,23,0,82,19,9
1951,8.856,753.4,2,19,0,72,4,13
1952,7.869,687.0,2,19,0,95,14,34
1953,9.266,585.1,5,25,0,75,14,25
1954,7.992,850.5,1,15,0,86,31,19
1955,7.941,716.7,0,19,0,105,29,53
1956,7.294,676.4,0,8,0,96,35,44
1957,8.913,770.4,6,16,0,66,6,9
1958,8.511,746.5,0,20,0,89,13,28
1959,9.453,394.8,8,50,0,85,16,14
1960,8.917,854.2,1,14,0,67,13,21
1961,9.307,1005.8,5,21,0,63,16,6
1962,7.582,806.8,0,7,0,85,22,18
1963,7.527,703.5,5,22,0,107,54,78
1964,8.291,695.7,7,35,0,88,23,22
1965,7.897,964.2,0,10,0,83,12,30
1966,8.621,976.1,3,25,0,69,26,37
1967,9.471,829.7,0,22,0,57,7,14
1968,8.711,817.2,4,27,0,81,19,28
1969,8.366,724.6,6,37,1,109,44,69
1970,8.147,831.3,3,28,0,96,33,78
1971,9.013,603.6,5,33,0,71,14,21
1972,8.455,603.5,6,20,0,72,16,10
1973,8.795,695.5,6,34,0,63,6,19
1974,9.38,872.8,2,10,0,27,0,1
1975,9.658,591.5,10,40,0,57,0,6
1976,8.805,601.7,10,49,0,93,25,41
1977,8.94,680.4,2,15,0,56,9,8
1978,8.312,824.7,4,23,0,78,31,28
1979,7.773,879.5,2,18,0,83,34,69
1980,8.193,905.2,0,19,0,98,25,35
1981,9.112,942.5,7,24,0,81,20,60
1982,9.442,695.0,11,37,0,66,10,12
1983,9.544,858.4,10,46,0,60,12,23
1984,8.026,801.8,2,16,0,97,15,12
1985,7.781,765.5,2,19,0,86,36,36
1986,7.982,723.8,4,27,0,79,32,34
1987,8.063,955.0,3,14,1,83,37,57
1988,9.205,908.3,0,17,0,60,6,11
1989,10.007,734.7,3,37,0,58,6,1
1990,10.287,870.6,7,31,0,35,6,1
1991,9.293,658.5,7,28,2,59,11,12
1992,10.403,865.4,8,59,2,40,9,7
1993,8.858,979.0,0,27,0,70,14,10
1994,10.448,882.4,19,36,3,33,9,7
1995,8.968,841.8,12,45,0,84,25,17
1996,7.054,522.4,5,21,0,122,47,30
1997,9.523,719.1,12,46,0,76,14,13
1998,9.778,1052.4,8,27,1,58,14,11
1999,10.631,790.3,18,51,0,58,3,20
2004,2.839,36.2,0,0,0,12,0,3
2005,9.529,744.7,3,30,0,70,15,31
2006,10.142,647.1,13,51,0,82,17,18
2007,10.359,977.4,5,24,0,40,8,5
2008,10.006,770.8,11,32,0,60,5,6
2009,9.773,723.1,2,38,0,65,16,13
2010,8.135,676.3,12,26,1,107,55,71
2011,9.933,723.0,1,26,0,69,9,8
2012,9.48,637.6,7,33,0,64,17,0
2013,9.187,663.7,8,29,0,88,21,0
2014,10.91,686.8,2,31,0,42,13,0
2015,10.255,832.9,8,25,0,43,2,0
2016,9.967,636.4,8,36,0,71,11,0
2017,9.92,907.5,0,23,0,51,9,0
2018,10.825,456.1,23,74,1,65,8,0
2019,10.684,668.3,15,46,1,48,2,0
2020,10.83,659.1,11,37,0,31,0,0
2021,9.667,786.0,2,36,0,66,14,0
2022,10.706,738.4,15,47,0,56,6,0
2023,10.823,1110.5,5,46,0,55,4,0
2024,12.53,741.6,6,45,0,26,6,0
