year,month,averageTemperature,totalPrecipitation,averageSnowCover
1946,1,-0.742,55.0,10.0
1946,2,3.136,98.0,15.0
1946,3,3.319,40.6,31.0
1946,4,9.663,23.2,0.0
1946,5,13.497,126.3,0.0
1946,6,9.477,104.1,0.0
1946,7,16.123,53.7,0.0
1946,8,16.239,26.1,0.0
1946,9,14.233,110.8,0.0
1946,10,7.565,65.5,0.0
1946,11,5.107,45.3,0.0
1946,12,-1.465,11.9,15.0
1947,1,-4.355,29.6,44.0
1947,2,-7.646,24.7,107.0
1947,3,1.335,64.3,171.0
1947,4,8.837,78.2,0.0
1947,5,15.126,21.6,0.0
1947,6,18.037,45.8,0.0
1947,7,18.203,75.6,0.0
1947,8,19.258,32.0,0.0
1947,9,16.887,52.4,0.0
1947,10,8.119,20.4,0.0
1947,11,5.81,132.0,2.0
1947,12,2.677,91.0,2.0
1948,1,3.035,106.5,29.0
1948,2,1.414,53.1,1.0
1948,3,5.203,28.4,0.0
1948,4,10.617,34.5,0.0
1948,5,13.39,59.5,0.0
1948,6,15.697,48.5,0.0
1948,7,17.252,124.3,0.0
1948,8,16.51,117.6,0.0
1948,9,14.48,49.3,0.0
1948,10,9.161,26.3,0.0
1948,11,4.737,26.3,0.0
1948,12,2.545,25.4,0.0
1949,1,2.784,25.7,0.0
1949,2,3.414,37.8,0.0
1949,3,2.39,44.6,61.0
1949,4,10.143,75.2,0.0
1949,5,12.232,116.4,0.0
1949,6,13.99,75.0,0.0
1949,7,16.587,56.2,0.0
1949,8,16.819,50.8,0.0
1949,9,16.553,41.7,0.0
1949,10,10.91,19.3,0.0
1949,11,4.677,58.5,0.0
1949,12,3.748,111.3,0.0
1950,1,0.423,41.9,0.0
1950,2,3.661,74.0,0.0
1950,3,5.423,23.4,0.0
1950,4,6.687,74.7,0.0
1950,5,12.971,87.1,0.0
1950,6,16.893,63.9,0.0
1950,7,16.816,125.1,0.0
1950,8,17.429,46.2,0.0
1950,9,12.77,86.6,0.0
1950,10,7.835,36.3,0.0
1950,11,4.523,74.7,0.0
1950,12,-1.103,30.3,12.0
1951,1,1.968,84.4,19.0
1951,2,1.907,69.7,30.0
1951,3,2.387,102.0,10.0
1951,4,6.86,60.0,0.0
1951,5,11.203,67.9,0.0
1951,6,15.243,55.2,0.0
1951,7,16.329,67.9,0.0
1951,8,16.848,28.2,0.0
1951,9,14.607,53.7,0.0
1951,10,7.297,15.3,0.0
1951,11,7.153,96.4,0.0
1951,12,4.068,52.7,0.0
1952,1,1.258,57.4,8.0
1952,2,1.503,11.4,23.0
1952,3,2.068,66.4,42.0
1952,4,10.54,18.3,9.0
1952,5,12.171,54.3,0.0
1952,6,14.023,73.7,0.0
1952,7,16.681,59.5,0.0
1952,8,16.803,101.1,0.0
1952,9,10.277,57.6,0.0
1952,10,6.965,65.1,0.0
1952,11,1.697,62.7,12.0
1952,12,0.19,59.5,38.0
1953,1,0.965,36.4,14.0
1953,2,0.368,20.4,80.0
1953,3,4.639,19.9,3.0
1953,4,8.503,37.7,0.0
1953,5,12.971,89.2,0.0
1953,6,16.47,71.0,0.0
1953,7,16.968,75.7,0.0
1953,8,16.174,71.9,0.0
1953,9,12.773,58.1,0.0
1953,10,10.719,18.9,0.0
1953,11,6.347,39.8,0.0
1953,12,3.665,46.1,0.0
1954,1,-1.674,30.5,23.0
1954,2,-3.461,29.0,37.0
1954,3,3.91,37.8,5.0
1954,4,5.853,31.0,0.0
1954,5,12.529,42.3,0.0
1954,6,15.543,53.4,0.0
1954,7,14.035,174.5,0.0
1954,8,15.723,143.9,0.0
1954,9,13.167,66.9,0.0
1954,10,10.532,84.0,0.0
1954,11,4.72,84.3,0.0
1954,12,4.152,72.9,0.0
1955,1,-1.142,51.8,22.0
1955,2,-1.711,28.6,76.0
1955,3,0.355,40.3,33.0
1955,4,6.987,45.1,0.0
1955,5,9.771,52.9,0.0
1955,6,13.977,69.4,0.0
1955,7,17.874,113.2,0.0
1955,8,17.555,50.0,0.0
1955,9,13.64,59.7,0.0
1955,10,8.713,100.1,0.0
1955,11,5.177,28.0,0.0
1955,12,3.416,77.6,3.0
1956,1,0.742,84.6,13.0
1956,2,-8.314,22.7,273.0
1956,3,3.487,50.6,2.0
1956,4,4.81,37.4,6.0
1956,5,12.632,25.4,0.0
1956,6,13.427,62.7,0.0
1956,7,16.623,116.6,0.0
1956,8,13.348,94.3,0.0
1956,9,13.827,45.5,0.0
1956,10,8.755,44.4,0.0
1956,11,3.837,54.0,3.0
1956,12,3.565,38.2,9.0
1957,1,2.5,62.1,1.0
1957,2,4.036,62.2,2.0
1957,3,6.077,77.6,0.0
1957,4,7.59,10.8,0.0
1957,5,9.939,37.7,0.0
1957,6,16.357,55.2,0.0
1957,7,17.061,103.7,0.0
1957,8,15.119,95.0,0.0
1957,9,11.42,123.8,0.0
1957,10,9.877,46.9,0.0
1957,11,5.34,24.2,0.0
1957,12,1.335,71.2,69.0
1958,1,0.413,57.2,77.0
1958,2,1.618,82.1,33.0
1958,3,0.323,14.7,10.0
1958,4,5.367,58.9,0.0
1958,5,12.59,94.8,0.0
1958,6,14.653,49.7,0.0
1958,7,16.829,66.6,0.0
1958,8,16.765,98.1,0.0
1958,9,14.693,63.5,0.0
1958,10,10.158,83.4,0.0
1958,11,4.637,19.7,0.0
1958,12,3.59,57.8,3.0
1959,1,0.435,79.4,212.0
1959,2,0.414,8.5,1.0
1959,3,6.284,22.7,0.0
1959,4,9.507,33.6,0.0
1959,5,13.358,6.5,0.0
1959,6,16.237,60.5,0.0
1959,7,19.29,43.2,0.0
1959,8,18.194,29.7,0.0
1959,9,13.41,2.3,0.0
1959,10,9.013,30.6,0.0
1959,11,3.76,36.8,0.0
1959,12,2.826,41.0,0.0
1960,1,1.413,59.4,54.0
1960,2,1.238,36.3,0.0
1960,3,4.423,20.7,0.0
1960,4,7.677,53.3,0.0
1960,5,13.1,64.3,0.0
1960,6,16.293,39.5,0.0
1960,7,15.665,65.6,0.0
1960,8,15.51,183.5,0.0
1960,9,12.933,46.7,0.0
1960,10,9.548,70.5,0.0
1960,11,6.787,105.3,0.0
1960,12,2.184,109.1,116.0
1961,1,0.161,89.0,19.0
1961,2,5.357,82.0,4.0
1961,3,6.132,67.6,0.0
1961,4,10.627,50.5,0.0
1961,5,10.735,98.0,0.0
1961,6,16.663,49.8,0.0
1961,7,15.374,113.5,0.0
1961,8,15.739,133.9,0.0
1961,9,16.137,31.3,0.0
1961,10,10.839,81.2,0.0
1961,11,4.147,109.8,0.0
1961,12,-0.277,99.2,0.0
1962,1,2.916,89.9,0.0
1962,2,1.668,66.9,13.0
1962,3,0.552,47.9,12.0
1962,4,8.2,59.1,0.0
1962,5,9.923,93.6,0.0
1962,6,13.98,63.8,0.0
1962,7,14.668,122.8,0.0
1962,8,14.987,85.4,0.0
1962,9,12.41,54.1,0.0
1962,10,9.939,18.4,0.0
1962,11,3.66,24.9,0.0
1962,12,-2.229,80.0,74.0
1963,1,-6.655,22.6,357.0
1963,2,-4.993,13.4,552.0
1963,3,2.839,50.8,84.0
1963,4,8.483,39.7,0.0
1963,5,12.413,44.8,0.0
1963,6,16.453,74.2,0.0
1963,7,17.348,62.7,0.0
1963,8,15.89,129.9,0.0
1963,9,13.3,95.5,0.0
1963,10,8.558,33.9,0.0
1963,11,7.763,121.7,0.0
1963,12,-1.781,14.3,113.0
1964,1,-0.939,25.7,0.0
1964,2,1.179,38.9,29.0
1964,3,0.865,34.3,3.0
1964,4,8.7,52.4,0.0
1964,5,13.3,77.9,0.0
1964,6,16.253,40.1,0.0
1964,7,16.935,48.4,0.0
1964,8,15.848,133.9,0.0
1964,9,13.447,68.1,0.0
1964,10,7.165,65.7,0.0
1964,11,5.193,45.7,0.0
1964,12,1.419,64.6,42.0
1965,1,2.245,75.3,13.0
1965,2,0.525,41.4,6.0
1965,3,2.903,33.0,9.0
1965,4,7.117,106.0,0.0
1965,5,11.745,131.8,0.0
1965,6,15.223,43.7,0.0
1965,7,14.832,137.5,0.0
1965,8,14.365,60.5,0.0
1965,9,12.95,74.7,0.0
1965,10,8.539,51.5,0.0
1965,11,0.677,60.4,92.0
1965,12,3.074,148.4,4.0
1966,1,-1.355,60.3,149.0
1966,2,1.518,108.3,471.0
1966,3,3.968,60.3,1.0
1966,4,7.287,68.3,11.0
1966,5,13.342,64.0,0.0
1966,6,17.607,102.3,0.0
1966,7,15.887,87.7,0.0
1966,8,15.468,128.3,0.0
1966,9,12.88,45.5,0.0
1966,10,10.548,56.6,0.0
1966,11,2.967,71.1,1.0
1966,12,2.845,123.4,1.0
1967,1,2.474,66.8,8.0
1967,2,3.979,55.7,0.0
1967,3,6.168,69.4,0.0
1967,4,6.657,27.1,0.0
1967,5,12.894,84.7,0.0
1967,6,15.057,59.4,0.0
1967,7,18.226,57.0,0.0
1967,8,16.342,66.6,0.0
1967,9,13.84,91.2,0.0
1967,10,10.852,94.2,0.0
1967,11,4.763,49.6,0.0
1967,12,1.952,108.0,19.0
1968,1,-0.235,76.4,170.0
1968,2,0.772,20.4,20.0
1968,3,5.103,60.5,0.0
1968,4,9.183,23.7,0.0
1968,5,10.471,65.6,0.0
1968,6,16.723,117.6,0.0
1968,7,16.335,45.1,0.0
1968,8,17.352,95.3,0.0
1968,9,14.25,158.8,0.0
1968,10,10.835,91.6,0.0
1968,11,4.933,38.0,0.0
1968,12,-1.374,24.2,10.0
1969,1,2.329,71.0,12.0
1969,2,-1.664,52.1,396.0
1969,3,0.003,36.3,93.0
1969,4,7.33,76.6,0.0
1969,5,12.829,78.0,0.0
1969,6,15.817,91.0,0.0
1969,7,18.539,74.5,0.0
1969,8,17.265,96.7,0.0
1969,9,14.057,11.1,0.0
1969,10,11.148,47.7,0.0
1969,11,5.873,69.5,1.0
1969,12,-3.797,20.1,53.0
1970,1,-2.768,19.1,109.0
1970,2,-0.871,92.1,86.0
