month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1962-1;0.71;0;0;0;5
1962-2;0.26;0;0;0;4
1962-3;2.03;0;0;0;4
1962-4;11.88;0;7;0;0
1962-5;13.11;0;1;0;0
1962-6;16.31;2;11;0;0
1962-7;18.58;4;16;0;0
1962-8;21.24;12;26;1;0
1962-9;14.78;1;6;0;0
1962-10;10.65;0;0;0;0
1962-11;3.93;0;0;0;2
1962-12;-3.43;0;0;0;16
1963-1;-6.04;0;0;0;25
1963-2;-5.21;0;0;0;19
1963-3;2.65;0;0;0;2
1963-4;11.38;0;0;0;0
1963-5;14.81;0;5;0;0
1963-6;18.81;1;15;1;0
1963-7;21.09;11;26;1;0
1963-8;20.15;7;20;2;0
1963-9;16.64;0;9;0;0
1963-10;10.36;0;0;0;0
1963-11;8.49;0;0;0;0
1963-12;-5.26;0;0;0;22
1964-1;-5.27;0;0;0;21
1964-2;0.69;0;0;0;6
1964-3;1.33;0;0;0;5
1964-4;11.67;0;0;0;0
1964-5;14.99;0;4;0;0
1964-6;20.4;3;20;0;0
1964-7;20.18;9;24;0;0
1964-8;18.39;5;15;0;0
1964-9;15.33;1;6;0;0
1964-10;9.05;0;0;0;0
1964-11;6.24;0;0;0;0
1964-12;-1.12;0;0;0;10
1965-1;-0.24;0;0;0;1
1965-2;-3.09;0;0;0;8
1965-3;4.17;0;0;0;0
1965-4;8.74;0;0;0;0
1965-5;13.25;0;4;0;0
1965-6;17.56;4;10;1;0
1965-7;18.59;3;13;0;0
1965-8;17.05;1;11;0;0
1965-9;15.68;0;3;0;0
1965-10;8.32;0;0;0;0
1965-11;2.17;0;0;0;5
1965-12;2.29;0;0;0;0
1966-1;-4.06;0;0;0;21
1966-2;6.55;0;0;0;0
1966-3;5.47;0;0;0;0
1966-4;11.25;0;1;0;0
1966-5;13.91;0;6;0;0
1966-6;17.85;0;14;0;0
1966-7;17.72;1;15;0;0
1966-8;18.09;4;15;0;0
1966-9;15.12;0;5;0;0
1966-10;13.38;0;1;0;0
1966-11;3.58;0;0;0;0
1966-12;1.41;0;0;0;1
1967-1;-1.16;0;0;0;8
1967-2;2.27;0;0;0;0
1967-3;6.96;0;0;0;0
1967-4;10.29;0;0;0;0
1967-5;14.55;0;5;0;0
1967-6;17.07;5;14;0;0
1967-7;20.87;11;27;0;0
1967-8;18.93;4;22;0;0
1967-9;15.98;2;6;0;0
1967-10;11.48;0;0;0;0
1967-11;3.8;0;0;0;0
1967-12;0.47;0;0;0;3
1968-1;-2.26;0;0;0;11
1968-2;2.39;0;0;0;1
1968-3;6.6;0;1;0;0
1968-4;11.84;0;4;0;0
1968-5;14.73;0;9;0;0
1968-6;17.65;4;21;0;0
1968-7;18.73;9;18;0;0
1968-8;17.16;0;11;0;0
1968-9;15.18;0;2;0;0
1968-10;10.11;0;0;0;0
1968-11;5.62;0;0;0;2
1968-12;-2.62;0;0;0;15
1969-1;-2.57;0;0;0;14
1969-2;-0.97;0;0;0;8
1969-3;2.84;0;0;0;1
1969-4;9.9;0;4;0;0
