endDate;heatDays;summerDays;tropicalNights;iceDays
1962-09-17;19;67;1;13
1963-09-17;19;69;4;46
1964-09-17;18;69;0;32
1965-09-17;8;40;1;9
1966-09-17;5;56;0;21
1967-09-17;22;73;0;8
1968-09-17;13;66;0;12
1969-09-17;13;64;0;23
1970-09-17;null;null;null;null
1971-09-17;null;null;null;null
1972-09-17;13;44;1;20
1973-09-17;11;62;0;5
1974-09-17;null;null;null;null
1975-09-17;null;null;null;null
1976-09-17;9;49;3;21
1977-09-17;4;62;0;10
1978-09-17;2;41;0;13
1979-09-17;7;70;1;19
1980-09-17;0;0;0;0
1981-09-17;0;0;0;0
1982-09-17;0;0;0;0
1983-09-17;35;83;1;8
1984-09-17;8;45;0;9
1985-09-17;8;50;3;34
1986-09-17;17;73;2;28
1987-09-17;9;57;1;34
1988-09-17;21;65;1;4
1989-09-17;null;null;null;null
1990-09-17;26;65;0;12
1991-09-17;13;61;2;19
1992-09-17;35;83;6;3
1993-09-17;22;76;2;16
1994-09-17;42;90;2;8
1995-09-17;33;69;0;11
1996-09-17;7;53;0;38
1997-09-17;10;79;1;20
1998-09-17;26;75;5;6
1999-09-17;12;68;2;13
2000-09-17;31;87;1;13
2001-09-17;31;79;3;4
2002-09-17;null;null;null;null
2003-09-17;null;null;null;null
2004-09-17;null;null;null;null
2005-09-17;18;68;2;21
2006-09-17;28;66;4;24
2007-09-17;33;87;4;1
2008-09-17;13;82;0;5
2009-09-17;19;79;1;19
2010-09-17;22;64;4;21
2011-09-17;20;84;3;12
2012-09-17;41;97;2;15
2013-09-17;34;78;8;17
2014-09-17;16;67;2;8
2015-09-17;41;83;12;3
2016-09-17;20;86;2;10
2017-09-17;41;88;8;23
2018-09-17;41;110;4;12
2019-09-17;42;93;10;3
2020-09-17;29;79;0;5
2021-09-17;33;88;2;7
2022-09-17;44;99;7;1
2023-09-17;null;null;null;null
