year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1952,7.809,758.8,2,18,0,108,12,26
1953,9.17,611.7,5,26,0,86,12,17
1954,7.932,889.1,0,14,0,96,29,8
1955,7.79,706.5,0,24,0,111,26,46
1956,7.2,734.1,0,11,0,110,32,38
1957,8.831,766.2,5,18,0,77,5,11
1958,8.531,814.4,0,22,0,113,9,25
1959,9.234,421.8,5,53,0,98,17,2
1960,8.784,876.2,0,14,0,80,12,12
1961,9.105,1008.3,2,18,0,70,17,7
1962,7.367,800.5,0,5,0,89,21,21
1963,6.811,219.6,0,1,0,31,12,10
1964,8.058,607.2,4,26,0,95,23,23
1965,7.705,805.8,0,6,0,93,13,20
1966,8.429,791.6,2,22,0,76,29,25
1967,9.318,767.4,0,16,0,58,7,11
1968,8.44,748.6,3,26,0,89,17,16
1969,8.001,690.4,4,35,0,110,40,58
1970,7.828,787.0,4,26,0,109,34,49
1971,8.724,554.7,3,30,0,86,14,17
1972,7.78,676.9,5,20,0,97,18,13
1973,8.589,706.6,7,39,0,74,6,14
1974,9.074,744.7,0,14,0,47,1,0
1975,9.25,567.4,12,42,0,63,2,1
1976,8.597,574.0,10,42,0,92,16,27
1977,8.745,778.3,2,12,0,63,7,7
1978,7.999,812.4,1,15,0,92,28,22
1979,7.696,716.1,1,15,0,89,34,70
1980,7.923,797.0,0,11,0,92,24,24
1981,8.236,820.0,3,19,0,96,27,55
1982,8.593,656.4,9,27,0,87,18,3
1983,9.425,717.8,5,39,0,69,14,13
1984,8.173,755.7,2,13,0,91,9,7
1985,7.663,761.8,2,16,0,96,42,29
1986,8.07,676.0,4,22,0,77,33,28
1987,7.495,814.7,0,9,0,81,30,35
1988,9.452,854.6,0,11,0,53,3,6
1989,9.697,651.2,1,31,0,53,9,0
1990,9.736,762.9,3,19,0,42,4,0
1991,8.216,640.8,2,17,0,94,14,11
1992,9.778,681.5,4,37,0,60,6,1
1993,8.668,974.1,0,22,0,76,13,7
1994,9.715,873.8,15,31,2,49,9,4
1995,9.123,800.6,6,41,0,88,24,9
1996,7.208,514.2,4,17,0,117,46,23
1997,9.312,683.1,3,32,0,72,14,12
1998,9.426,970.9,1,13,0,50,9,8
1999,10.364,647.5,2,32,0,50,1,13
2000,10.489,761.0,2,15,0,31,6,9
2001,9.53,940.8,2,19,0,72,7,14
2002,10.137,1011.1,5,26,0,54,13,6
2003,9.653,624.8,11,45,0,90,13,21
2004,9.734,870.3,6,26,0,60,1,9
2005,9.454,827.9,3,28,0,76,11,36
2006,10.05,718.5,11,51,0,77,13,22
2007,10.289,1026.8,4,24,0,43,8,6
2008,9.86,739.8,10,33,0,63,4,10
2009,9.578,698.7,4,31,0,70,15,21
2010,7.943,751.2,12,30,1,112,53,89
2011,9.807,828.2,3,28,0,77,10,13
2012,9.352,688.0,3,32,0,62,18,14
2013,9.047,737.7,7,25,0,91,20,32
2014,10.798,717.6,2,35,0,49,12,5
2015,10.143,835.3,6,23,0,51,1,8
2016,9.884,626.8,9,41,0,78,12,13
2017,9.923,854.7,1,18,0,54,8,10
2018,10.61,529.2,21,76,0,71,8,5
2019,10.535,790.3,16,44,0,56,2,1
2020,10.681,677.2,11,38,0,34,1,0
2021,9.61,747.2,3,35,0,70,13,22
2022,10.563,717.4,17,51,0,60,6,1
2023,10.753,1169.2,9,44,0,56,3,13
2024,12.291,754.4,8,42,0,27,4,9
