endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-20;null;null;null;null
1952-10-20;null;null;null;null
1953-10-20;null;null;null;null
1954-10-20;null;null;null;null
1955-10-20;null;null;null;null
1956-10-20;null;null;null;null
1957-10-20;null;null;null;null
1958-10-20;null;null;null;null
1959-10-20;null;null;null;null
1960-10-20;null;null;null;null
1961-10-20;null;null;null;null
1962-10-20;null;null;null;null
1963-10-20;null;null;null;null
1964-10-20;null;null;null;null
1965-10-20;null;null;null;null
1966-10-20;null;null;null;null
1967-10-20;null;null;null;null
1968-10-20;null;null;null;null
1969-10-20;null;null;null;null
1970-10-20;null;null;null;null
1971-10-20;null;null;null;null
1972-10-20;null;null;null;null
1973-10-20;null;null;null;null
1974-10-20;null;null;null;null
1975-10-20;null;null;null;null
1976-10-20;null;null;null;null
1977-10-20;null;null;null;null
1978-10-20;null;null;null;null
1979-10-20;2;39;0;24
1980-10-20;2;24;0;17
1981-10-20;6;42;2;25
1982-10-20;2;44;0;28
1983-10-20;11;67;2;15
1984-10-20;4;27;0;16
1985-10-20;6;43;0;31
1986-10-20;4;52;0;31
1987-10-20;5;42;0;36
1988-10-20;8;37;0;8
1989-10-20;2;38;1;13
1990-10-20;4;43;0;9
1991-10-20;4;40;0;19
1992-10-20;25;55;1;10
1993-10-20;5;54;0;20
1994-10-20;24;59;1;8
1995-10-20;10;52;0;13
1996-10-20;4;39;1;46
1997-10-20;2;51;0;20
1998-10-20;10;49;1;14
1999-10-20;5;51;2;15
2000-10-20;12;60;0;12
2001-10-20;8;54;2;12
2002-10-20;10;55;0;13
2003-10-20;18;83;0;21
2004-10-20;null;null;null;null
2005-10-20;null;null;null;null
2006-10-20;null;null;null;null
2007-10-20;null;null;null;null
2008-10-20;null;null;null;null
2009-10-20;3;47;0;29
2010-10-20;16;43;1;37
2011-10-20;12;62;0;18
2012-10-20;15;62;1;18
2013-10-20;18;53;2;29
2014-10-20;7;40;0;2
2015-10-20;35;61;5;4
2016-10-20;6;60;0;7
2017-10-20;15;63;1;23
2018-10-20;22;84;1;15
2019-10-20;18;71;2;11
2020-10-20;7;56;0;3
2021-10-20;null;null;null;null
2022-10-20;null;null;null;null
2023-10-20;18;67;4;9
2024-10-20;19;74;2;9
