year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1946,8.383,643.9,1,5,0,68,27,34
1947,8.278,633.8,3,21,0,86,59,42
1948,9.402,727.7,0,6,0,55,9,2
1949,9.477,654.0,1,4,0,43,4,2
1950,8.906,836.9,0,11,0,59,17,4
1951,9.205,827.6,0,7,0,45,2,6
1952,8.337,780.7,1,6,0,79,8,21
1953,9.666,674.1,1,19,0,44,12,9
1954,8.443,872.9,0,3,0,61,26,9
1955,8.519,758.1,0,10,0,80,22,51
1956,7.852,741.9,0,0,0,76,32,41
1957,9.392,958.5,2,9,0,33,4,8
1958,8.763,836.2,0,3,0,64,10,21
1959,9.859,482.2,2,18,0,47,13,16
1960,8.973,988.7,0,3,0,57,13,21
1961,9.556,869.4,0,7,0,39,15,6
1962,7.97,770.9,0,3,0,68,16,15
1963,7.699,766.8,1,3,0,93,58,72
1964,8.517,685.2,2,8,0,79,19,17
1965,8.338,968.2,0,1,0,60,12,16
1966,8.789,956.6,1,11,0,65,28,30
1967,9.773,983.9,0,9,0,34,5,6
1968,9.079,904.2,1,12,0,70,12,20
1969,8.499,851.7,2,14,3,96,41,49
1970,8.359,868.6,0,8,0,90,31,51
1971,9.265,596.3,0,8,0,35,14,14
1972,8.598,775.0,0,11,1,56,15,11
1973,9.269,871.7,1,11,0,38,5,12
1974,9.519,823.5,0,5,0,13,0,1
1975,9.74,662.1,1,18,3,37,0,2
1976,9.106,569.7,1,16,0,74,20,24
1977,9.324,808.0,0,3,0,38,7,10
1978,8.568,840.7,0,9,0,60,20,23
1979,7.899,880.3,0,10,0,76,38,71
1980,8.457,893.8,0,2,0,74,20,26
1981,8.781,866.8,0,6,0,70,21,49
1982,9.381,688.5,0,17,0,49,15,20
1983,9.741,877.6,1,21,0,42,7,13
1984,8.727,841.2,0,7,0,53,7,11
1985,8.058,755.3,0,7,0,83,39,33
1986,8.507,790.9,1,8,0,71,35,31
1987,8.044,844.3,0,7,0,76,26,33
1988,9.77,920.5,0,4,0,19,2,10
1989,10.354,678.9,1,12,0,24,2,0
1990,10.431,948.1,3,10,0,15,2,0
1991,9.236,708.0,0,13,0,41,15,16
1992,10.211,755.4,3,15,0,22,4,0
1993,8.869,934.4,0,1,0,56,14,14
1994,10.026,896.8,6,23,9,29,11,9
1995,9.656,738.9,2,22,0,50,16,21
1996,7.881,486.5,2,13,0,92,39,33
1997,9.813,660.9,7,23,7,38,13,7
1998,9.734,1144.5,1,6,0,34,7,10
1999,10.512,777.5,1,23,0,33,1,14
2000,10.393,705.9,2,6,1,18,4,0
2001,9.658,992.3,1,12,1,55,9,25
2002,10.33,1114.2,2,20,1,38,13,3
2003,9.972,745.5,4,25,2,57,12,18
2004,9.906,938.1,0,11,4,44,6,12
2005,10.093,763.3,1,14,0,46,8,18
2006,10.559,768.8,3,28,2,60,10,21
2007,10.904,981.2,0,9,0,18,3,2
2008,10.413,1013.7,0,13,0,19,3,4
2009,9.914,731.1,1,11,0,50,11,17
2010,8.342,854.8,4,16,1,100,55,75
2011,9.998,862.0,0,6,0,45,8,6
2012,9.602,833.6,1,10,1,41,17,10
2013,9.403,803.6,1,14,1,64,17,27
2014,11.252,728.1,1,23,1,22,9,6
2015,10.475,966.6,2,12,0,16,1,7
2016,10.319,769.1,1,18,0,41,9,9
2017,10.055,992.7,0,10,0,36,15,0
2018,10.955,566.4,4,33,5,36,7,1
2019,10.999,718.0,5,25,1,15,2,0
2020,11.25,843.2,1,20,5,3,0,0
2021,10.344,789.7,1,12,1,34,11,0
2022,11.104,836.3,3,23,1,19,5,4
2023,11.098,1073.6,1,18,0,25,1,11
2024,5.8,195.8,0,0,0,11,2,8
