endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-10;null;null;null;null
1952-10-10;null;null;null;null
1953-10-10;null;null;null;null
1954-10-10;null;null;null;null
1955-10-10;null;null;null;null
1956-10-10;null;null;null;null
1957-10-10;null;null;null;null
1958-10-10;null;null;null;null
1959-10-10;null;null;null;null
1960-10-10;null;null;null;null
1961-10-10;null;null;null;null
1962-10-10;null;null;null;null
1963-10-10;null;null;null;null
1964-10-10;null;null;null;null
1965-10-10;null;null;null;null
1966-10-10;null;null;null;null
1967-10-10;null;null;null;null
1968-10-10;null;null;null;null
1969-10-10;null;null;null;null
1970-10-10;null;null;null;null
1971-10-10;null;null;null;null
1972-10-10;null;null;null;null
1973-10-10;null;null;null;null
1974-10-10;null;null;null;null
1975-10-10;1;56;0;0
1976-10-10;7;45;0;9
1977-10-10;5;54;0;10
1978-10-10;2;37;0;15
1979-10-10;5;58;0;19
1980-10-10;4;37;0;23
1981-10-10;11;56;1;21
1982-10-10;6;69;0;27
1983-10-10;17;69;0;9
1984-10-10;7;39;0;12
1985-10-10;10;50;0;36
1986-10-10;11;67;0;31
1987-10-10;5;57;0;38
1988-10-10;13;52;0;7
1989-10-10;5;52;0;7
1990-10-10;19;62;0;11
1991-10-10;8;51;1;19
1992-10-10;27;69;0;8
1993-10-10;14;63;0;18
1994-10-10;32;74;2;7
1995-10-10;null;null;null;null
1996-10-10;null;null;null;null
1997-10-10;null;null;null;null
1998-10-10;null;null;null;null
1999-10-10;null;null;null;null
2000-10-10;null;null;null;null
2001-10-10;null;null;null;null
2002-10-10;null;null;null;null
2003-10-10;null;null;null;null
2004-10-10;null;null;null;null
2005-10-10;null;null;null;null
2006-10-10;null;null;null;null
2007-10-10;null;null;null;null
2008-10-10;null;null;null;null
2009-10-10;6;57;0;25
2010-10-10;16;45;2;37
2011-10-10;16;71;3;17
2012-10-10;21;70;1;18
2013-10-10;17;54;4;29
2014-10-10;7;46;0;7
2015-10-10;37;65;6;3
2016-10-10;5;66;0;9
2017-10-10;22;73;3;25
2018-10-10;24;98;1;16
2019-10-10;24;76;2;9
2020-10-10;10;59;0;3
2021-10-10;18;64;1;9
2022-10-10;21;74;1;2
2023-10-10;26;80;1;4
2024-10-10;37;87;4;9
