year,month,averageTemperature,totalPrecipitation,averageSnowCover
1937,1,-0.219,74.2,36.0
1937,2,1.4,79.6,23.0
1937,3,1.539,28.1,26.0
1937,4,6.973,48.0,0.0
1937,5,12.455,49.1,0.0
1937,6,14.533,91.5,0.0
1937,7,16.981,68.2,0.0
1937,8,18.268,45.1,0.0
1937,9,14.76,77.7,0.0
1937,10,11.281,32.1,0.0
1937,11,5.273,66.1,0.0
1937,12,0.865,42.4,8.0
1938,1,3.097,61.1,0.0
1938,2,2.657,32.0,0.0
1938,3,6.213,16.9,0.0
1938,4,6.627,11.7,0.0
1938,5,10.171,62.1,0.0
1938,6,13.82,37.8,0.0
1938,7,16.194,74.6,0.0
1938,8,18.303,113.3,0.0
1938,9,15.357,46.1,0.0
1938,10,10.458,151.6,0.0
1938,11,9.02,115.6,0.0
1938,12,1.368,59.5,243.0
1939,1,2.261,73.4,7.0
1939,2,3.639,25.2,0.0
1939,3,3.016,41.9,0.0
1939,4,6.657,27.3,0.0
1939,5,10.748,14.0,0.0
1939,6,15.23,41.7,0.0
1939,7,16.952,96.8,0.0
1939,8,18.3,73.0,0.0
1939,9,15.617,56.9,0.0
1939,10,7.119,49.2,0.0
1939,11,6.51,85.7,0.0
1939,12,1.39,39.9,2.0
1940,1,-4.026,15.9,449.0
1940,2,-5.952,23.9,631.0
1940,3,0.884,75.8,7.0
1940,4,5.01,38.9,0.0
1940,5,11.148,34.6,0.0
1940,6,15.44,11.5,0.0
1940,7,16.448,55.1,0.0
1940,8,14.752,73.5,0.0
1940,9,12.613,103.7,0.0
1940,10,8.774,74.3,0.0
1940,11,6.96,82.7,0.0
1940,12,1.632,39.6,0.0
1941,1,-4.806,20.2,0.0
1941,2,-2.554,46.0,0.0
1941,3,1.116,26.2,0.0
1941,4,4.35,17.2,0.0
1941,5,9.284,24.8,0.0
1941,6,14.577,31.6,0.0
1941,7,18.819,118.4,0.0
1941,8,15.984,130.4,0.0
1941,9,13.32,25.7,0.0
1941,10,9.806,98.8,0.0
1941,11,2.867,26.6,0.0
1941,12,4.271,49.0,0.0
1942,1,-5.639,16.0,0.0
1942,2,-5.143,12.1,0.0
1942,3,-1.974,38.3,0.0
1942,4,5.65,20.4,0.0
1942,5,9.977,26.9,0.0
1942,6,12.097,26.7,0.0
1942,7,15.306,100.7,0.0
1942,8,17.771,59.9,0.0
1942,9,14.94,66.8,0.0
1942,10,11.648,102.3,0.0
1942,11,6.58,41.9,0.0
1942,12,4.394,70.2,0.0
1943,1,-0.339,70.4,0.0
1943,2,4.5,48.6,0.0
1943,3,5.481,21.8,0.0
1943,4,7.907,32.4,0.0
1943,5,11.839,34.8,0.0
1943,6,14.777,32.5,0.0
1943,7,16.381,33.5,0.0
1943,8,16.652,137.0,0.0
1943,9,15.267,39.7,0.0
1943,10,10.842,21.8,0.0
1943,11,5.477,71.8,0.0
1943,12,3.258,43.1,0.0
1944,1,4.49,72.8,0.0
1944,2,1.686,26.3,0.0
1944,3,2.577,31.3,0.0
1944,4,6.58,30.8,0.0
1944,5,9.542,23.5,0.0
1944,6,13.32,50.5,0.0
1944,7,16.835,27.0,0.0
1944,8,19.21,26.1,0.0
1944,9,13.677,143.0,0.0
1944,10,10.148,59.8,0.0
1944,11,6.01,128.5,0.0
1944,12,2.69,65.3,0.0
1948,1,0.808,47.0,19.0
1948,2,1.034,54.8,0.0
1948,3,3.945,19.5,0.0
1948,4,8.637,34.4,0.0
1948,5,11.661,10.4,0.0
1948,6,14.62,30.4,0.0
1948,7,16.661,66.1,0.0
1948,8,16.461,74.1,0.0
1948,9,14.693,73.0,0.0
1948,10,10.155,65.9,0.0
1948,11,6.787,25.8,0.0
1948,12,4.039,56.5,0.0
1949,1,3.687,29.9,2.0
1949,2,4.036,39.3,0.0
1949,3,2.177,9.2,0.0
1949,4,7.637,43.7,0.0
1949,5,10.313,46.0,0.0
1949,6,13.043,35.8,0.0
1949,7,15.494,25.1,0.0
1949,8,15.81,23.5,0.0
1949,9,16.777,39.5,0.0
1949,10,12.513,73.2,0.0
1949,11,6.18,60.9,0.0
1949,12,5.123,81.3,0.0
1950,1,1.055,29.0,0.0
1950,2,2.457,73.9,19.0
1950,3,4.455,36.5,0.0
1950,4,6.82,35.9,0.0
1950,5,11.355,8.9,0.0
1950,6,15.02,28.5,0.0
1950,7,16.484,79.8,0.0
1950,8,17.765,95.5,0.0
1950,9,14.163,148.0,0.0
1950,10,9.342,49.1,0.0
1950,11,5.137,65.3,0.0
1950,12,0.745,87.3,5.0
1951,1,1.452,68.5,15.0
1951,2,1.282,54.5,4.0
1951,3,1.381,50.7,5.0
1951,4,5.827,69.9,0.0
1951,5,10.335,27.5,0.0
1951,6,13.933,31.2,0.0
1951,7,15.097,28.3,0.0
1951,8,16.613,123.3,0.0
1951,9,15.02,51.8,0.0
1951,10,9.577,16.3,0.0
1951,11,7.553,82.7,0.0
1951,12,6.058,53.9,0.0
1952,1,2.026,81.9,10.0
1952,2,2.324,22.4,13.0
1952,3,1.235,19.3,7.0
1952,4,8.08,23.7,0.0
1952,5,10.981,44.2,0.0
1952,6,12.637,57.7,0.0
1952,7,15.613,48.6,0.0
1952,8,16.4,85.1,0.0
1952,9,11.917,112.0,0.0
1952,10,7.877,96.2,0.0
1952,11,3.07,48.6,1.0
1952,12,1.687,49.0,2.0
1953,1,1.626,23.0,14.0
1953,2,-0.282,8.6,48.0
1953,3,3.526,20.1,0.0
1953,4,7.26,39.2,0.0
1953,5,11.374,79.0,0.0
1953,6,16.643,21.3,0.0
1953,7,16.677,71.7,0.0
1953,8,16.174,96.0,0.0
1953,9,13.903,66.4,0.0
1953,10,11.406,29.0,0.0
1953,11,8.617,47.8,0.0
1953,12,4.268,58.9,0.0
1954,1,0.677,38.2,0.0
1954,2,-3.129,13.5,4.0
1954,3,1.852,41.4,3.0
1954,4,5.403,15.9,0.0
1954,5,12.048,47.6,0.0
1954,6,14.54,48.4,0.0
1954,7,14.597,77.2,0.0
1954,8,15.323,129.5,0.0
1954,9,13.627,104.0,0.0
1954,10,10.677,113.2,0.0
1954,11,5.37,45.3,1.0
1954,12,4.826,74.0,1.0
1955,1,-0.058,19.0,71.0
1955,2,-1.9,25.8,133.0
1955,3,0.061,29.5,47.0
1955,4,5.11,29.3,0.0
1955,5,8.316,70.2,0.0
1955,6,12.63,40.7,0.0
1955,7,17.774,21.8,0.0
1955,8,18.374,45.5,0.0
1955,9,15.433,98.2,0.0
1955,10,10.216,75.3,0.0
1955,11,6.43,47.4,0.0
1955,12,3.481,66.7,30.0
1956,1,1.403,53.3,27.0
1956,2,-5.752,19.6,104.0
1956,3,1.406,23.7,5.0
1956,4,4.643,22.7,0.0
1956,5,10.465,23.2,0.0
