year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,8.82,630.0,9,49,0,96,6,14
1952,8.421,636.0,16,53,1,102,24,56
1953,9.041,440.9,9,49,0,117,22,47
1954,8.077,625.9,6,24,0,100,28,20
1955,7.77,605.2,2,23,0,126,27,30
1956,7.223,739.1,0,16,0,122,38,41
1957,9.124,556.3,11,34,0,96,12,14
1958,8.733,767.7,1,34,0,105,16,26
1959,9.492,481.8,8,56,0,114,11,12
1960,8.905,711.6,2,25,0,93,18,18
1961,9.284,706.5,5,37,0,79,18,16
1962,7.379,550.2,2,31,0,125,24,30
1963,7.226,616.0,6,42,0,123,63,73
1964,8.217,384.5,19,52,0,110,33,37
1965,7.628,852.5,1,19,0,119,21,40
1966,8.885,906.7,4,31,0,87,18,17
1967,9.008,678.2,7,37,0,84,17,27
1968,8.149,623.9,3,28,0,118,33,36
1969,7.783,679.7,8,42,0,119,47,71
1970,7.782,622.3,2,35,0,109,42,62
1971,8.119,529.5,8,38,0,111,26,39
1972,7.544,676.4,6,22,0,118,25,26
1973,8.017,531.4,5,44,0,126,20,41
1974,8.907,683.2,3,24,0,57,1,8
1975,8.838,532.5,7,50,0,93,8,15
1976,8.667,381.2,17,53,0,105,24,26
1977,8.762,757.4,1,25,0,73,15,25
1978,7.827,637.8,0,20,0,96,23,36
1979,7.977,675.7,4,27,0,106,23,58
1980,7.622,597.7,1,20,0,102,31,61
1981,8.064,708.1,3,27,0,112,38,82
1982,8.782,509.1,12,56,0,100,21,37
1983,8.973,571.3,14,62,0,100,22,53
1984,7.762,721.2,3,17,0,104,12,37
1985,7.07,528.4,3,32,0,127,45,70
1986,7.947,697.9,6,41,0,93,35,58
1987,6.97,683.2,1,21,0,107,44,60
1988,8.875,708.7,1,28,0,81,6,24
1989,8.886,653.5,3,38,0,79,20,1
1990,8.948,566.8,8,37,0,83,17,26
1991,7.896,393.1,6,37,0,114,23,20
1992,8.966,612.1,9,50,0,91,11,8
1993,8.399,573.7,3,40,0,101,27,41
1994,9.83,663.4,26,46,0,66,7,12
1995,8.696,824.1,14,50,0,105,23,33
1996,7.044,547.1,2,29,0,127,47,29
1997,8.647,512.7,6,52,0,111,21,31
1998,8.952,719.8,10,35,0,90,14,24
1999,9.29,687.3,3,46,0,79,13,19
2000,9.694,668.8,6,49,0,60,9,16
2001,9.069,659.4,10,43,0,93,12,18
2002,9.505,733.6,9,43,0,74,20,20
2003,9.338,404.6,31,87,0,124,16,23
2004,8.574,671.2,6,34,0,104,17,22
2005,8.733,492.0,9,45,0,105,25,45
2006,8.84,591.8,11,50,0,99,24,28
2007,9.226,770.1,2,31,0,99,9,7
2008,9.171,528.9,10,42,0,105,5,8
2009,8.793,626.7,4,36,0,103,24,29
2010,7.497,606.1,9,37,0,140,54,87
2011,9.153,496.0,5,46,0,121,14,9
2012,8.802,613.0,7,40,0,99,24,38
2013,8.473,604.4,13,39,0,107,28,30
2014,9.902,561.7,8,36,0,86,4,6
2015,9.767,453.2,25,53,0,114,9,6
2016,9.058,559.5,10,51,0,102,16,12
2017,9.178,707.9,6,52,0,107,18,18
2018,10.285,436.4,22,87,1,101,14,22
2019,9.238,488.5,11,52,0,107,8,8
2020,9.822,476.2,10,51,0,110,6,4
2021,8.461,577.4,3,42,0,137,13,32
2022,10.117,512.0,21,73,0,99,9,15
2023,10.398,704.3,11,65,0,76,8,10
2024,4.277,136.3,0,0,0,35,5,4
