year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1948,9.169,537.2,0,3,0,282,252,17
1949,9.161,471.3,4,45,0,82,8,24
1950,8.812,571.9,4,33,1,84,22,29
1951,9.094,427.5,3,26,0,86,5,9
1952,8.279,653.8,9,31,0,86,15,48
1953,9.176,390.4,9,32,0,102,12,43
1954,8.178,571.2,4,18,0,86,27,15
1955,7.568,570.1,2,21,0,112,26,66
1956,7.284,674.4,0,12,0,97,42,47
1957,8.965,547.8,9,27,0,66,10,13
1958,8.719,713.6,0,23,0,75,13,45
1959,9.375,299.2,8,51,0,94,17,17
1960,8.913,626.2,1,14,0,65,18,31
1961,9.207,801.7,2,26,0,59,19,24
1962,7.322,463.1,0,17,0,97,36,40
1963,7.341,472.3,4,27,0,110,63,82
1964,8.526,417.6,12,46,0,84,32,32
1965,8.053,673.8,0,14,0,80,18,44
1966,8.893,860.3,1,27,0,62,20,33
1967,9.314,747.4,4,29,0,61,14,28
1968,8.433,751.3,0,23,0,88,31,45
1969,8.202,652.0,9,37,0,107,43,81
1970,8.229,825.6,3,28,0,93,34,73
1971,9.004,571.6,5,34,0,72,22,41
1972,8.328,671.1,5,19,0,84,20,9
1973,8.895,581.9,8,43,0,93,13,31
1974,9.585,651.1,3,20,0,31,0,4
1975,9.721,548.3,9,50,0,53,7,7
1976,9.211,449.7,15,53,0,74,25,33
1977,9.428,761.3,0,22,0,52,9,15
1978,8.494,641.1,3,22,0,79,19,32
1979,7.942,688.9,0,26,0,103,20,44
1980,8.008,764.9,1,20,0,100,23,35
1981,8.406,1047.6,2,21,0,95,27,66
1982,9.184,559.8,7,50,0,87,14,22
1983,9.391,660.5,14,55,0,87,18,25
1984,8.306,849.7,4,17,0,87,9,17
1985,7.63,617.8,2,24,0,107,42,61
1986,8.244,745.0,6,32,0,80,33,53
1987,7.492,818.7,1,15,0,98,36,76
1988,9.44,683.6,2,26,0,74,3,22
1989,9.604,623.1,5,40,0,76,9,1
1990,10.576,458.4,8,38,0,38,3,9
1991,8.773,502.0,4,34,0,88,20,19
1992,9.731,619.6,10,51,0,72,11,4
1993,8.836,659.3,1,41,0,85,24,36
1994,10.235,658.5,20,46,1,55,7,9
1995,9.48,637.0,11,52,0,90,19,32
1996,7.646,559.9,4,29,0,105,44,42
1997,9.45,583.9,6,48,0,80,14,28
1998,9.775,694.5,10,36,0,74,15,33
1999,10.245,636.3,7,46,0,59,4,25
2000,10.443,648.2,5,39,0,54,5,9
2001,9.778,700.3,10,39,0,78,11,30
2002,10.12,856.7,8,36,1,62,16,21
2003,10.117,404.3,25,68,0,95,20,18
2004,9.552,610.4,6,39,0,78,6,14
2005,9.436,578.2,7,43,0,86,18,34
2006,9.83,474.6,15,59,0,79,16,26
2007,10.158,779.7,4,30,0,55,9,11
2008,9.754,501.5,10,37,0,76,7,12
2009,9.351,680.2,4,41,0,87,19,23
2010,8.138,607.7,10,39,0,110,52,83
2011,9.934,484.7,4,46,0,91,10,12
2012,9.448,559.6,7,36,0,79,20,21
2013,9.109,586.6,14,44,0,90,24,37
2014,10.698,600.9,7,37,0,55,6,12
2015,10.342,601.8,18,46,1,74,1,5
2016,9.967,500.2,12,47,0,74,9,11
2017,9.242,614.0,8,40,0,91,29,9
2018,10.856,349.5,32,91,1,67,10,5
2019,10.6,525.2,19,57,0,64,4,1
2020,10.748,527.6,11,51,0,60,0,1
2021,9.36,570.2,3,44,0,83,12,21
2022,10.814,468.3,20,72,0,66,8,4
2023,11.12,711.6,8,62,0,55,2,10
