year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,12.038,826.0,15,70,0,54,31,2
1951,11.607,781.8,7,47,0,36,0,1
1952,11.655,801.6,23,66,1,51,7,23
1953,11.673,731.6,17,52,0,63,12,38
1954,10.707,773.7,6,31,0,52,22,23
1955,10.773,596.3,2,35,0,76,8,9
1956,9.851,784.1,2,21,0,63,28,21
1957,11.791,617.4,11,34,1,36,7,14
1958,11.361,885.9,3,39,0,62,5,8
1959,12.18,562.2,8,63,0,51,13,12
1960,11.457,948.2,2,21,0,29,8,6
1961,12.585,710.9,9,44,0,26,4,5
1962,11.034,624.9,9,42,0,57,6,14
1963,10.103,641.6,8,48,0,70,36,53
1964,11.514,556.1,22,64,0,60,21,6
1965,10.547,913.2,6,35,0,54,6,20
1966,11.944,817.3,9,43,0,36,12,14
1967,12.246,731.3,18,57,0,40,7,9
1968,11.504,1175.4,7,36,1,49,6,12
1969,11.281,824.8,10,55,0,53,10,27
1970,11.052,906.1,3,47,0,52,13,27
1971,11.444,506.5,10,53,0,46,17,25
1972,10.597,621.6,3,31,0,34,6,9
1973,11.07,597.6,8,57,0,73,11,12
1974,11.589,695.5,7,36,0,21,0,0
1975,11.808,612.9,9,43,0,35,0,2
1976,11.865,582.1,22,70,0,52,7,20
1977,11.733,740.1,2,37,0,29,1,3
1978,11.063,979.8,7,43,1,37,7,13
1979,11.078,770.9,6,52,0,30,12,37
1980,10.82,741.5,4,34,0,39,10,3
1981,11.763,685.3,5,42,1,47,7,14
1982,12.121,782.8,9,62,2,39,15,26
1983,12.837,752.6,21,68,4,35,3,2
1984,11.344,701.3,8,38,0,43,1,9
1985,11.112,544.2,9,54,1,59,24,42
1986,11.265,901.3,8,58,0,58,22,37
1987,11.329,807.2,13,47,4,56,23,30
1988,12.906,779.3,12,55,2,23,0,7
1989,13.051,609.1,13,77,3,26,9,0
1990,13.244,575.2,20,68,0,20,4,0
1991,9.533,327.0,20,60,2,106,74,17
1992,0.0,0.0,0,0,0,306,306,0
1993,0.0,0.0,0,0,0,273,273,0
1995,12.324,845.6,11,57,2,33,5,4
1996,10.59,658.0,6,44,0,67,12,4
1997,11.69,574.7,10,61,0,61,18,21
1998,12.367,709.8,14,46,0,43,5,1
1999,12.481,857.7,8,57,0,33,8,13
2000,12.776,857.9,9,59,0,32,3,0
2001,12.734,903.9,14,57,0,31,0,2
2002,12.353,787.6,11,47,1,40,13,1
2003,12.673,502.7,39,102,0,70,13,14
2004,12.153,744.6,17,56,0,55,3,13
2005,12.156,636.0,20,65,2,51,12,27
2006,12.138,749.4,24,71,2,63,16,18
2007,12.964,704.7,8,68,1,27,2,7
2008,12.331,668.0,7,57,0,48,1,1
2009,11.984,562.1,15,64,0,64,9,14
2010,11.255,605.3,18,49,0,62,19,30
2011,12.758,583.0,10,71,0,51,5,9
2012,12.092,715.1,17,65,0,49,14,6
2013,11.73,796.4,17,60,0,67,8,19
2014,13.356,809.9,10,55,0,29,0,0
2015,12.717,470.9,35,65,5,53,2,4
2016,12.622,776.7,14,71,0,26,4,7
2017,12.725,614.1,23,74,0,54,13,2
2018,13.648,513.7,32,105,1,39,3,3
2019,13.094,622.7,27,73,2,41,4,2
2020,13.71,553.5,20,81,0,39,3,0
2021,12.018,760.3,8,54,1,46,5,12
2022,13.983,546.2,36,99,0,43,2,0
2023,13.994,573.1,30,100,0,40,0,1
2024,13.858,966.1,15,74,1,21,5,1
