year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,10.534,1056.7,15,70,0,83,40,20
1951,10.491,969.3,7,47,0,59,5,1
1952,10.184,1037.0,23,66,1,80,14,26
1953,10.399,774.8,17,52,0,84,13,40
1954,9.854,927.1,6,31,0,63,23,23
1955,9.736,689.6,2,35,0,102,8,9
1956,8.778,857.4,2,21,0,91,35,28
1957,10.428,687.7,11,34,1,62,9,15
1958,10.284,1020.5,3,39,0,72,9,8
1959,10.887,642.7,8,63,0,70,14,12
1960,10.454,1094.1,2,21,0,49,11,7
1961,11.035,823.8,9,44,0,54,20,10
1962,9.298,711.5,9,42,0,92,19,19
1963,8.982,775.0,8,48,0,95,51,57
1964,10.292,649.8,22,64,0,85,26,12
1965,9.582,1114.7,6,35,0,73,9,26
1966,10.566,998.7,9,43,0,57,12,16
1967,10.66,884.2,18,57,0,73,13,12
1968,9.976,1286.2,7,36,1,81,15,23
1969,9.805,983.8,10,55,0,84,30,52
1970,9.886,1007.3,3,47,0,80,21,36
1971,10.199,612.4,10,53,0,63,18,30
1972,9.26,784.0,3,31,0,64,20,9
1973,9.724,701.1,8,57,0,99,17,18
1974,10.713,857.7,7,36,0,31,0,0
1975,10.331,714.9,9,43,0,64,7,9
1976,10.346,739.5,22,70,0,82,15,32
1977,10.56,975.9,2,37,0,45,7,3
1978,9.884,1067.0,7,43,1,63,16,31
1979,10.186,932.8,6,52,0,42,13,37
1980,9.494,827.3,4,34,0,75,16,17
1981,10.46,902.7,5,42,1,71,13,30
1982,11.125,951.9,9,62,2,47,16,26
1983,11.225,811.9,21,68,4,65,13,6
1984,10.258,784.5,8,38,0,56,3,9
1985,9.984,664.2,9,54,1,83,31,55
1986,10.322,974.9,8,58,0,74,25,44
1987,10.279,904.6,13,47,4,68,27,30
1988,11.601,927.4,12,55,2,36,1,12
1989,11.376,743.8,13,77,3,59,21,0
1990,11.728,742.3,20,68,0,44,5,12
1991,11.183,327.0,20,60,2,61,29,17
1995,10.72,933.2,11,57,2,62,13,4
1996,9.315,834.0,6,44,0,90,20,12
1997,10.518,722.7,10,61,0,84,19,23
1998,10.815,803.8,14,46,0,76,13,7
1999,11.058,1034.1,8,57,0,57,9,19
2000,11.808,986.8,9,59,0,41,3,1
2001,11.021,1026.4,14,57,0,68,5,7
2002,11.342,1004.0,11,47,1,50,14,1
2003,11.365,566.3,39,102,0,92,14,15
2004,10.685,834.7,17,56,0,83,9,13
2005,10.7,699.1,20,65,2,75,16,34
2006,11.175,818.3,24,71,2,89,16,18
2007,11.33,807.3,8,68,1,56,11,8
2008,10.946,720.3,7,57,0,74,4,4
2009,10.991,703.4,15,64,0,82,13,18
2010,9.895,770.2,18,49,0,89,31,56
2011,11.607,680.8,10,71,0,60,5,11
2012,11.016,893.5,17,65,0,64,15,11
2013,10.581,955.7,17,60,0,93,10,19
2014,12.182,924.7,10,55,0,38,1,3
2015,11.951,554.2,35,65,5,66,2,4
2016,11.074,836.1,14,71,0,61,11,7
2017,11.493,807.6,23,74,0,67,13,3
2018,12.335,610.2,32,105,1,59,4,4
2019,11.833,716.4,27,73,2,59,6,2
2020,12.391,625.9,20,81,0,56,3,0
2021,10.787,829.1,8,54,1,68,7,12
2022,12.717,688.9,36,99,0,58,10,6
2023,13.923,583.4,30,100,0,40,0,1
