endDate;heatDays;summerDays;tropicalNights;iceDays
1990-08-03;0;1;0;21
1991-08-03;0;0;0;40
1992-08-03;0;1;0;28
1993-08-03;0;1;0;31
1994-08-03;0;2;0;27
1995-08-03;0;4;0;36
1996-08-03;0;0;0;36
1997-08-03;0;0;0;26
1998-08-03;0;3;0;32
1999-08-03;0;0;0;36
2000-08-03;0;0;0;36
2001-08-03;0;2;0;38
2002-08-03;0;5;0;23
2003-08-03;0;5;0;41
2004-08-03;0;0;0;48
2005-08-03;0;3;0;52
2006-08-03;0;9;0;54
2007-08-03;0;6;0;15
2008-08-03;0;1;0;33
2009-08-03;0;2;0;53
2010-08-03;0;6;0;58
2011-08-03;0;2;0;25
2012-08-03;0;4;0;39
2013-08-03;0;9;0;43
2014-08-03;0;4;0;19
2015-08-03;0;12;0;34
2016-08-03;0;3;0;27
2017-08-03;0;3;0;32
2018-08-03;0;3;0;37
2019-08-03;1;13;0;34
2020-08-03;0;3;0;19
2021-08-03;0;4;0;41
2022-08-03;0;10;0;28
2023-08-03;0;8;0;26
