month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1951-1;null;null;null;null;null
1951-2;null;null;null;null;null
1951-3;null;null;null;null;null
1951-4;null;null;null;null;null
1951-5;null;null;null;null;null
1951-6;null;null;null;null;null
1951-7;null;null;null;null;null
1951-8;null;null;null;null;null
1951-9;null;null;null;null;null
1951-10;null;null;null;null;null
1951-11;null;null;null;null;null
1951-12;null;null;null;null;null
1952-1;null;null;null;null;null
1952-2;null;null;null;null;null
1952-3;null;null;null;null;null
1952-4;null;null;null;null;null
1952-5;null;null;null;null;null
1952-6;null;null;null;null;null
1952-7;null;null;null;null;null
1952-8;null;null;null;null;null
1952-9;null;null;null;null;null
1952-10;null;null;null;null;null
1952-11;null;null;null;null;null
1952-12;null;null;null;null;null
1953-1;null;null;null;null;null
1953-2;null;null;null;null;null
1953-3;null;null;null;null;null
1953-4;null;null;null;null;null
1953-5;null;null;null;null;null
1953-6;null;null;null;null;null
1953-7;null;null;null;null;null
1953-8;null;null;null;null;null
1953-9;null;null;null;null;null
1953-10;null;null;null;null;null
1953-11;null;null;null;null;null
1953-12;null;null;null;null;null
1954-1;null;null;null;null;null
1954-2;null;null;null;null;null
1954-3;null;null;null;null;null
1954-4;null;null;null;null;null
1954-5;null;null;null;null;null
1954-6;null;null;null;null;null
1954-7;null;null;null;null;null
1954-8;null;null;null;null;null
1954-9;null;null;null;null;null
1954-10;null;null;null;null;null
1954-11;null;null;null;null;null
1954-12;null;null;null;null;null
1955-1;null;null;null;null;null
1955-2;null;null;null;null;null
1955-3;null;null;null;null;null
1955-4;null;null;null;null;null
1955-5;null;null;null;null;null
1955-6;null;null;null;null;null
1955-7;null;null;null;null;null
1955-8;null;null;null;null;null
1955-9;null;null;null;null;null
1955-10;null;null;null;null;null
1955-11;null;null;null;null;null
1955-12;null;null;null;null;null
1956-1;null;null;null;null;null
1956-2;null;null;null;null;null
1956-3;-2.93;0;0;0;8
1956-4;0.15;0;0;0;7
1956-5;5.95;0;0;0;0
1956-6;7;0;0;0;0
1956-7;11.69;0;0;0;0
1956-8;10.77;0;1;0;0
1956-9;9.86;0;0;0;0
1956-10;2.17;0;0;0;6
1956-11;-4.21;0;0;0;14
1956-12;-5.55;0;0;0;19
1957-1;-5.65;0;0;0;16
1957-2;-2.77;0;0;0;8
1957-3;1.2;0;0;0;1
1957-4;2.24;0;0;0;5
1957-5;3.35;0;0;0;1
1957-6;10.64;0;0;0;0
1957-7;10.98;2;6;0;0
1957-8;9.95;0;0;0;0
1957-9;7.93;0;1;0;0
1957-10;4.9;0;0;0;1
1957-11;0.06;0;0;0;2
1957-12;-4.93;0;0;0;20
1958-1;-6.77;0;0;0;21
1958-2;-2.42;0;0;0;8
1958-3;-6.45;0;0;0;18
1958-4;-1.18;0;0;0;9
1958-5;8.67;0;0;0;0
1958-6;8.89;0;0;0;0
1958-7;12.11;0;1;0;0
1958-8;12.63;0;4;0;0
1958-9;10.32;0;0;0;0
1958-10;2.93;0;0;0;6
1958-11;-1.55;0;0;0;2
1958-12;-4.22;0;0;0;10
1959-1;-6.33;0;0;0;15
1959-2;-3.83;0;0;0;7
1959-3;0.74;0;0;0;2
1959-4;2.94;0;0;0;1
1959-5;6.15;0;0;0;0
1959-6;9.38;0;0;0;0
1959-7;12.61;0;1;0;0
1959-8;10.96;0;0;0;0
1959-9;9.76;0;0;0;0
1959-10;4.67;0;0;0;2
1959-11;-3.16;0;0;0;9
1959-12;-4.85;0;0;0;22
1960-1;-6.54;0;0;0;16
1960-2;-3.49;0;0;0;12
1960-3;-0.69;0;0;0;3
1960-4;1.53;0;0;0;5
1960-5;7.67;0;0;0;0
1960-6;10.63;0;0;0;0
1960-7;9.8;0;0;0;0
1960-8;10.72;0;3;0;0
1960-9;7.33;0;0;0;0
1960-10;3.2;0;0;0;2
1960-11;-1.1;0;0;0;5
1960-12;-5.97;0;0;0;21
1961-1;-6.69;0;0;0;25
1961-2;-1.73;0;0;0;6
1961-3;-1.04;0;0;0;7
1961-4;5.53;0;0;0;0
1961-5;4.97;0;0;0;0
1961-6;10.86;0;0;0;0
1961-7;10.32;0;0;0;0
1961-8;11.05;0;1;0;0
1961-9;11.98;0;2;0;0
1961-10;5.51;0;0;0;0
1961-11;-1.16;0;0;0;4
1961-12;-4.17;0;0;0;15
1962-1;-5.42;0;0;0;15
1962-2;-6.96;0;0;0;14
1962-3;-5.48;0;0;0;19
1962-4;0.57;0;0;0;7
1962-5;4.39;0;0;0;1
1962-6;8.12;0;0;0;1
1962-7;10.74;0;2;0;0
1962-8;12.57;0;1;0;0
1962-9;8.39;0;0;0;0
1962-10;4.81;0;0;0;0
1962-11;-3.11;0;0;0;15
1962-12;-8.88;0;0;0;25
1963-1;-11.61;0;0;0;24
1963-2;-10.16;0;0;0;24
1963-3;-3.03;0;0;0;8
1963-4;2.67;0;0;0;2
1963-5;5.78;0;0;0;1
1963-6;9.82;0;2;0;0
1963-7;12.54;0;0;0;0
1963-8;11.09;0;1;0;0
1963-9;9.22;0;0;0;0
1963-10;4.79;0;0;0;0
1963-11;1.23;0;0;0;5
1963-12;-8.25;0;0;0;23
1964-1;-7.11;0;0;0;24
1964-2;-3.89;0;0;0;10
1964-3;-2.15;0;0;0;7
1964-4;3.37;0;0;0;2
1964-5;8.13;0;0;0;0
1964-6;12.07;0;1;0;0
1964-7;13.12;0;3;0;0
1964-8;11.93;0;5;0;0
1964-9;9.33;0;0;0;0
1964-10;1.79;0;0;0;5
1964-11;0.77;0;0;0;2
1964-12;-6.76;0;0;0;20
1965-1;-5.4;0;0;0;21
1965-2;-9.62;0;0;0;25
1965-3;-2.86;0;0;0;7
1965-4;-0.05;0;0;0;5
1965-5;5.27;0;0;0;0
1965-6;9.95;0;0;0;0
1965-7;10.74;0;0;0;0
1965-8;10.55;0;2;0;0
1965-9;7.28;0;0;0;0
1965-10;5.46;0;0;0;0
1965-11;-2.11;0;0;0;11
1965-12;-4.75;0;0;0;20
1966-1;-8.7;0;0;0;21
1966-2;-0.56;0;0;0;3
1966-3;-3.7;0;0;0;13
1966-4;2.89;0;0;0;0
1966-5;6.24;0;0;0;0
1966-6;10.38;0;0;0;0
1966-7;9.41;0;0;0;0
1966-8;9.94;0;3;0;0
1966-9;10.86;0;0;0;0
1966-10;7.45;0;0;0;2
1966-11;-3.58;0;0;0;14
1966-12;-4.55;0;0;0;14
1967-1;-6.1;0;0;0;18
1967-2;-4.17;0;0;0;10
1967-3;-0.45;0;0;0;5
1967-4;0.62;0;0;0;5
1967-5;6.33;0;0;0;0
1967-6;8.99;0;2;0;0
1967-7;13.59;0;6;0;0
1967-8;11.78;0;0;0;0
1967-9;8.41;0;1;0;0
1967-10;7.22;0;0;0;0
1967-11;0.71;0;0;0;3
1967-12;-6.38;0;0;0;20
1968-1;-7.43;0;0;0;24
1968-2;-3.4;0;0;0;6
1968-3;-2.65;0;0;0;11
1968-4;3.26;0;0;0;0
1968-5;6.07;0;0;0;0
1968-6;9.54;0;1;0;0
1968-7;10.98;0;5;0;0
1968-8;10.55;0;0;0;0
1968-9;8.22;0;0;0;0
1968-10;7.13;0;0;0;0
1968-11;0.32;0;0;0;5
1968-12;-6.42;0;0;0;21
1969-1;-5.54;0;0;0;17
1969-2;-7.72;0;0;0;17
1969-3;-1.57;0;0;0;7
1969-4;1.73;0;0;0;4
1969-5;8.29;0;1;0;0
1969-6;8.02;0;0;0;0
1969-7;12.42;0;1;0;0
1969-8;10.3;0;0;0;0
1969-9;9.84;0;0;0;0
1969-10;7.04;0;0;0;0
1969-11;-0.97;0;0;0;5
1969-12;-10.05;0;0;0;31
1970-1;-5.31;0;0;0;20
1970-2;-6.29;0;0;0;18
1970-3;-4.86;0;0;0;18
1970-4;-0.92;0;0;0;9
1970-5;4.79;0;0;0;1
1970-6;11.61;0;0;0;0
1970-7;11.69;0;5;0;0
1970-8;12.46;0;2;0;0
1970-9;10.92;0;0;0;0
1970-10;5.17;0;0;0;3
1970-11;1.1;0;0;0;4
1970-12;-6.13;0;0;0;18
1971-1;-5.32;0;0;0;9
1971-2;-5.38;0;0;0;16
1971-3;-5.31;0;0;0;13
1971-4;4.91;0;0;0;0
1971-5;8.84;0;0;0;0
1971-6;9.12;0;0;0;0
1971-7;13.06;0;5;0;0
1971-8;14.1;0;5;0;0
1971-9;8.43;0;0;0;0
1971-10;6.53;0;0;0;0
1971-11;-1.67;0;0;0;11
1971-12;-2.52;0;0;0;12
1972-1;-5.88;0;0;0;20
1972-2;-0.91;0;0;0;2
1972-3;2.21;0;0;0;0
1972-4;2.8;0;0;0;0
1972-5;6.52;0;0;0;0
1972-6;9.9;0;0;0;0
1972-7;10.83;0;1;0;0
1972-8;10.87;0;2;0;0
1972-9;5.59;0;0;0;0
1972-10;3.07;0;0;0;1
1972-11;-0.77;0;0;0;9
1972-12;-4.9;0;0;0;18
1973-1;-5.42;0;0;0;22
1973-2;-6.41;0;0;0;19
1973-3;-3.68;0;0;0;14
1973-4;-1.47;0;0;0;10
1973-5;7.8;0;0;0;0
1973-6;10.84;0;1;0;0
1973-7;10.82;0;0;0;0
1973-8;13.63;0;2;0;0
1973-9;9.77;0;0;0;0
1973-10;3.2;0;0;0;1
1973-11;-0.2;0;0;0;5
1973-12;-4.9;0;0;0;13
1974-1;-3.41;0;0;0;9
1974-2;-2.48;0;0;0;8
1974-3;-0.04;0;0;0;6
1974-4;1.58;0;0;0;2
1974-5;5.47;0;0;0;0
1974-6;7.89;0;0;0;0
1974-7;11.62;0;0;0;0
1974-8;12.48;0;5;0;0
1974-9;8.79;0;0;0;0
1974-10;-1.36;0;0;0;6
1974-11;-2.14;0;0;0;10
1974-12;-2.17;0;0;0;10
1975-1;-1.97;0;0;0;6
1975-2;-4.94;0;0;0;12
1975-3;-2.42;0;0;0;10
1975-4;1.03;0;0;0;2
1975-5;7.19;0;0;0;1
1975-6;8.49;0;0;0;0
1975-7;11.43;0;1;0;0
1975-8;11.35;0;0;0;0
1975-9;11.05;0;1;0;0
1975-10;3.6;0;0;0;0
1975-11;-2.24;0;0;0;11
1975-12;-5.4;0;0;0;18
1976-1;-5.04;0;0;0;13
1976-2;-4.46;0;0;0;11
1976-3;-3.28;0;0;0;10
1976-4;1.73;0;0;0;2
1976-5;6.95;0;0;0;0
1976-6;10.69;0;0;0;0
1976-7;11.63;0;0;0;0
1976-8;9.36;0;0;0;0
1976-9;6.9;0;0;0;0
1976-10;6.58;0;0;0;0
1976-11;-2.01;0;0;0;13
1976-12;-8.29;0;0;0;26
1977-1;-5.31;0;0;0;19
1977-2;-2.89;0;0;0;12
1977-3;1.3;0;0;0;3
1977-4;0.44;0;0;0;7
1977-5;6.67;0;0;0;0
1977-6;9.54;0;0;0;0
1977-7;10.96;0;1;0;0
1977-8;10.16;0;0;0;0
1977-9;7.56;0;0;0;0
1977-10;7.19;0;0;0;0
1977-11;-1.45;0;0;0;12
1977-12;-4.24;0;0;0;16
1978-1;-5.39;0;0;0;17
1978-2;-5.1;0;0;0;15
1978-3;-1.08;0;0;0;7
1978-4;0.99;0;0;0;4
1978-5;5.15;0;0;0;0
1978-6;8.44;0;0;0;0
1978-7;10.88;0;0;0;0
1978-8;10.35;0;0;0;0
1978-9;8.65;0;0;0;0
1978-10;4.4;0;0;0;0
1978-11;-0.27;0;0;0;5
1978-12;-4.01;0;0;0;14
1979-1;-8.38;0;0;0;22
1979-2;-4.28;0;0;0;11
1979-3;-0.71;0;0;0;6
1979-4;-0.51;0;0;0;6
1979-5;5.85;0;0;0;2
1979-6;9.9;0;0;0;0
1979-7;10.86;0;0;0;0
1979-8;10.18;0;0;0;0
1979-9;8.31;0;0;0;0
1979-10;6.58;0;0;0;0
1979-11;-2.72;0;0;0;13
1979-12;-3.07;0;0;0;16
1980-1;-7.38;0;0;0;23
1980-2;-3.87;0;0;0;9
1980-3;-1.83;0;0;0;3
1980-4;-1.57;0;0;0;12
1980-5;5.02;0;0;0;0
1980-6;8.18;0;1;0;0
1980-7;10.08;0;0;0;0
1980-8;12.59;0;3;0;0
1980-9;9.66;0;0;0;0
1980-10;3.2;0;0;0;0
1980-11;-1.38;0;0;0;10
1980-12;-6.46;0;0;0;21
1981-1;-8.21;0;0;0;27
1981-2;-7.87;0;0;0;20
1981-3;0.78;0;0;0;4
1981-4;3.73;0;0;0;0
1981-5;6.4;0;0;0;0
1981-6;9.95;0;0;0;0
1981-7;10.44;0;1;0;0
1981-8;11.78;0;1;0;0
1981-9;9.85;0;0;0;0
1981-10;3.75;0;0;0;5
1981-11;-1.6;0;0;0;10
1981-12;-6.5;0;0;0;20
1982-1;-4.23;0;0;0;17
1982-2;-5.78;0;0;0;13
1982-3;-2.83;0;0;0;10
1982-4;0.04;0;0;0;2
1982-5;6.44;0;0;0;0
1982-6;10.57;0;0;0;0
1982-7;13.21;0;0;0;0
1982-8;11.39;0;0;0;0
1982-9;10.63;0;0;0;0
1982-10;4.61;0;0;0;0
1982-11;0.52;0;0;0;8
1982-12;-4.09;0;0;0;15
1983-1;-2.28;0;0;0;12
1983-2;-8.52;0;0;0;20
1983-3;-0.82;0;0;0;6
1983-4;3.22;0;0;0;4
1983-5;5.56;0;0;0;0
1983-6;10.26;0;0;0;0
1983-7;15.18;0;11;0;0
1983-8;11.96;0;1;0;0
1983-9;9.65;0;0;0;0
1983-10;5.55;0;0;0;0
1983-11;0.03;0;0;0;3
1983-12;-5.38;0;0;0;18
1984-1;-5.57;0;0;0;21
1984-2;-7.78;0;0;0;22
1984-3;-4.93;0;0;0;11
1984-4;0.09;0;0;0;6
1984-5;4.64;0;0;0;0
1984-6;8.9;0;0;0;0
1984-7;11.52;0;5;0;0
1984-8;11.19;0;1;0;0
1984-9;7.16;0;0;0;0
1984-10;5.55;0;0;0;0
1984-11;1.58;0;0;0;2
1984-12;-4.06;0;0;0;12
1985-1;-10.2;0;0;0;25
1985-2;-4.8;0;0;0;13
1985-3;-2.69;0;0;0;9
1985-4;1.81;0;0;0;0
1985-5;7.05;0;0;0;1
1985-6;8.16;0;0;0;0
1985-7;13.45;0;4;0;0
1985-8;11.39;0;2;0;0
1985-9;10.41;0;0;0;0
1985-10;5.65;0;0;0;0
1985-11;-4.9;0;0;0;17
1985-12;-1.78;0;0;0;7
1986-1;-5.97;0;0;0;20
1986-2;-10.45;0;0;0;24
1986-3;-1.16;0;0;0;4
1986-4;1.84;0;0;0;6
1986-5;9.13;0;0;0;0
1986-6;9.64;0;0;0;0
1986-7;11.52;0;0;0;0
1986-8;12.1;0;2;0;0
1986-9;9.5;0;0;0;0
1986-10;6.31;0;0;0;0
1986-11;-0.7;0;0;0;4
1986-12;-4.44;0;0;0;14
1987-1;-8.22;0;0;0;21
1987-2;-3.52;0;0;0;12
1987-3;-5.51;0;0;0;16
1987-4;1.81;0;0;0;2
1987-5;3.98;0;0;0;1
1987-6;8.44;0;0;0;0
1987-7;12.54;0;0;0;0
1987-8;11.61;0;1;0;0
1987-9;11.84;0;0;0;0
1987-10;6.45;0;0;0;0
1987-11;-0.61;0;0;0;9
1987-12;-2.86;0;0;0;12
1988-1;-3.25;0;0;0;10
1988-2;-6.1;0;0;0;20
1988-3;-3.67;0;0;0;20
1988-4;2.03;0;0;0;1
1988-5;7.79;0;0;0;0
1988-6;8.73;0;0;0;0
1988-7;12.32;0;2;0;0
1988-8;11.48;0;0;0;0
1988-9;8.54;0;0;0;0
1988-10;6.88;0;0;0;0
1988-11;-3.27;0;0;0;9
1988-12;-3.39;0;0;0;12
1989-1;null;null;null;null;null
1989-2;null;null;null;null;null
1989-3;null;null;null;null;null
1989-4;2.61;0;0;0;4
1989-5;6.85;0;0;0;0
1989-6;8.18;0;0;0;0
1989-7;12.01;0;0;0;0
1989-8;11.6;0;0;0;0
1989-9;8.31;0;0;0;0
1989-10;5.88;0;0;0;0
1989-11;-1.04;0;0;0;5
1989-12;-1.39;0;0;0;3
1990-1;-2.48;0;0;0;5
1990-2;0.02;0;0;0;4
1990-3;0.66;0;0;0;7
1990-4;0.86;0;0;0;5
1990-5;7.98;0;0;0;0
1990-6;9.57;0;0;0;0
1990-7;11.98;0;1;0;0
1990-8;12.44;0;0;0;0
1990-9;7.9;0;0;0;0
1990-10;7.07;0;0;0;0
1990-11;-1.47;0;0;0;10
1990-12;-6.75;0;0;0;22
1991-1;-3.72;0;0;0;10
1991-2;-6.35;0;0;0;17
1991-3;2.27;0;0;0;2
1991-4;0.64;0;0;0;6
1991-5;2.6;0;0;0;5
1991-6;9.19;0;0;0;0
1991-7;13.58;0;0;0;0
1991-8;12.88;0;1;0;0
1991-9;10.79;0;0;0;0
1991-10;4.24;0;0;0;3
1991-11;-0.92;0;0;0;9
1991-12;-4.4;0;0;0;14
1992-1;-3.64;0;0;0;9
1992-2;-3.41;0;0;0;10
1992-3;-0.85;0;0;0;6
1992-4;1.25;0;0;0;3
1992-5;8;0;0;0;0
1992-6;9.8;0;0;0;0
1992-7;12.88;0;1;0;0
1992-8;14.81;0;4;0;0
1992-9;9.43;0;0;0;0
1992-10;2.65;0;0;0;3
1992-11;1.75;0;0;0;5
1992-12;-3.35;0;0;0;9
1993-1;-1.6;0;0;0;8
1993-2;-4.07;0;0;0;12
1993-3;-2.59;0;0;0;11
1993-4;3.29;0;0;0;0
1993-5;8.94;0;0;0;0
1993-6;10.71;0;0;0;0
1993-7;10.99;0;1;0;0
1993-8;12.31;0;1;0;0
1993-9;8;0;0;0;0
1993-10;4.49;0;0;0;1
1993-11;-2.39;0;0;0;11
